time,ax,ay,az,gx,gy,gz,mx,my,mz,
56458.8,-0.05,0.02,0.92,0.02,-0.01,-0.01,-38.60,-2.57,-26.18,
56458.9,-0.04,0.01,0.93,0.01,-0.02,0.01,-35.48,-3.46,-27.75,
56459.0,-0.04,0.02,0.92,0.02,-0.00,0.00,-37.39,-2.73,-27.28,
56459.1,-0.04,0.02,0.93,0.01,0.01,-0.01,-36.54,-1.43,-26.94,
56459.2,-0.04,0.02,0.92,0.03,0.01,-0.02,-36.19,-3.47,-26.91,
56459.3,-0.04,0.01,0.92,0.01,-0.02,0.01,-37.19,-2.81,-27.41,
56459.4,-0.04,0.02,0.92,0.01,-0.01,0.01,-35.48,-3.46,-26.07,
56459.5,-0.05,0.01,0.92,0.00,0.00,0.01,-36.55,-2.73,-26.79,
56459.6,-0.04,0.01,0.94,0.00,0.01,0.01,-37.21,-2.22,-27.46,
56459.7,-0.04,0.02,0.92,0.02,0.01,-0.00,-38.04,0.48,-27.58,
56459.8,-0.04,0.01,0.93,0.01,-0.00,-0.01,-37.47,-3.76,-26.70,
56459.9,-0.05,0.02,0.92,0.01,0.00,0.00,-35.65,-2.94,-27.91,
56460.0,-0.04,0.02,0.92,0.01,0.02,0.01,-36.16,-2.77,-26.74,
56460.1,-0.04,0.02,0.93,0.00,-0.00,0.03,-36.68,-1.93,-26.58,
56460.2,-0.03,0.01,0.93,0.02,-0.01,0.02,-36.33,-1.92,-27.24,
56460.3,-0.04,0.02,0.93,0.02,-0.01,-0.01,-37.70,-2.94,-25.90,
56460.4,-0.05,0.02,0.92,0.00,-0.00,-0.02,-36.67,-1.41,-27.08,
56460.5,-0.05,0.02,0.92,-0.00,0.02,0.00,-37.02,-2.94,-25.90,
56460.6,-0.05,0.02,0.93,0.00,-0.00,0.01,-36.33,-2.26,-28.05,
56460.7,-0.05,0.02,0.92,0.02,-0.00,0.02,-34.45,-1.41,-26.07,
56460.8,-0.05,0.01,0.92,-0.01,0.00,0.01,-38.83,-2.76,-28.00,
56460.9,-0.05,0.02,0.94,0.01,0.02,0.00,-36.90,-1.92,-26.53,
56461.0,-0.06,0.02,0.92,0.00,0.01,-0.00,-37.02,-1.58,-26.24,
56461.1,-0.05,0.01,0.93,-0.01,-0.01,0.02,-36.52,-3.31,-27.91,
56461.2,-0.05,0.01,0.93,0.02,0.03,-0.01,-36.85,-2.77,-26.74,
56461.3,-0.04,0.02,0.91,-0.00,-0.00,0.02,-36.91,-2.72,-26.44,
56461.4,-0.02,0.01,0.93,-0.02,-0.04,0.05,-36.66,-3.14,-27.16,
56461.5,-0.05,0.01,0.93,0.02,0.01,-0.01,-37.87,-4.14,-26.41,
56461.6,-0.03,0.00,0.91,0.04,-0.04,0.03,-37.38,-2.32,-26.37,
56461.7,-0.02,0.00,0.92,0.01,0.00,0.02,-36.98,-2.73,-26.45,
56461.8,-0.05,0.00,0.94,-0.00,0.04,-0.01,-37.19,-1.75,-25.07,
56461.9,-0.04,0.02,0.92,-0.00,-0.01,0.02,-37.53,-0.38,-26.74,
56462.0,-0.02,-0.01,0.92,-0.01,0.01,0.00,-37.36,-2.66,-26.87,
56462.1,-0.04,0.00,0.93,-0.02,0.01,0.00,-37.53,-0.73,-26.08,
56462.2,-0.05,0.01,0.93,-0.01,0.05,-0.02,-36.86,-2.20,-26.02,
56462.3,-0.06,0.01,0.91,0.03,0.04,-0.04,-37.44,-1.32,-26.16,
56462.4,-0.06,0.00,0.92,0.01,0.00,0.00,-37.36,-2.60,-27.24,
56462.5,-0.04,0.02,0.93,0.03,0.03,-0.01,-36.43,-2.36,-26.76,
56462.6,-0.05,0.02,0.91,0.06,0.05,-0.01,-36.83,-3.12,-26.10,
56462.7,-0.04,0.01,0.92,0.03,-0.01,0.01,-35.65,-4.31,-25.90,
56462.8,-0.04,0.02,0.93,0.05,0.01,-0.04,-36.41,-3.15,-26.79,
56462.9,-0.05,0.02,0.91,0.03,0.01,-0.07,-36.85,-1.75,-26.74,
56463.0,-0.04,0.01,0.92,0.00,-0.04,-0.03,-36.85,-3.34,-27.48,
56463.1,-0.02,0.01,0.92,-0.01,-0.05,0.01,-36.85,-3.80,-26.07,
56463.2,-0.04,0.01,0.93,-0.01,-0.00,0.00,-37.36,-2.60,-26.24,
56463.3,-0.04,0.02,0.93,0.01,-0.01,-0.01,-37.69,-2.95,-25.54,
56463.4,-0.05,0.01,0.91,0.02,0.07,-0.00,-37.02,-3.63,-25.57,
56463.5,-0.03,0.00,0.93,0.00,-0.03,0.01,-36.78,-2.46,-26.48,
56463.6,-0.03,-0.00,0.92,-0.00,-0.02,0.00,-37.70,-1.23,-25.57,
56463.7,-0.06,0.00,0.93,0.01,0.02,-0.02,-36.33,-2.60,-26.57,
56463.8,-0.04,0.02,0.92,0.02,0.01,0.02,-36.79,-2.57,-27.05,
56463.9,-0.04,0.01,0.93,0.01,-0.00,0.02,-37.29,-3.07,-27.39,
56464.0,-0.03,-0.00,0.90,0.01,0.04,-0.02,-37.70,-2.26,-25.57,
56464.1,-0.04,0.05,0.92,0.09,0.08,-0.02,-37.42,-4.07,-26.42,
56464.2,0.00,0.03,0.91,0.15,-0.02,0.06,-36.21,-3.44,-27.35,
56464.3,-0.04,0.03,0.91,-0.01,0.01,-0.01,-37.36,-3.97,-27.24,
56464.4,-0.07,-0.01,0.96,-0.03,-0.02,0.10,-38.21,-3.12,-28.08,
56464.5,-0.05,0.05,0.90,-0.02,0.10,0.02,-35.31,-2.60,-26.57,
56464.6,-0.05,0.04,0.90,-0.02,0.08,0.02,-37.14,-2.64,-27.00,
56464.7,-0.09,0.01,0.90,-0.10,0.05,0.03,-36.60,-2.77,-27.99,
56464.8,-0.09,-0.00,0.95,-0.05,-0.06,0.01,-37.45,-2.41,-28.36,
56464.9,-0.03,0.00,0.94,-0.04,-0.08,0.08,-35.62,-3.50,-27.82,
56465.0,-0.05,-0.00,0.94,-0.00,0.03,-0.04,-35.99,-1.92,-26.57,
56465.1,-0.09,-0.01,0.93,0.01,0.05,-0.02,-37.43,-1.89,-26.77,
56465.2,-0.07,-0.00,0.91,0.02,0.01,0.01,-35.31,-2.26,-28.25,
56465.3,-0.06,0.00,0.93,0.02,0.03,-0.02,-36.33,-3.29,-28.25,
56465.4,-0.07,-0.00,0.93,0.01,0.00,0.01,-35.76,-2.47,-27.99,
56465.5,-0.04,0.01,0.95,0.02,0.00,-0.01,-38.39,-1.58,-27.58,
56465.6,-0.05,0.02,0.93,0.09,0.04,-0.04,-36.19,-1.43,-26.95,
56465.7,-0.09,0.02,0.93,0.16,0.05,-0.09,-35.48,-2.43,-29.76,
56465.8,-0.07,-0.01,0.94,0.00,-0.11,-0.03,-36.50,-4.14,-27.75,
56465.9,0.01,-0.01,0.94,-0.01,-0.10,-0.10,-36.66,-3.43,-26.90,
56466.0,0.09,0.01,1.01,-0.00,-0.09,-0.34,-35.48,-3.80,-26.74,
56466.1,0.11,0.01,1.03,0.21,1.00,-0.69,-36.23,-4.30,-27.66,
56466.2,-0.02,-0.05,1.05,0.76,-0.02,-1.74,-33.16,-9.81,-27.71,
56466.3,-0.15,0.00,0.98,1.08,-0.16,-2.15,-31.10,-19.19,-27.51,
56466.4,-0.37,0.15,0.86,1.26,-0.10,-1.83,-29.46,-27.49,-23.25,
56466.5,-0.49,0.23,0.65,1.19,0.25,-1.15,-26.92,-34.60,-17.36,
56466.6,-0.21,0.47,0.61,0.55,-0.51,-0.89,-24.70,-38.87,-14.17,
56466.7,-0.40,0.36,0.67,0.03,0.55,-0.56,-24.09,-41.08,-8.55,
56466.8,-0.24,0.32,0.66,-0.11,0.73,-0.57,-25.55,-41.78,-9.31,
56466.9,-0.42,0.18,0.70,-0.02,1.16,-0.42,-25.55,-40.42,-13.33,
56467.0,-0.62,0.12,0.94,0.03,1.07,-0.17,-27.95,-41.44,-16.35,
56467.1,-0.78,0.26,0.80,0.17,1.56,0.21,-30.00,-42.47,-23.05,
56467.2,-0.95,0.30,0.70,-0.10,0.82,0.69,-29.84,-43.74,-25.28,
56467.3,-0.92,0.40,0.72,0.27,-0.15,1.28,-29.49,-39.22,-22.89,
56467.4,-0.60,0.43,0.65,0.60,-0.29,1.63,-28.80,-36.82,-16.52,
56467.5,-0.46,0.58,0.60,0.66,-1.57,1.71,-26.45,-33.00,-11.27,
56467.6,-0.09,0.63,0.56,0.93,-1.40,1.56,-26.75,-30.32,-4.79,
56467.7,0.15,0.76,0.52,0.94,-0.52,1.13,-29.29,-28.54,-0.50,
56467.8,0.24,0.75,0.35,0.80,-1.00,0.78,-31.20,-26.21,2.58,
56467.9,0.34,0.79,0.23,0.43,-0.45,0.40,-31.09,-22.96,7.10,
56468.0,0.29,0.78,0.35,0.12,-0.38,0.16,-30.71,-22.99,8.24,
56468.1,0.30,0.81,0.32,0.17,-0.45,0.00,-30.51,-23.13,10.63,
56468.2,0.33,0.80,0.24,0.08,-0.21,0.06,-32.57,-23.31,12.30,
56468.3,0.38,0.82,0.24,-0.12,0.18,-0.12,-30.69,-22.62,13.14,
56468.4,0.37,0.81,0.21,-0.53,0.46,-0.55,-31.31,-23.84,11.53,
56468.5,0.27,0.77,0.30,-0.97,1.11,-1.06,-30.65,-27.64,8.49,
56468.6,0.09,0.66,0.43,-0.90,2.66,-1.48,-26.07,-28.95,2.92,
56468.7,-0.39,0.57,0.48,-0.53,2.27,-1.75,-24.30,-31.89,-5.79,
56468.8,-0.51,0.41,0.45,-0.86,-0.31,-1.63,-22.04,-32.12,-9.39,
56468.9,-0.89,0.42,0.50,-0.29,2.07,-1.08,-24.70,-34.08,-12.83,
56469.0,-0.94,0.46,0.46,-0.35,0.22,-0.43,-28.97,-37.34,-20.37,
56469.1,-0.65,0.38,0.61,-0.27,0.00,-0.37,-29.66,-38.36,-25.74,
56469.2,-0.78,0.29,0.56,-0.06,0.17,-0.41,-29.83,-39.90,-30.48,
56469.3,-1.08,0.28,0.57,0.19,0.40,-0.02,-32.68,-41.62,-35.55,
56469.4,-0.82,0.24,0.53,0.01,0.01,0.07,-34.11,-44.18,-37.80,
56469.5,-0.84,0.30,0.48,-0.11,-0.86,0.28,-36.16,-45.89,-34.45,
56469.6,-0.73,0.33,0.65,0.01,-1.65,0.69,-35.65,-40.93,-29.25,
56469.7,-0.50,0.35,0.61,-0.01,-2.05,0.96,-32.57,-40.24,-22.89,
56469.8,-0.23,0.52,0.75,0.24,-1.87,0.68,-32.11,-36.67,-12.87,
56469.9,-0.16,0.43,0.67,-0.12,-0.56,1.03,-29.49,-33.74,-8.81,
56470.0,-0.11,0.39,0.66,-0.74,-0.21,1.32,-29.67,-32.54,-10.81,
56470.1,-0.08,0.26,0.73,-0.99,0.07,1.57,-34.45,-26.15,-13.40,
56470.2,0.11,0.19,0.89,-0.86,0.15,1.36,-34.96,-21.08,-16.52,
56470.3,0.10,0.05,0.94,-0.92,0.70,1.37,-37.70,-14.53,-19.58,
56470.4,0.05,-0.00,1.03,-0.60,0.65,1.05,-37.19,-8.25,-24.39,
56470.5,0.05,0.01,0.94,-0.26,0.01,0.66,-37.81,-3.39,-25.57,
56470.6,0.07,-0.01,0.99,-0.23,0.15,0.49,-37.52,0.63,-27.08,
56470.7,-0.01,-0.06,0.98,-0.09,0.10,0.11,-36.50,0.31,-28.42,
56470.8,-0.08,-0.03,0.93,0.01,0.08,-0.03,-36.93,1.93,-27.75,
56470.9,-0.03,-0.03,0.91,0.02,-0.06,0.01,-37.02,2.87,-27.91,
56471.0,-0.06,-0.04,0.94,-0.00,-0.02,-0.06,-36.67,1.16,-29.25,
56471.1,-0.07,-0.04,0.93,-0.00,-0.03,-0.02,-37.19,2.02,-27.75,
56471.2,-0.06,-0.05,0.94,0.00,-0.02,-0.01,-37.70,2.19,-27.24,
56471.3,-0.07,-0.05,0.93,0.04,0.02,-0.02,-36.59,1.74,-27.80,
56471.4,-0.06,-0.04,0.92,0.05,-0.01,-0.03,-37.19,0.99,-28.42,
56471.5,-0.07,-0.03,0.93,0.01,0.03,-0.03,-35.65,0.82,-26.57,
56471.6,-0.07,-0.04,0.92,0.02,0.03,0.01,-37.64,2.15,-27.26,
56471.7,-0.07,-0.04,0.93,0.03,0.00,-0.04,-36.33,2.19,-26.91,
56471.8,-0.07,-0.03,0.91,0.02,-0.02,0.01,-37.22,2.71,-27.82,
56471.9,-0.07,-0.04,0.92,-0.00,0.01,0.02,-35.82,1.33,-27.92,
56472.0,-0.06,-0.03,0.93,0.01,0.00,0.00,-35.31,2.19,-27.58,
56472.1,-0.07,-0.04,0.93,0.01,-0.01,-0.00,-36.17,1.71,-28.25,
56472.2,-0.08,-0.04,0.91,0.00,0.03,-0.01,-36.52,1.12,-28.71,
56472.3,-0.08,-0.06,0.93,0.02,-0.02,0.01,-35.65,2.19,-28.58,
56472.4,-0.06,-0.04,0.91,0.02,-0.00,0.01,-35.35,0.86,-27.29,
56472.5,-0.08,-0.04,0.92,-0.02,-0.03,0.03,-36.50,2.02,-27.08,
56472.6,-0.07,-0.04,0.93,0.02,-0.02,0.01,-36.69,0.64,-28.34,
56472.7,-0.07,-0.03,0.91,0.01,0.04,0.02,-35.82,2.02,-26.07,
56472.8,-0.08,-0.04,0.92,-0.02,0.10,0.01,-36.16,1.33,-27.75,
56472.9,-0.07,-0.03,0.94,0.02,-0.01,-0.02,-36.96,1.30,-28.11,
56473.0,-0.09,-0.03,0.91,0.03,-0.00,-0.02,-37.30,1.75,-26.83,
56473.1,-0.08,-0.04,0.92,-0.00,0.00,0.00,-35.65,2.28,-28.37,
56473.2,-0.07,-0.05,0.92,-0.00,0.00,0.00,-35.48,1.67,-28.42,
56473.3,0.01,0.02,0.96,-0.01,0.03,-0.06,-35.54,1.34,-28.83,
56473.4,0.10,-0.02,0.99,0.13,-0.26,-0.43,-36.27,2.10,-28.15,
56473.5,0.15,-0.08,0.97,0.14,-0.48,-0.92,-36.67,-1.23,-27.58,
56473.6,0.12,-0.08,0.98,-0.07,-0.72,-1.42,-37.36,-6.02,-24.56,
56473.7,0.15,-0.12,1.00,0.06,-0.40,-1.71,-39.07,-10.13,-20.54,
56473.8,-0.01,-0.10,0.96,0.47,0.06,-1.83,-37.93,-17.44,-17.74,
56473.9,-0.08,-0.01,0.91,0.63,0.35,-1.57,-37.12,-21.69,-16.32,
56474.0,-0.11,0.15,0.87,0.83,0.72,-1.17,-34.45,-28.10,-15.01,
56474.1,-0.21,0.33,0.77,0.72,0.66,-1.04,-35.07,-32.94,-14.96,
56474.2,-0.30,0.37,0.78,0.45,0.33,-0.75,-31.03,-38.70,-11.99,
56474.3,-0.17,0.45,0.72,-0.01,0.46,0.20,-30.86,-40.59,-9.14,
56474.4,-0.15,0.37,0.76,-0.09,0.87,-0.13,-30.60,-38.36,-10.96,
56474.5,-0.38,0.12,0.84,-0.40,0.52,-0.49,-32.23,-37.16,-14.17,
56474.6,-0.34,0.17,0.91,0.07,-0.55,-0.17,-33.59,-37.27,-17.70,
56474.7,-0.38,0.24,0.97,0.20,0.44,0.09,-35.49,-35.71,-17.58,
56474.8,-0.48,0.28,0.92,0.23,0.37,0.35,-34.28,-37.16,-18.19,
56474.9,-0.48,0.41,1.01,0.81,-0.38,0.58,-33.84,-35.70,-14.98,
56475.0,-0.38,0.38,0.90,1.23,-1.44,1.10,-29.49,-33.06,-7.47,
56475.1,-0.19,0.52,0.72,1.53,-1.42,1.34,-26.61,-31.62,-0.01,
56475.2,0.14,0.57,0.52,1.44,-1.02,1.42,-25.38,-30.31,5.90,
56475.3,0.30,0.56,0.35,1.31,-0.70,1.10,-28.29,-27.07,8.45,
56475.4,0.38,0.64,0.22,0.95,-0.62,0.67,-27.84,-24.70,11.99,
56475.5,0.47,0.72,0.13,0.65,-0.48,0.50,-28.80,-21.08,15.66,
56475.6,0.62,0.77,0.16,0.26,-0.49,0.19,-28.29,-20.57,19.51,
56475.7,0.59,0.79,0.14,0.05,-0.16,0.02,-28.64,-18.18,19.18,
56475.8,0.50,0.73,0.18,-0.01,-0.27,-0.02,-28.46,-18.69,21.02,
56475.9,0.56,0.75,0.09,-0.12,0.31,-0.18,-28.97,-19.11,20.94,
56476.0,0.53,0.75,0.06,-0.55,0.68,-0.38,-28.97,-21.59,19.18,
56476.1,0.49,0.70,0.17,-1.09,0.56,-0.64,-28.12,-22.79,17.67,
56476.2,0.34,0.67,0.39,-1.44,-0.01,-0.85,-27.45,-25.24,13.29,
56476.3,0.21,0.59,0.54,-1.55,0.70,-0.76,-25.72,-29.38,10.84,
56476.4,0.11,0.50,0.54,-1.69,1.18,-0.80,-24.51,-30.80,5.22,
56476.5,-0.15,0.34,0.86,-1.36,1.95,-0.83,-25.43,-30.49,2.55,
56476.6,-0.33,0.29,0.93,-0.85,1.12,-0.54,-28.46,-32.71,-4.12,
56476.7,-0.37,0.27,0.96,-0.36,1.06,-0.39,-33.94,-32.79,-10.08,
56476.8,-0.46,0.24,0.87,-0.17,0.43,-0.22,-37.15,-34.74,-18.21,
56476.9,-0.31,0.16,1.08,0.30,0.63,-0.25,-37.02,-34.43,-21.21,
56477.0,-0.46,0.26,0.81,0.06,-0.33,0.03,-39.19,-36.14,-23.27,
56477.1,-0.40,0.19,0.81,0.01,-0.14,0.08,-40.10,-36.82,-21.21,
56477.2,-0.41,0.21,0.82,0.09,-0.29,0.11,-39.14,-39.12,-19.10,
56477.3,-0.47,0.17,0.82,0.26,-0.35,0.33,-37.53,-37.68,-18.36,
56477.4,-0.37,0.30,0.72,0.31,0.11,0.60,-34.79,-37.68,-15.01,
56477.5,-0.28,0.39,0.69,-0.26,-0.13,0.76,-33.16,-38.00,-14.18,
56477.6,-0.28,0.30,0.83,-0.70,0.32,1.03,-31.71,-36.31,-18.70,
56477.7,-0.20,0.24,0.96,-0.85,0.23,1.41,-29.30,-33.63,-20.93,
56477.8,-0.34,0.12,0.82,-0.95,0.47,1.86,-29.49,-25.87,-27.58,
56477.9,-0.16,0.06,0.96,-0.86,-0.06,1.79,-31.18,-17.94,-30.28,
56478.0,-0.01,0.00,0.94,-0.80,-0.72,1.56,-33.18,-8.95,-32.02,
56478.1,0.06,0.04,0.89,-0.43,0.20,0.85,-34.62,-5.00,-31.60,
56478.2,-0.08,-0.09,1.00,-0.45,0.37,0.29,-33.94,-0.39,-31.11,
56478.3,-0.15,-0.02,1.02,-0.19,-0.23,-0.06,-32.12,2.03,-33.26,
56478.4,-0.23,-0.04,0.94,0.08,-0.00,-0.08,-32.98,0.51,-32.36,
56478.5,-0.20,-0.05,0.93,0.05,0.04,-0.08,-32.88,0.76,-33.15,
56478.6,-0.21,-0.05,0.91,0.02,-0.04,0.01,-32.74,0.65,-32.77,
56478.7,-0.18,-0.02,0.92,0.05,0.06,-0.02,-33.02,0.60,-31.94,
56478.8,-0.22,-0.04,0.88,0.02,0.02,0.05,-33.57,-0.83,-30.96,
56478.9,-0.21,-0.05,0.92,0.01,0.04,0.01,-33.08,0.65,-31.77,
56479.0,-0.20,-0.04,0.91,0.03,0.06,-0.02,-32.91,0.48,-31.94,
56479.1,-0.19,-0.05,0.93,0.03,-0.02,-0.01,-31.71,0.65,-32.44,
56479.2,-0.19,-0.03,0.91,0.03,-0.05,-0.01,-33.25,0.13,-32.61,
56479.3,-0.19,-0.03,0.92,0.02,-0.03,-0.01,-32.86,0.54,-32.73,
56479.4,-0.20,-0.04,0.91,0.02,0.02,-0.02,-33.44,-0.86,-32.54,
56479.5,-0.20,-0.04,0.90,0.01,0.02,0.01,-33.25,-0.60,-31.66,
56479.6,-0.20,-0.04,0.92,0.01,0.00,0.00,-33.30,0.04,-31.63,
56479.7,-0.19,-0.04,0.91,0.03,0.00,-0.02,-32.05,-0.04,-31.43,
56479.8,-0.20,-0.04,0.91,0.03,-0.02,-0.01,-33.41,-0.04,-33.10,
56479.9,-0.19,-0.03,0.91,0.03,0.02,-0.00,-32.74,-1.06,-33.11,
