time,x,y,z,
56447.7,-0.11,-0.03,0.90,
56447.7,-0.10,-0.03,0.89,
56447.7,-0.08,-0.03,0.90,
56447.7,-0.06,-0.02,0.92,
56447.7,-0.05,-0.02,0.93,
56447.7,-0.04,-0.02,0.94,
56447.8,-0.02,-0.02,0.95,
56447.8,-0.01,-0.02,0.94,
56447.8,-0.00,-0.02,0.93,
56447.8,0.00,-0.02,0.94,
56447.8,0.01,-0.02,0.94,
56447.8,0.01,-0.03,0.93,
56447.8,0.00,-0.05,0.93,
56447.8,0.01,-0.06,0.92,
56447.8,0.02,-0.09,0.94,
56447.8,0.04,-0.11,0.94,
56447.8,0.02,-0.12,0.97,
56447.8,-0.04,-0.11,1.01,
56447.8,-0.10,-0.10,1.00,
56447.8,-0.10,-0.10,0.96,
56447.8,-0.09,-0.10,0.94,
56447.8,-0.06,-0.11,0.93,
56447.8,-0.05,-0.10,0.94,
56447.8,-0.06,-0.09,0.96,
56447.8,-0.06,-0.07,0.95,
56447.8,-0.06,-0.05,0.93,
56447.8,-0.04,-0.02,0.90,
56447.8,-0.03,0.01,0.89,
56447.8,0.00,0.02,0.89,
56447.9,0.02,0.03,0.90,
56447.9,0.02,0.03,0.89,
56447.9,0.02,0.02,0.89,
56447.9,0.00,-0.00,0.90,
56447.9,-0.02,-0.02,0.92,
56447.9,-0.04,-0.05,0.93,
56447.9,-0.04,-0.07,0.93,
56447.9,-0.04,-0.07,0.92,
56447.9,-0.02,-0.06,0.92,
56447.9,-0.01,-0.05,0.91,
56447.9,-0.02,-0.04,0.92,
56447.9,-0.02,-0.03,0.93,
56447.9,-0.03,-0.03,0.92,
56447.9,-0.02,-0.03,0.92,
56447.9,-0.03,-0.03,0.92,
56447.9,-0.05,-0.04,0.92,
56447.9,-0.05,-0.05,0.92,
56447.9,-0.03,-0.06,0.90,
56447.9,-0.03,-0.06,0.91,
56447.9,-0.04,-0.05,0.92,
56447.9,-0.04,-0.06,0.91,
56447.9,-0.03,-0.06,0.93,
56448.0,-0.04,-0.06,0.94,
56448.0,-0.05,-0.06,0.95,
56448.0,-0.03,-0.07,0.93,
56448.0,-0.01,-0.06,0.93,
56448.0,-0.00,-0.06,0.94,
56448.0,-0.00,-0.05,0.94,
56448.0,-0.00,-0.04,0.95,
56448.0,-0.01,-0.04,0.96,
56448.0,0.00,-0.04,0.94,
56448.0,0.00,-0.03,0.95,
56448.0,0.00,-0.02,0.94,
56448.0,0.00,-0.01,0.94,
56448.0,-0.00,-0.02,0.94,
56448.0,0.00,-0.01,0.94,
56448.0,-0.01,-0.01,0.93,
56448.0,-0.01,-0.02,0.94,
56448.0,-0.03,-0.02,0.93,
56448.0,-0.04,-0.03,0.93,
56448.0,-0.06,-0.03,0.92,
56448.1,-0.07,-0.03,0.92,
56448.1,-0.08,-0.02,0.91,
56448.1,-0.10,-0.01,1.32,
56448.1,-0.01,-0.06,1.08,
56448.1,0.04,-0.05,0.68,
56448.1,0.04,-0.02,0.65,
56448.1,0.01,-0.03,0.81,
56448.1,-0.03,-0.04,0.94,
56448.1,-0.06,-0.04,0.98,
56448.1,-0.06,-0.02,0.94,
56448.1,-0.05,0.00,0.88,
56448.1,-0.06,0.00,0.85,
56448.1,-0.08,0.01,0.86,
56448.1,-0.04,0.04,0.87,
56448.1,0.05,0.02,0.90,
56448.1,-0.11,-0.05,0.94,
56448.1,-0.14,0.01,0.91,
56448.1,0.10,-0.04,0.91,
56448.1,-0.27,-0.07,0.99,
56448.1,-0.01,0.03,0.99,
56448.2,-0.03,-0.05,1.02,
56448.2,-0.09,-0.05,1.00,
56448.2,-0.05,-0.04,0.94,
56448.2,-0.00,-0.05,0.91,
56448.2,0.01,-0.06,0.92,
56448.2,-0.01,-0.08,0.94,
56448.2,-0.05,-0.10,0.94,
56448.2,-0.06,-0.10,0.93,
56448.2,-0.06,-0.09,0.92,
56448.2,-0.04,-0.08,0.91,
56448.2,-0.02,-0.08,0.92,
56448.2,-0.01,-0.07,0.93,
56448.2,-0.01,-0.06,0.94,
56448.2,-0.00,-0.05,0.95,
56448.2,0.00,-0.05,0.95,
56448.2,0.01,-0.03,0.94,
56448.2,0.02,-0.02,0.94,
56448.2,0.02,-0.01,0.93,
56448.3,0.01,0.01,0.93,
56448.3,0.00,0.01,0.92,
56448.3,-0.02,0.01,0.91,
56448.3,-0.04,0.01,0.91,
56448.3,-0.05,0.01,0.90,
56448.3,-0.07,-0.00,0.89,
56448.3,-0.08,-0.00,0.88,
56448.3,-0.11,-0.01,0.88,
56448.3,-0.13,-0.02,0.85,
56448.3,-0.13,-0.02,0.87,
56448.3,-0.12,-0.02,0.91,
56448.3,-0.10,-0.02,0.91,
56448.3,-0.08,-0.02,0.93,
56448.3,-0.06,-0.04,0.93,
56448.3,-0.03,-0.06,0.95,
56448.3,-0.01,-0.07,0.95,
56448.3,0.00,-0.07,0.96,
56448.3,0.01,-0.07,0.97,
56448.3,-0.01,-0.06,0.96,
56448.3,-0.05,-0.05,0.92,
56448.3,-0.11,-0.04,0.89,
56448.3,-0.18,-0.01,0.88,
56448.3,-0.22,-0.00,0.89,
56448.3,-0.22,0.00,0.87,
56448.4,-0.15,0.01,0.85,
56448.4,-0.10,0.02,0.86,
56448.4,-0.04,0.03,0.88,
56448.4,-0.01,0.04,0.91,
56448.4,-0.00,0.04,0.92,
56448.4,0.01,0.04,0.92,
56448.4,0.01,0.03,0.91,
56448.4,0.01,0.03,0.92,
56448.4,0.00,0.03,0.92,
56448.4,-0.00,0.03,0.93,
56448.4,0.00,0.03,0.94,
56448.4,0.00,0.03,0.94,
56448.4,-0.00,0.02,0.92,
56448.4,-0.01,0.02,0.93,
56448.4,0.01,-0.00,0.92,
56448.4,0.02,-0.02,0.92,
56448.4,0.01,-0.03,0.93,
56448.4,-0.02,-0.05,0.94,
56448.4,-0.06,-0.06,0.95,
56448.5,-0.10,-0.06,0.92,
56448.5,-0.13,-0.07,0.92,
56448.5,-0.14,-0.06,0.91,
56448.5,-0.14,-0.05,0.89,
56448.5,-0.13,-0.04,0.90,
56448.5,-0.10,-0.02,0.91,
56448.5,-0.06,-0.01,0.92,
56448.5,-0.03,0.00,0.93,
56448.5,0.01,-0.00,0.94,
56448.5,0.04,0.00,0.95,
56448.5,0.07,0.00,0.96,
56448.5,0.08,-0.00,0.96,
56448.5,0.09,-0.01,0.96,
56448.5,0.08,-0.02,0.95,
56448.5,0.07,-0.02,0.94,
56448.5,0.05,-0.03,0.93,
56448.5,0.02,-0.03,0.91,
56448.5,-0.01,-0.02,0.91,
56448.5,-0.04,-0.02,0.91,
56448.6,-0.07,-0.02,0.90,
56448.6,-0.09,-0.01,0.90,
56448.6,-0.11,-0.00,0.90,
56448.6,-0.13,-0.00,0.89,
56448.6,-0.13,0.00,0.90,
56448.6,-0.13,0.01,0.90,
56448.6,-0.13,0.01,0.91,
56448.6,-0.13,0.00,0.90,
56448.6,-0.12,-0.00,0.90,
56448.6,-0.12,-0.00,0.90,
56448.6,-0.11,-0.01,0.90,
56448.6,-0.11,-0.01,0.90,
56448.6,-0.09,-0.01,0.91,
56448.6,-0.08,-0.01,0.91,
56448.6,-0.06,-0.01,0.91,
56448.6,-0.04,-0.01,0.91,
56448.6,-0.02,-0.01,0.93,
56448.6,-0.00,-0.01,0.91,
56448.6,0.01,-0.01,0.91,
56448.6,0.01,-0.01,0.90,
56448.6,-0.00,-0.02,0.90,
56448.6,-0.02,-0.02,0.91,
56448.6,-0.03,-0.02,0.92,
56448.7,-0.03,-0.01,0.94,
56448.7,-0.03,-0.01,0.92,
56448.7,-0.03,-0.01,0.92,
56448.7,-0.03,-0.01,0.91,
56448.7,-0.04,-0.02,0.91,
56448.7,-0.05,-0.02,0.91,
56448.7,-0.05,-0.01,0.92,
56448.7,-0.06,-0.02,0.93,
56448.7,-0.06,-0.01,0.92,
56448.7,-0.07,-0.01,0.91,
56448.7,-0.06,-0.01,0.92,
56448.7,-0.07,-0.01,0.92,
56448.7,-0.06,-0.02,0.92,
56448.7,-0.07,-0.01,0.93,
56448.7,-0.06,-0.02,0.93,
56448.7,-0.05,-0.02,0.94,
56448.7,-0.05,-0.02,0.93,
56448.7,-0.05,-0.02,0.94,
56448.7,-0.05,-0.03,0.92,
56448.7,-0.05,-0.02,0.92,
56448.8,-0.06,-0.02,0.92,
56448.8,-0.07,-0.01,0.91,
56448.8,-0.08,-0.01,0.91,
56448.8,-0.08,-0.01,0.90,
56448.8,-0.07,-0.01,0.90,
56448.8,-0.06,-0.02,0.91,
56448.8,-0.06,-0.02,0.92,
56448.8,-0.04,-0.06,0.93,
56448.8,-0.04,-0.06,0.93,
56448.8,-0.03,-0.06,0.94,
56448.8,-0.03,-0.05,0.93,
56448.8,-0.04,-0.04,0.92,
56448.8,-0.04,-0.02,0.91,
56448.8,-0.06,0.00,0.91,
56448.8,-0.06,0.01,0.89,
56448.8,-0.05,0.02,0.89,
56448.8,-0.06,0.01,0.90,
56448.8,-0.06,0.00,0.91,
56448.8,-0.05,-0.01,0.91,
56448.8,-0.04,-0.02,0.92,
56448.9,-0.04,-0.03,0.92,
56448.9,-0.03,-0.04,0.93,
56448.9,-0.03,-0.05,0.94,
56448.9,-0.03,-0.05,0.94,
56448.9,-0.03,-0.05,0.93,
56448.9,-0.03,-0.04,0.92,
56448.9,-0.03,-0.04,0.92,
56448.9,-0.03,-0.02,0.92,
56448.9,-0.04,-0.01,0.92,
56448.9,-0.04,-0.00,0.91,
56448.9,-0.04,-0.00,0.92,
56448.9,-0.05,-0.00,0.92,
56448.9,-0.05,-0.01,0.92,
56448.9,-0.05,-0.01,0.93,
56448.9,-0.05,-0.02,0.92,
56448.9,-0.05,-0.03,0.93,
56448.9,-0.05,-0.03,0.93,
56448.9,-0.05,-0.04,0.93,
56448.9,-0.05,-0.04,0.92,
56448.9,-0.05,-0.04,0.92,
56448.9,-0.04,-0.03,0.93,
56449.0,-0.05,-0.03,0.92,
56449.0,-0.05,-0.02,0.93,
56449.0,-0.06,-0.02,0.93,
56449.0,-0.07,-0.02,0.93,
56449.0,-0.09,-0.01,0.91,
56449.0,-0.10,-0.01,0.91,
56449.0,-0.11,-0.00,0.91,
56449.0,-0.10,-0.01,0.91,
56449.0,-0.09,0.00,0.91,
56449.0,-0.08,-0.01,0.92,
56449.0,-0.07,-0.01,0.94,
56449.0,-0.05,-0.02,0.96,
56449.0,-0.05,-0.03,0.96,
56449.0,-0.05,-0.03,0.95,
56449.0,-0.06,-0.03,0.94,
56449.0,-0.07,-0.02,0.91,
56449.0,-0.09,-0.00,0.90,
56449.0,-0.09,0.01,0.89,
56449.0,-0.08,0.03,0.90,
56449.0,-0.08,0.03,0.91,
56449.1,-0.06,0.03,0.91,
56449.1,-0.05,0.03,0.90,
56449.1,-0.05,0.02,0.91,
56449.1,-0.05,0.01,0.91,
56449.1,-0.04,0.00,0.92,
56449.1,-0.03,-0.01,0.93,
56449.1,-0.02,-0.01,0.93,
56449.1,-0.01,-0.02,0.94,
56449.1,0.01,-0.02,0.95,
56449.1,0.01,-0.03,0.95,
56449.1,0.01,-0.04,0.95,
56449.1,0.01,-0.04,0.94,
56449.1,-0.01,-0.04,0.94,
56449.1,-0.02,-0.03,0.94,
56449.1,-0.05,-0.03,0.94,
56449.1,-0.06,-0.03,0.94,
56449.1,-0.07,-0.02,0.93,
56449.1,-0.08,-0.01,0.92,
56449.1,-0.08,-0.01,0.91,
56449.1,-0.08,0.00,0.91,
56449.2,-0.07,0.00,0.91,
56449.2,-0.07,-0.00,0.92,
56449.2,-0.07,-0.01,0.91,
56449.2,-0.07,-0.01,0.91,
56449.2,-0.06,-0.02,0.92,
56449.2,-0.06,-0.02,0.92,
56449.2,-0.05,-0.02,0.91,
56449.2,-0.05,-0.03,0.92,
56449.2,-0.05,-0.03,0.91,
56449.2,-0.04,-0.03,0.92,
56449.2,-0.04,-0.04,0.92,
56449.2,-0.05,-0.03,0.92,
56449.2,-0.05,-0.02,0.91,
56449.2,-0.05,-0.02,0.90,
56449.2,-0.05,-0.02,0.90,
56449.2,-0.05,-0.01,0.91,
56449.2,-0.04,-0.01,0.89,
56449.2,-0.03,-0.00,0.89,
56449.2,-0.03,-0.00,0.89,
56449.2,-0.03,-0.00,0.90,
56449.2,-0.02,-0.00,0.90,
56449.3,-0.03,-0.01,0.90,
56449.3,-0.04,-0.01,0.90,
56449.3,-0.05,-0.02,0.90,
56449.3,-0.07,-0.02,0.90,
56449.3,-0.07,-0.03,0.90,
56449.3,-0.08,-0.03,0.91,
56449.3,-0.07,-0.03,0.92,
56449.3,-0.07,-0.03,0.91,
56449.3,-0.07,-0.02,0.92,
56449.3,-0.06,-0.03,0.91,
56449.3,-0.05,-0.02,0.94,
56449.3,-0.05,-0.04,0.96,
56449.3,-0.04,-0.04,0.98,
56449.3,-0.05,-0.05,0.97,
56449.3,-0.06,-0.05,0.96,
56449.3,-0.07,-0.05,0.94,
56449.3,-0.08,-0.05,0.92,
56449.3,-0.08,-0.03,0.92,
56449.3,-0.08,-0.02,0.92,
56449.3,-0.08,-0.00,0.92,
56449.4,-0.09,0.00,0.90,
56449.4,-0.10,0.01,0.89,
56449.4,-0.11,0.00,0.90,
56449.4,-0.12,-0.01,0.91,
56449.4,-0.13,-0.01,0.92,
56449.4,-0.12,-0.01,0.92,
56449.4,-0.10,-0.00,0.90,
56449.4,-0.08,0.01,0.90,
56449.4,-0.05,0.03,0.87,
56449.4,0.00,0.06,0.77,
56449.4,0.08,0.09,0.69,
56449.4,0.08,0.05,0.93,
56449.4,0.03,-0.01,1.08,
56449.4,0.03,-0.07,1.09,
56449.4,0.05,-0.12,1.05,
56449.4,0.04,-0.15,1.00,
56449.4,0.01,-0.16,0.95,
56449.4,-0.02,-0.14,0.92,
56449.4,-0.03,-0.09,0.89,
56449.4,-0.04,-0.05,0.90,
56449.5,-0.04,-0.01,0.91,
56449.5,-0.04,0.02,0.94,
56449.5,-0.03,0.04,0.97,
56449.5,-0.02,0.04,0.99,
56449.5,0.01,0.04,1.00,
56449.5,0.03,0.01,0.99,
56449.5,0.05,-0.02,1.00,
56449.5,0.03,-0.04,1.01,
56449.5,0.01,-0.07,1.01,
56449.5,-0.02,-0.07,1.01,
56449.5,-0.05,-0.07,1.00,
56449.5,-0.06,-0.06,0.99,
56449.5,-0.06,-0.03,0.96,
56449.5,-0.07,-0.00,0.94,
56449.5,-0.07,0.03,0.90,
56449.5,-0.04,0.06,0.88,
56449.5,0.00,0.08,0.87,
56449.5,0.00,0.07,0.87,
56449.5,-0.01,0.05,0.90,
56449.5,-0.04,0.03,0.90,
56449.6,-0.06,-0.01,0.92,
56449.6,-0.09,-0.04,0.93,
56449.6,-0.11,-0.06,0.93,
56449.6,-0.13,-0.07,0.91,
56449.6,-0.14,-0.07,0.89,
56449.6,-0.15,-0.06,0.88,
56449.6,-0.15,-0.05,0.88,
56449.6,-0.15,-0.02,0.88,
56449.7,-0.14,-0.00,0.88,
56449.7,-0.14,0.01,0.86,
56449.7,-0.13,0.02,0.87,
56449.7,-0.12,0.03,0.88,
56449.7,-0.10,0.03,0.90,
56449.7,-0.09,0.03,0.92,
56449.7,-0.06,0.02,0.95,
56449.7,-0.04,0.01,0.96,
56449.7,-0.05,-0.00,0.97,
56449.7,-0.05,-0.01,0.95,
56449.7,-0.06,-0.02,0.94,
56449.7,-0.06,-0.01,0.93,
56449.7,-0.06,-0.01,0.93,
56449.7,-0.06,0.01,0.91,
56449.7,-0.06,0.01,0.92,
56449.7,-0.05,0.02,0.93,
56449.7,-0.05,0.02,0.91,
56449.7,-0.05,0.02,0.93,
56449.7,-0.05,0.02,0.92,
56449.7,-0.04,0.01,0.91,
56449.7,-0.04,0.01,0.91,
56449.7,-0.04,0.00,0.91,
56449.7,-0.05,-0.01,0.92,
56449.7,-0.06,-0.02,0.92,
56449.7,-0.07,-0.02,0.92,
56449.7,-0.07,-0.02,0.92,
56449.7,-0.06,-0.02,0.92,
56449.7,-0.06,-0.02,0.92,
56449.7,-0.06,-0.00,0.92,
56449.7,-0.05,0.01,0.93,
56449.7,-0.05,0.01,0.92,
56449.7,-0.06,0.02,0.92,
56449.7,-0.06,0.02,0.92,
56449.8,-0.07,0.02,0.93,
56449.8,-0.07,0.02,0.93,
56449.8,-0.07,0.02,0.94,
56449.8,-0.08,0.02,0.94,
56449.8,-0.08,0.01,0.94,
56449.8,-0.10,0.00,0.94,
56449.8,-0.11,-0.01,0.94,
56449.8,-0.12,-0.01,0.94,
56449.8,-0.11,-0.01,0.93,
56449.8,-0.10,-0.01,0.91,
56449.8,-0.08,-0.00,0.92,
56449.8,-0.07,-0.00,0.92,
56449.8,-0.06,-0.00,0.94,
56449.8,-0.05,-0.00,0.94,
56449.8,-0.04,-0.01,0.94,
56449.8,-0.04,-0.01,0.93,
56449.8,-0.04,-0.00,0.93,
56449.8,-0.06,-0.01,0.93,
56449.8,-0.07,-0.01,0.93,
56449.8,-0.07,-0.01,0.93,
56449.9,-0.08,-0.00,0.92,
56449.9,-0.07,0.00,0.91,
56449.9,-0.07,-0.00,0.91,
56449.9,-0.07,0.00,0.92,
56449.9,-0.06,0.00,0.92,
56449.9,-0.05,0.00,0.93,
56449.9,-0.04,0.00,0.92,
56449.9,-0.03,0.00,0.93,
56449.9,-0.04,-0.00,0.93,
56449.9,-0.05,-0.00,0.94,
56449.9,-0.06,-0.01,0.94,
56449.9,-0.07,-0.01,0.93,
56449.9,-0.08,-0.01,0.93,
56449.9,-0.09,-0.01,0.93,
56449.9,-0.09,-0.00,0.93,
56449.9,-0.09,0.01,0.91,
56450.0,-0.08,0.01,0.91,
56450.0,-0.07,0.02,0.91,
56450.0,-0.07,0.01,0.91,
56450.0,-0.06,0.00,0.92,
56450.0,-0.06,-0.01,0.92,
56450.0,-0.06,-0.02,0.93,
56450.0,-0.05,-0.01,0.92,
56450.0,-0.05,-0.02,0.93,
56450.0,-0.05,-0.01,0.93,
56450.0,-0.06,-0.01,0.93,
56450.0,-0.07,-0.00,0.91,
56450.0,-0.08,0.01,0.91,
56450.0,-0.10,0.01,0.90,
56450.0,-0.11,0.02,0.89,
56450.0,-0.11,0.02,0.89,
56450.0,-0.12,0.03,0.90,
56450.0,-0.10,0.02,0.90,
56450.0,-0.10,0.02,0.91,
56450.0,-0.09,0.02,0.91,
56450.0,-0.09,0.01,0.91,
56450.0,-0.07,0.01,0.91,
56450.0,-0.06,0.01,0.92,
56450.0,-0.05,0.01,0.92,
56450.1,-0.04,0.00,0.93,
56450.1,-0.03,0.00,0.92,
56450.1,-0.04,0.00,0.92,
56450.1,-0.04,0.00,0.91,
56450.1,-0.05,0.00,0.91,
56450.1,-0.05,0.00,0.90,
56450.1,-0.06,0.00,0.90,
56450.1,-0.06,0.00,0.91,
56450.1,-0.05,0.01,0.92,
56450.1,-0.04,0.01,0.92,
56450.1,-0.05,0.02,0.92,
56450.1,-0.06,0.02,0.92,
56450.1,-0.07,0.02,0.92,
56450.1,-0.07,0.01,0.90,
56450.1,-0.07,0.01,0.90,
56450.1,-0.07,0.01,0.91,
56450.1,-0.07,0.00,0.90,
56450.1,-0.06,0.01,0.91,
56450.1,-0.07,0.01,0.92,
56450.1,-0.07,0.01,0.92,
56450.1,-0.07,0.00,0.92,
56450.2,-0.07,0.01,0.91,
56450.2,-0.07,0.00,0.90,
56450.2,-0.07,0.00,0.91,
56450.2,-0.06,0.01,0.90,
56450.2,-0.07,0.01,0.90,
56450.2,-0.08,0.01,0.91,
56450.2,-0.08,0.01,0.91,
56450.2,-0.08,0.02,0.90,
56450.2,-0.08,0.01,0.91,
56450.2,-0.08,0.01,0.90,
56450.2,-0.09,0.00,0.90,
56450.2,-0.09,0.01,0.92,
56450.2,-0.09,-0.00,0.91,
56450.2,-0.09,-0.00,0.92,
56450.2,-0.09,-0.00,0.93,
56450.2,-0.08,0.00,0.93,
56450.2,-0.08,-0.00,0.92,
56450.2,-0.09,-0.00,0.91,
56450.2,-0.09,-0.00,0.91,
56450.2,-0.08,0.01,0.91,
56450.2,-0.08,0.02,0.88,
56450.3,-0.05,0.03,0.85,
56450.3,-0.04,0.04,0.90,
56450.3,-0.05,0.03,0.94,
56450.3,-0.03,0.02,0.96,
56450.3,-0.02,0.00,0.96,
56450.3,-0.01,-0.01,0.96,
56450.3,-0.03,-0.03,0.94,
56450.3,-0.07,-0.03,0.92,
56450.3,-0.09,-0.03,0.92,
56450.3,-0.11,-0.01,0.91,
56450.3,-0.12,-0.00,0.90,
56450.3,-0.12,0.01,0.90,
56450.3,-0.10,0.02,0.90,
56450.3,-0.07,0.01,0.92,
56450.3,-0.05,0.01,0.93,
56450.3,-0.05,0.00,0.95,
56450.3,-0.06,-0.01,0.96,
56450.3,-0.07,-0.00,0.95,
56450.3,-0.04,0.00,0.93,
56450.3,-0.01,0.00,0.92,
56450.4,0.01,0.00,0.93,
56450.4,0.02,0.01,0.93,
56450.4,0.01,0.01,0.94,
56450.4,-0.01,0.01,0.95,
56450.4,-0.05,0.01,0.93,
56450.4,-0.09,0.01,0.92,
56450.4,-0.13,0.02,0.90,
56450.4,-0.16,0.03,0.88,
56450.4,-0.20,0.04,0.88,
56450.4,-0.21,0.04,0.87,
56450.4,-0.20,0.04,0.88,
56450.4,-0.19,0.03,0.89,
56450.4,-0.16,0.02,0.89,
56450.4,-0.12,0.01,0.88,
56450.4,-0.10,0.01,0.89,
56450.4,-0.07,-0.01,0.87,
56450.4,-0.05,-0.01,0.87,
56450.4,-0.02,-0.01,0.86,
56450.4,0.10,-0.04,0.78,
56450.4,0.12,-0.03,0.91,
56450.5,0.11,-0.02,0.96,
56450.5,0.09,-0.01,1.00,
56450.5,0.06,-0.01,1.02,
56450.5,0.03,-0.01,1.00,
56450.5,-0.01,-0.02,0.98,
56450.5,-0.05,-0.02,0.95,
56450.5,-0.10,-0.03,0.95,
56450.5,-0.14,-0.03,0.94,
56450.5,-0.16,-0.03,0.94,
56450.5,-0.15,-0.03,0.92,
56450.5,-0.12,-0.02,0.89,
56450.5,-0.08,-0.01,0.89,
56450.5,-0.05,0.00,0.91,
56450.5,-0.02,0.01,0.92,
56450.5,-0.00,0.01,0.94,
56450.5,0.01,0.01,0.94,
56450.5,0.00,0.01,0.95,
56450.5,-0.01,0.00,0.97,
56450.5,-0.02,0.00,0.98,
56450.5,-0.03,-0.01,0.98,
56450.5,-0.03,-0.01,0.97,
56450.6,-0.04,-0.02,0.97,
56450.6,-0.06,-0.02,0.96,
56450.6,-0.07,-0.02,0.97,
56450.6,-0.08,-0.02,0.98,
56450.6,-0.09,-0.02,0.99,
56450.6,-0.09,-0.03,0.99,
56450.6,-0.09,-0.03,0.98,
56450.6,-0.09,-0.04,0.97,
56450.6,-0.08,-0.04,0.97,
56450.6,-0.08,-0.04,0.97,
56450.6,-0.07,-0.04,0.97,
56450.6,-0.06,-0.03,0.98,
56450.6,-0.05,-0.03,0.97,
56450.6,-0.04,-0.03,0.99,
56450.6,-0.04,-0.03,0.98,
56450.6,-0.03,-0.03,0.98,
56450.6,-0.03,-0.03,0.98,
56450.6,-0.03,-0.03,0.98,
56450.6,-0.03,-0.04,0.99,
56450.6,-0.04,-0.04,1.00,
56450.7,-0.04,-0.05,1.00,
56450.7,-0.05,-0.06,1.01,
56450.7,-0.06,-0.07,1.01,
56450.7,-0.06,-0.07,1.01,
56450.7,-0.05,-0.08,1.02,
56450.7,-0.06,-0.08,1.02,
56450.7,-0.05,-0.07,1.02,
56450.7,-0.05,-0.07,1.02,
56450.7,-0.05,-0.06,1.01,
56450.7,-0.04,-0.05,1.00,
56450.7,-0.04,-0.04,1.01,
56450.7,-0.04,-0.04,1.00,
56450.7,-0.03,-0.03,0.99,
56450.7,-0.03,-0.02,0.99,
56450.7,-0.03,-0.02,0.99,
56450.7,-0.03,-0.02,0.98,
56450.7,-0.04,-0.03,0.98,
56450.7,-0.05,-0.03,0.99,
56450.7,-0.05,-0.04,0.98,
56450.7,-0.06,-0.04,0.97,
56450.8,-0.06,-0.05,0.96,
56450.8,-0.06,-0.06,0.96,
56450.8,-0.06,-0.06,0.96,
56450.8,-0.05,-0.06,0.96,
56450.8,-0.05,-0.05,0.95,
56450.8,-0.04,-0.04,0.95,
56450.8,-0.03,-0.03,0.95,
56450.8,-0.03,-0.02,0.95,
56450.8,-0.02,-0.01,0.95,
56450.8,-0.02,-0.01,0.95,
56450.8,-0.02,0.00,0.95,
56450.8,-0.02,-0.00,0.93,
56450.8,-0.03,-0.01,0.95,
56450.8,-0.03,-0.01,0.95,
56450.8,-0.04,-0.02,0.95,
56450.8,-0.05,-0.03,0.95,
56450.8,-0.06,-0.04,0.94,
56450.8,-0.06,-0.05,0.93,
56450.8,-0.07,-0.06,0.93,
56450.8,-0.07,-0.06,0.92,
56450.9,-0.07,-0.06,0.91,
56450.9,-0.07,-0.07,0.90,
56450.9,-0.07,-0.06,0.89,
56450.9,-0.07,-0.06,0.90,
56450.9,-0.07,-0.06,0.89,
56450.9,-0.07,-0.06,0.90,
56450.9,-0.07,-0.05,0.90,
56450.9,-0.07,-0.04,0.90,
56450.9,-0.07,-0.04,0.90,
56450.9,-0.07,-0.03,0.90,
56450.9,-0.07,-0.01,0.90,
56450.9,-0.07,0.02,0.91,
56450.9,-0.07,0.03,0.91,
56450.9,-0.07,0.04,0.91,
56450.9,-0.07,0.06,0.90,
56450.9,-0.07,0.06,0.91,
56450.9,-0.07,0.07,0.91,
56450.9,-0.07,0.07,0.93,
56450.9,-0.08,0.07,0.95,
56450.9,-0.08,0.05,0.96,
56450.9,-0.09,0.04,0.97,
56451.0,-0.10,0.02,0.97,
56451.0,-0.11,0.00,0.97,
56451.0,-0.11,-0.01,0.96,
56451.0,-0.12,-0.02,0.95,
