time,x,y,z,
53129.2,-0.12,-0.03,0.91,
53129.2,-0.12,-0.03,0.91,
53129.2,-0.12,-0.03,0.91,
53129.2,-0.11,-0.03,0.91,
53129.2,-0.12,-0.02,0.91,
53129.2,-0.12,-0.03,0.92,
53129.2,-0.12,-0.03,0.92,
53129.2,-0.12,-0.03,0.92,
53129.2,-0.11,-0.03,0.93,
53129.2,-0.12,-0.04,0.92,
53129.2,-0.12,-0.03,0.92,
53129.2,-0.12,-0.03,0.92,
53129.2,-0.12,-0.04,0.93,
53129.2,-0.12,-0.04,0.92,
53129.2,-0.12,-0.03,0.92,
53129.2,-0.12,-0.04,0.92,
53129.2,-0.12,-0.03,0.92,
53129.3,-0.12,-0.03,0.92,
53129.3,-0.12,-0.03,0.92,
53129.3,-0.12,-0.03,0.92,
53129.3,-0.12,-0.03,0.93,
53129.3,-0.13,-0.02,0.92,
53129.3,-0.13,-0.03,0.92,
53129.3,-0.13,-0.02,0.92,
53129.3,-0.13,-0.03,0.92,
53129.3,-0.13,-0.03,0.92,
53129.3,-0.12,-0.03,0.91,
53129.3,-0.13,-0.03,0.92,
53129.3,-0.13,-0.03,0.91,
53129.3,-0.13,-0.03,0.92,
53129.3,-0.13,-0.03,0.92,
53129.3,-0.13,-0.03,0.91,
53129.3,-0.13,-0.03,0.92,
53129.3,-0.13,-0.03,0.91,
53129.3,-0.13,-0.03,0.92,
53129.4,-0.13,-0.03,0.92,
53129.4,-0.13,-0.03,0.92,
53129.4,-0.13,-0.03,0.92,
53129.4,-0.13,-0.03,0.91,
53129.4,-0.12,-0.03,0.92,
53129.4,-0.13,-0.04,0.92,
53129.4,-0.13,-0.04,0.91,
53129.4,-0.13,-0.04,0.91,
53129.4,-0.13,-0.04,0.92,
53129.4,-0.12,-0.03,0.92,
53129.4,-0.12,-0.03,0.92,
53129.4,-0.12,-0.03,0.92,
53129.4,-0.12,-0.03,0.92,
53129.4,-0.13,-0.01,0.93,
53129.4,-0.14,-0.01,0.92,
53129.4,-0.13,-0.01,0.92,
53129.4,-0.13,-0.01,0.93,
53129.4,-0.13,-0.01,0.93,
53129.4,-0.13,-0.01,0.94,
53129.4,-0.12,-0.02,0.92,
53129.4,-0.12,-0.02,0.92,
53129.4,-0.11,-0.03,0.93,
53129.5,-0.11,-0.03,0.92,
53129.5,-0.11,-0.03,0.93,
53129.5,-0.12,-0.04,0.92,
53129.5,-0.12,-0.04,0.92,
53129.5,-0.12,-0.04,0.92,
53129.5,-0.12,-0.05,0.92,
53129.5,-0.13,-0.04,0.91,
53129.5,-0.13,-0.04,0.91,
53129.5,-0.13,-0.04,0.91,
53129.5,-0.13,-0.04,0.91,
53129.5,-0.14,-0.03,0.92,
53129.5,-0.14,-0.03,0.92,
53129.5,-0.15,-0.02,0.92,
53129.5,-0.15,-0.01,0.91,
53129.5,-0.15,-0.01,0.90,
53129.5,-0.15,-0.01,0.91,
53129.5,-0.15,-0.01,0.92,
53129.5,-0.15,-0.01,0.91,
53129.5,-0.14,-0.01,0.92,
53129.5,-0.14,-0.02,0.91,
53129.5,-0.14,-0.02,0.90,
53129.6,-0.14,-0.02,0.91,
53129.6,-0.14,-0.03,0.91,
53129.6,-0.14,-0.04,0.91,
53129.6,-0.14,-0.04,0.91,
53129.6,-0.14,-0.04,0.91,
53129.6,-0.14,-0.04,0.91,
53129.6,-0.14,-0.03,0.91,
53129.6,-0.14,-0.03,0.92,
53129.6,-0.14,-0.03,0.91,
53129.6,-0.14,-0.03,0.91,
53129.6,-0.14,-0.03,0.95,
53129.6,-0.14,-0.03,0.95,
53129.6,-0.13,-0.03,0.93,
53129.6,-0.12,-0.03,0.93,
53129.6,-0.11,-0.03,0.92,
53129.6,-0.11,-0.03,0.93,
53129.6,-0.11,-0.03,0.92,
53129.6,-0.12,-0.03,0.91,
53129.6,-0.12,-0.03,0.90,
53129.6,-0.14,-0.02,0.89,
53129.7,-0.12,-0.01,0.89,
53129.7,-0.10,-0.03,0.90,
53129.7,-0.18,-0.06,0.91,
53129.7,-0.23,-0.02,0.90,
53129.7,-0.06,0.00,0.88,
53129.7,-0.19,-0.09,0.90,
53129.7,-0.24,0.02,0.89,
53129.7,-0.06,-0.03,0.88,
53129.7,-0.22,-0.05,0.88,
53129.7,-0.21,-0.01,0.86,
53129.7,-0.18,-0.00,0.85,
53129.7,-0.17,-0.00,0.85,
53129.7,-0.18,-0.01,0.86,
53129.7,-0.20,-0.02,0.88,
53129.7,-0.21,-0.03,0.87,
53129.7,-0.23,-0.03,0.87,
53129.7,-0.22,-0.03,0.87,
53129.7,-0.21,-0.03,0.88,
53129.7,-0.21,-0.02,0.89,
53129.7,-0.20,-0.01,0.94,
53129.8,-0.18,-0.01,0.96,
53129.8,-0.17,-0.01,0.96,
53129.8,-0.16,-0.01,0.95,
53129.8,-0.14,-0.00,0.95,
53129.8,-0.12,-0.01,0.95,
53129.8,-0.11,-0.01,0.97,
53129.8,-0.08,-0.02,0.97,
53129.8,-0.07,-0.03,0.97,
53129.8,-0.06,-0.04,0.94,
53129.8,-0.06,-0.04,0.93,
53129.8,-0.07,-0.04,0.93,
53129.8,-0.08,-0.04,0.95,
53129.8,-0.08,-0.04,0.97,
53129.8,-0.09,-0.04,0.97,
53129.8,-0.09,-0.04,0.97,
53129.8,-0.10,-0.05,0.97,
53129.8,-0.10,-0.05,0.95,
53129.8,-0.10,-0.05,0.95,
53129.8,-0.10,-0.05,0.94,
53129.8,-0.11,-0.04,0.94,
53129.9,-0.11,-0.04,0.94,
53129.9,-0.11,-0.04,0.93,
53129.9,-0.12,-0.03,0.92,
53129.9,-0.12,-0.03,0.92,
53129.9,-0.13,-0.04,0.91,
53129.9,-0.13,-0.04,0.91,
53129.9,-0.14,-0.03,0.90,
53129.9,-0.15,-0.03,0.90,
53129.9,-0.16,-0.04,0.89,
53129.9,-0.16,-0.04,0.90,
53129.9,-0.16,-0.04,0.89,
53129.9,-0.17,-0.03,0.89,
53129.9,-0.17,-0.04,0.89,
53129.9,-0.16,-0.04,0.90,
53129.9,-0.16,-0.04,0.90,
53129.9,-0.15,-0.03,0.90,
53129.9,-0.14,-0.03,0.90,
53129.9,-0.14,-0.03,0.91,
53129.9,-0.13,-0.03,0.91,
53129.9,-0.13,-0.03,0.91,
53129.9,-0.12,-0.03,0.92,
53130.0,-0.12,-0.03,0.91,
53130.0,-0.12,-0.03,0.91,
53130.0,-0.12,-0.03,0.92,
53130.0,-0.12,-0.03,0.91,
53130.0,-0.11,-0.03,0.92,
53130.0,-0.11,-0.03,0.92,
53130.0,-0.11,-0.03,0.92,
53130.0,-0.11,-0.03,0.93,
53130.0,-0.11,-0.02,0.92,
53130.0,-0.11,-0.03,0.93,
53130.0,-0.11,-0.02,0.92,
53130.0,-0.11,-0.03,0.92,
53130.0,-0.12,-0.03,0.92,
53130.0,-0.12,-0.03,0.92,
53130.0,-0.12,-0.03,0.91,
53130.0,-0.12,-0.03,0.91,
53130.0,-0.12,-0.03,0.91,
53130.0,-0.12,-0.04,0.91,
53130.0,-0.13,-0.03,0.91,
53130.0,-0.13,-0.03,0.91,
53130.1,-0.13,-0.03,0.91,
53130.1,-0.14,-0.04,0.91,
53130.1,-0.13,-0.03,0.90,
53130.1,-0.14,-0.03,0.90,
53130.1,-0.14,-0.03,0.90,
53130.1,-0.14,-0.03,0.90,
53130.1,-0.14,-0.03,0.90,
53130.1,-0.14,-0.03,0.90,
53130.1,-0.14,-0.03,0.90,
53130.1,-0.14,-0.03,0.91,
53130.1,-0.14,-0.03,0.91,
53130.1,-0.14,-0.03,0.91,
53130.1,-0.14,-0.03,0.91,
53130.1,-0.13,-0.02,0.91,
53130.1,-0.13,-0.03,0.91,
53130.1,-0.13,-0.02,0.91,
53130.1,-0.13,-0.02,0.91,
53130.1,-0.13,-0.02,0.92,
53130.1,-0.13,-0.03,0.92,
53130.1,-0.13,-0.02,0.92,
53130.2,-0.13,-0.03,0.93,
53130.2,-0.13,-0.03,0.92,
53130.2,-0.13,-0.03,0.92,
53130.2,-0.12,-0.03,0.92,
53130.2,-0.13,-0.03,0.92,
53130.2,-0.13,-0.03,0.92,
53130.2,-0.13,-0.03,0.93,
53130.2,-0.13,-0.04,0.92,
53130.2,-0.13,-0.04,0.93,
53130.2,-0.13,-0.04,0.93,
53130.2,-0.13,-0.04,0.93,
53130.2,-0.13,-0.04,0.92,
53130.2,-0.13,-0.04,0.93,
53130.2,-0.13,-0.04,0.92,
53130.2,-0.13,-0.04,0.92,
53130.2,-0.14,-0.03,0.93,
53130.2,-0.14,-0.03,0.93,
53130.2,-0.14,-0.03,0.91,
53130.2,-0.14,-0.02,0.92,
53130.2,-0.14,-0.03,0.92,
53130.3,-0.14,-0.02,0.92,
53130.3,-0.14,-0.02,0.92,
53130.3,-0.14,-0.02,0.92,
53130.3,-0.14,-0.02,0.92,
53130.3,-0.14,-0.02,0.91,
53130.3,-0.14,-0.02,0.91,
53130.3,-0.14,-0.03,0.91,
53130.3,-0.14,-0.03,0.92,
53130.3,-0.13,-0.04,0.91,
53130.3,-0.13,-0.03,0.92,
53130.3,-0.13,-0.04,0.92,
53130.3,-0.13,-0.03,0.93,
53130.3,-0.13,-0.03,0.92,
53130.3,-0.13,-0.03,0.93,
53130.3,-0.12,-0.03,0.92,
53130.3,-0.13,-0.03,0.92,
53130.3,-0.13,-0.03,0.92,
53130.3,-0.12,-0.03,0.93,
53130.3,-0.12,-0.03,0.92,
53130.3,-0.13,-0.03,0.92,
53130.4,-0.13,-0.02,0.93,
53130.4,-0.12,-0.03,0.92,
53130.4,-0.12,-0.03,0.92,
53130.4,-0.12,-0.02,0.93,
53130.4,-0.12,-0.02,0.93,
53130.4,-0.13,-0.02,0.92,
53130.4,-0.12,-0.02,0.93,
53130.4,-0.12,-0.02,0.93,
53130.4,-0.13,-0.02,0.92,
53130.4,-0.13,-0.02,0.92,
53130.4,-0.13,-0.02,0.92,
53130.4,-0.13,-0.02,0.92,
53130.4,-0.13,-0.02,0.91,
53130.4,-0.13,-0.02,0.92,
53130.4,-0.14,-0.02,0.90,
53130.4,-0.13,-0.03,0.90,
53130.4,-0.13,-0.03,0.91,
53130.4,-0.13,-0.02,0.91,
53130.4,-0.14,-0.03,0.91,
53130.4,-0.13,-0.03,0.91,
53130.4,-0.13,-0.03,0.92,
53130.5,-0.13,-0.03,0.91,
53130.5,-0.13,-0.03,0.91,
53130.5,-0.13,-0.03,0.91,
53130.5,-0.13,-0.03,0.90,
53130.5,-0.13,-0.03,0.91,
53130.5,-0.13,-0.02,0.91,
53130.5,-0.13,-0.02,0.91,
53130.5,-0.14,-0.02,0.91,
53130.5,-0.14,-0.02,0.91,
53130.5,-0.14,-0.02,0.91,
53130.5,-0.14,-0.02,0.90,
53130.5,-0.14,-0.02,0.90,
53130.5,-0.14,-0.02,0.91,
53130.5,-0.13,-0.02,0.90,
53130.5,-0.13,-0.02,0.90,
53130.5,-0.13,-0.03,0.90,
53130.5,-0.13,-0.03,0.90,
53130.5,-0.13,-0.03,0.90,
53130.5,-0.13,-0.03,0.91,
53130.5,-0.13,-0.03,0.91,
53130.6,-0.14,-0.03,0.91,
53130.6,-0.14,-0.03,0.91,
53130.6,-0.14,-0.03,0.90,
53130.6,-0.14,-0.03,0.91,
53130.6,-0.14,-0.04,0.91,
53130.6,-0.14,-0.03,0.91,
53130.6,-0.13,-0.04,0.91,
53130.6,-0.13,-0.03,0.91,
53130.6,-0.13,-0.04,0.92,
53130.6,-0.12,-0.04,0.92,
53130.6,-0.12,-0.03,0.91,
53130.6,-0.12,-0.04,0.92,
53130.6,-0.13,-0.04,0.92,
53130.6,-0.12,-0.03,0.92,
53130.6,-0.12,-0.04,0.92,
53130.6,-0.13,-0.04,0.92,
53130.6,-0.14,-0.01,0.67,
53130.6,-0.04,0.05,0.48,
53130.6,-0.13,-0.03,1.22,
53130.6,-0.16,-0.06,1.29,
53130.7,-0.16,-0.07,1.04,
53130.7,-0.15,-0.09,0.85,
53130.7,-0.16,-0.09,0.83,
53130.7,-0.14,-0.06,0.86,
53130.7,-0.12,-0.03,0.91,
53130.7,-0.10,-0.02,0.94,
53130.7,-0.10,-0.01,0.97,
53130.7,-0.10,-0.01,0.94,
53130.7,-0.11,-0.01,0.92,
53130.7,-0.11,-0.02,0.91,
53130.7,-0.12,-0.01,0.92,
53130.7,-0.12,-0.02,0.92,
53130.7,-0.12,-0.02,0.93,
53130.7,-0.12,-0.03,0.94,
53130.7,-0.12,-0.03,0.95,
53130.7,-0.12,-0.02,0.95,
53130.7,-0.11,-0.03,0.95,
53130.7,-0.11,-0.02,0.94,
53130.7,-0.12,-0.03,0.92,
53130.7,-0.12,-0.03,0.93,
53130.8,-0.13,-0.03,0.92,
53130.8,-0.13,-0.04,0.93,
53130.8,-0.14,-0.04,0.92,
53130.8,-0.14,-0.03,0.93,
53130.8,-0.14,-0.04,0.92,
53130.8,-0.15,-0.03,0.93,
53130.8,-0.14,-0.04,0.92,
53130.8,-0.14,-0.04,0.92,
53130.8,-0.14,-0.03,0.92,
53130.8,-0.13,-0.03,0.92,
53130.8,-0.13,-0.03,0.92,
53130.8,-0.13,-0.03,0.93,
53130.8,-0.13,-0.03,0.92,
53130.9,-0.13,-0.04,0.93,
53130.9,-0.14,-0.03,0.93,
53130.9,-0.13,-0.03,0.93,
53130.9,-0.15,-0.03,0.93,
53130.9,-0.13,-0.03,0.92,
53130.9,-0.13,-0.02,0.93,
53130.9,-0.13,-0.02,0.92,
53130.9,-0.13,-0.02,0.92,
53130.9,-0.13,-0.02,0.92,
53130.9,-0.13,-0.02,0.92,
53130.9,-0.13,-0.02,0.92,
53130.9,-0.12,-0.02,0.91,
53130.9,-0.12,-0.03,0.92,
53130.9,-0.13,-0.03,0.92,
53130.9,-0.13,-0.03,0.92,
53130.9,-0.13,-0.04,0.92,
53130.9,-0.13,-0.03,0.92,
53130.9,-0.13,-0.04,0.92,
53130.9,-0.13,-0.04,0.92,
53130.9,-0.13,-0.03,0.91,
53130.9,-0.13,-0.04,0.92,
53130.9,-0.13,-0.03,0.91,
53130.9,-0.13,-0.03,0.91,
53130.9,-0.14,-0.03,0.91,
53130.9,-0.13,-0.03,0.91,
53130.9,-0.13,-0.03,0.91,
53130.9,-0.13,-0.02,0.91,
53130.9,-0.13,-0.03,0.91,
53131.0,-0.13,-0.02,0.91,
53131.0,-0.12,-0.03,0.90,
53131.0,-0.12,-0.03,0.91,
53131.0,-0.12,-0.03,0.91,
53131.0,-0.12,-0.03,0.91,
53131.0,-0.12,-0.03,0.91,
53131.0,-0.12,-0.03,0.92,
53131.0,-0.13,-0.03,0.92,
53131.0,-0.12,-0.03,0.92,
53131.0,-0.13,-0.04,0.92,
53131.0,-0.13,-0.04,0.92,
53131.0,-0.13,-0.03,0.91,
53131.0,-0.13,-0.03,0.92,
53131.0,-0.13,-0.03,0.92,
53131.0,-0.13,-0.03,0.93,
53131.0,-0.12,-0.03,0.92,
53131.0,-0.13,-0.03,0.92,
53131.0,-0.12,-0.03,0.92,
53131.0,-0.13,-0.03,0.93,
53131.0,-0.13,-0.04,0.92,
53131.1,-0.13,-0.03,0.92,
53131.1,-0.13,-0.03,0.92,
53131.1,-0.13,-0.03,0.92,
53131.1,-0.14,-0.03,0.93,
53131.1,-0.13,-0.03,0.92,
53131.1,-0.13,-0.03,0.92,
53131.1,-0.13,-0.03,0.92,
53131.1,-0.13,-0.03,0.92,
53131.1,-0.13,-0.03,0.92,
53131.1,-0.13,-0.03,0.92,
53131.1,-0.13,-0.03,0.92,
53131.1,-0.13,-0.03,0.92,
53131.1,-0.13,-0.03,0.92,
53131.1,-0.12,-0.03,0.92,
53131.1,-0.13,-0.03,0.93,
53131.1,-0.13,-0.03,0.92,
53131.1,-0.13,-0.03,0.92,
53131.1,-0.13,-0.03,0.93,
53131.1,-0.13,-0.03,0.92,
53131.1,-0.13,-0.04,0.93,
53131.2,-0.13,-0.03,0.91,
53131.2,-0.13,-0.03,0.92,
53131.2,-0.12,-0.03,0.91,
53131.2,-0.13,-0.03,0.92,
53131.2,-0.12,-0.03,0.92,
53131.2,-0.13,-0.03,0.92,
53131.2,-0.13,-0.03,0.92,
53131.2,-0.13,-0.03,0.92,
53131.2,-0.12,-0.03,0.92,
53131.2,-0.12,-0.03,0.91,
53131.2,-0.13,-0.03,0.92,
53131.2,-0.13,-0.03,0.91,
53131.2,-0.13,-0.04,0.92,
53131.2,-0.13,-0.04,0.92,
53131.2,-0.13,-0.04,0.92,
53131.2,-0.13,-0.04,0.92,
53131.2,-0.13,-0.05,0.91,
53131.2,-0.13,-0.04,0.91,
53131.2,-0.13,-0.04,0.92,
53131.2,-0.13,-0.04,0.91,
53131.3,-0.13,-0.04,0.92,
53131.3,-0.13,-0.04,0.92,
53131.3,-0.13,-0.03,0.91,
53131.3,-0.13,-0.04,0.92,
53131.3,-0.13,-0.04,0.92,
53131.3,-0.13,-0.03,0.92,
53131.3,-0.13,-0.03,0.92,
53131.3,-0.13,-0.03,0.92,
53131.3,-0.13,-0.03,0.92,
53131.3,-0.13,-0.03,0.92,
53131.3,-0.13,-0.03,0.92,
53131.3,-0.13,-0.04,0.93,
53131.3,-0.12,-0.04,0.93,
53131.3,-0.12,-0.03,0.92,
53131.3,-0.12,-0.03,0.92,
53131.3,-0.12,-0.03,0.92,
53131.3,-0.12,-0.03,0.92,
53131.3,-0.12,-0.03,0.93,
53131.3,-0.13,-0.03,0.92,
53131.3,-0.12,-0.03,0.93,
53131.3,-0.13,-0.02,0.93,
53131.4,-0.12,-0.02,0.93,
53131.4,-0.12,-0.03,0.92,
53131.4,-0.13,-0.03,0.92,
53131.4,-0.12,-0.03,0.92,
53131.4,-0.13,-0.03,0.92,
53131.4,-0.12,-0.03,0.92,
53131.4,-0.13,-0.03,0.91,
53131.4,-0.13,-0.03,0.91,
53131.4,-0.13,-0.03,0.92,
53131.4,-0.13,-0.03,0.92,
53131.4,-0.13,-0.03,0.92,
53131.4,-0.13,-0.03,0.92,
53131.4,-0.13,-0.03,0.92,
53131.4,-0.13,-0.03,0.92,
53131.4,-0.13,-0.02,0.93,
53131.4,-0.13,-0.02,0.93,
53131.4,-0.13,-0.03,0.93,
53131.4,-0.13,-0.02,0.93,
53131.4,-0.13,-0.02,0.92,
53131.4,-0.12,-0.02,0.92,
53131.5,-0.13,-0.03,0.92,
53131.5,-0.13,-0.02,0.92,
53131.5,-0.13,-0.03,0.92,
53131.5,-0.13,-0.03,0.93,
53131.5,-0.12,-0.03,0.92,
53131.5,-0.13,-0.03,0.93,
53131.5,-0.13,-0.03,0.92,
53131.5,-0.13,-0.03,0.92,
53131.5,-0.13,-0.04,0.92,
53131.5,-0.13,-0.04,0.93,
53131.5,-0.13,-0.04,0.92,
53131.5,-0.13,-0.04,0.93,
53131.5,-0.13,-0.04,0.93,
53131.5,-0.13,-0.04,0.93,
53131.5,-0.12,-0.04,0.92,
53131.5,-0.12,-0.04,0.92,
53131.5,-0.12,-0.04,0.92,
53131.5,-0.12,-0.04,0.92,
53131.5,-0.14,-0.03,0.80,
53131.5,-0.16,-0.06,0.63,
53131.6,-0.12,-0.04,0.95,
53131.6,-0.12,-0.04,1.13,
53131.6,-0.12,-0.05,1.07,
53131.6,-0.09,-0.05,0.95,
53131.6,-0.08,-0.03,0.90,
53131.6,-0.07,-0.01,0.89,
53131.6,-0.09,-0.00,0.90,
53131.6,-0.10,0.00,0.91,
53131.6,-0.12,-0.01,0.94,
53131.6,-0.13,-0.01,0.94,
53131.6,-0.13,-0.02,0.94,
53131.6,-0.14,-0.03,0.92,
53131.6,-0.15,-0.04,0.88,
53131.6,-0.16,-0.05,0.86,
53131.6,-0.17,-0.05,0.87,
53131.6,-0.17,-0.05,0.89,
53131.6,-0.17,-0.04,0.92,
53131.6,-0.16,-0.03,0.94,
53131.6,-0.14,-0.02,0.96,
53131.6,-0.10,-0.01,0.97,
53131.7,-0.08,-0.02,0.93,
53131.7,-0.08,-0.01,0.89,
53131.7,-0.09,-0.02,0.86,
53131.7,-0.11,-0.02,0.88,
53131.7,-0.12,-0.02,0.92,
53131.7,-0.14,-0.02,0.96,
53131.7,-0.14,-0.03,0.97,
53131.7,-0.14,-0.03,0.95,
53131.7,-0.14,-0.04,0.93,
53131.7,-0.14,-0.03,0.92,
53131.7,-0.13,-0.03,0.91,
53131.7,-0.12,-0.03,0.92,
53131.7,-0.12,-0.03,0.94,
53131.7,-0.11,-0.03,0.94,
53131.7,-0.11,-0.03,0.96,
53131.7,-0.10,-0.03,0.95,
53131.7,-0.10,-0.03,0.94,
53131.7,-0.11,-0.03,0.94,
53131.7,-0.11,-0.03,0.93,
53131.7,-0.11,-0.03,0.93,
53131.7,-0.12,-0.04,0.93,
53131.8,-0.14,-0.04,0.93,
53131.8,-0.14,-0.04,0.93,
53131.8,-0.14,-0.04,0.92,
53131.8,-0.14,-0.04,0.92,
53131.8,-0.14,-0.04,0.91,
53131.8,-0.14,-0.03,0.92,
53131.8,-0.13,-0.04,0.92,
53131.8,-0.13,-0.03,0.92,
53131.8,-0.12,-0.03,0.92,
53131.8,-0.12,-0.02,0.93,
53131.8,-0.12,-0.02,0.92,
53131.8,-0.12,-0.02,0.92,
53131.8,-0.12,-0.02,0.92,
53131.8,-0.12,-0.02,0.91,
53131.8,-0.12,-0.02,0.91,
53131.8,-0.13,-0.02,0.92,
53131.8,-0.13,-0.02,0.92,
53131.8,-0.13,-0.03,0.91,
53131.8,-0.14,-0.02,0.92,
53131.8,-0.13,-0.02,0.91,
53131.9,-0.13,-0.03,0.92,
53131.9,-0.12,-0.03,0.91,
53131.9,-0.13,-0.03,0.92,
53131.9,-0.12,-0.03,0.92,
53131.9,-0.13,-0.02,0.92,
53131.9,-0.12,-0.03,0.92,
53131.9,-0.12,-0.03,0.92,
53131.9,-0.12,-0.03,0.91,
53131.9,-0.12,-0.03,0.92,
53131.9,-0.11,-0.03,0.92,
53131.9,-0.12,-0.03,0.92,
53131.9,-0.12,-0.03,0.92,
53131.9,-0.12,-0.03,0.92,
53131.9,-0.12,-0.04,0.92,
53131.9,-0.12,-0.03,0.92,
53131.9,-0.12,-0.03,0.92,
53131.9,-0.12,-0.03,0.91,
53131.9,-0.12,-0.03,0.91,
53131.9,-0.12,-0.03,0.91,
53131.9,-0.12,-0.03,0.91,
53132.0,-0.12,-0.03,0.91,
53132.0,-0.12,-0.03,0.91,
53132.0,-0.13,-0.03,0.91,
53132.0,-0.12,-0.03,0.91,
53132.0,-0.13,-0.03,0.91,
53132.0,-0.13,-0.03,0.92,
53132.0,-0.13,-0.03,0.92,
53132.0,-0.13,-0.03,0.91,
53132.0,-0.13,-0.03,0.92,
53132.0,-0.13,-0.03,0.93,
53132.0,-0.12,-0.03,0.92,
53132.0,-0.13,-0.03,0.92,
53132.0,-0.12,-0.03,0.92,
53132.0,-0.12,-0.03,0.92,
53132.0,-0.12,-0.03,0.93,
53132.0,-0.12,-0.03,0.92,
53132.0,-0.12,-0.03,0.92,
53132.0,-0.12,-0.03,0.92,
53132.0,-0.11,-0.03,0.92,
53132.0,-0.12,-0.02,0.93,
53132.1,-0.12,-0.02,0.92,
53132.1,-0.12,-0.02,0.92,
53132.1,-0.12,-0.02,0.92,
53132.1,-0.12,-0.02,0.92,
53132.1,-0.12,-0.03,0.92,
53132.1,-0.12,-0.03,0.92,
53132.1,-0.12,-0.03,0.92,
53132.1,-0.12,-0.03,0.93,
53132.1,-0.12,-0.03,0.92,
53132.1,-0.12,-0.03,0.92,
53132.1,-0.12,-0.02,0.92,
53132.1,-0.13,-0.02,0.92,
53132.1,-0.13,-0.02,0.92,
53132.1,-0.12,-0.02,0.92,
53132.1,-0.12,-0.02,0.92,
53132.1,-0.12,-0.02,0.92,
53132.1,-0.12,-0.02,0.92,
53132.1,-0.12,-0.02,0.92,
53132.1,-0.12,-0.02,0.92,
53132.1,-0.12,-0.03,0.92,
53132.1,-0.12,-0.03,0.92,
53132.2,-0.12,-0.03,0.91,
53132.2,-0.12,-0.03,0.92,
53132.2,-0.12,-0.03,0.92,
53132.2,-0.12,-0.04,0.92,
53132.2,-0.12,-0.03,0.92,
53132.2,-0.12,-0.04,0.92,
53132.2,-0.12,-0.03,0.92,
53132.2,-0.12,-0.03,0.92,
53132.2,-0.12,-0.03,0.91,
53132.2,-0.12,-0.03,0.92,
53132.2,-0.12,-0.03,0.93,
53132.2,-0.12,-0.03,0.93,
53132.2,-0.12,-0.02,0.93,
53132.2,-0.11,-0.02,0.92,
53132.2,-0.12,-0.02,0.92,
53132.2,-0.12,-0.02,0.91,
53132.2,-0.11,-0.02,0.91,
53132.2,-0.12,-0.02,0.91,
53132.2,-0.12,-0.03,0.91,
53132.2,-0.12,-0.03,0.91,
53132.3,-0.12,-0.02,0.91,
53132.3,-0.12,-0.02,0.90,
53132.3,-0.12,-0.03,0.91,
53132.3,-0.12,-0.03,0.91,
53132.3,-0.12,-0.03,0.90,
53132.3,-0.12,-0.03,0.90,
53132.3,-0.12,-0.03,0.91,
53132.3,-0.13,-0.04,0.90,
