time,ax,ay,az,gx,gy,gz,mx,my,mz,
71767.7,-0.26,-0.92,0.19,-0.03,-0.00,0.02,24.45,36.31,8.15,
71767.8,-0.27,-0.93,0.20,-0.03,0.04,-0.13,23.81,36.64,8.15,
71767.9,-0.28,-0.93,0.20,-0.03,0.04,-0.13,23.45,35.98,9.79,
71768.1,-0.71,-1.10,0.54,0.35,-0.68,0.59,24.78,37.66,7.50,
71768.2,-0.28,-0.95,0.29,0.06,0.78,0.00,25.12,37.32,9.79,
71768.3,-0.44,-0.95,0.27,2.81,-1.54,2.52,35.29,26.74,-4.58,
71768.4,-0.49,-0.94,0.28,2.73,-1.70,2.38,24.41,36.43,10.31,
71768.5,-0.50,-0.94,0.32,0.13,1.09,0.08,38.15,3.63,-23.24,
71768.6,-0.54,-0.95,0.40,0.14,-0.09,0.27,23.78,35.64,10.77,
71768.7,-0.30,-0.95,0.28,0.25,-0.48,0.44,24.81,36.67,11.52,
71768.8,-0.31,-0.95,0.27,0.10,-0.57,0.10,24.45,-14.47,-32.06,
71769.1,-0.06,0.27,0.88,-0.57,-2.42,0.16,25.34,-13.14,-32.48,
71769.2,0.00,0.24,1.09,-0.21,-0.47,0.20,20.28,-11.28,-36.80,
71769.3,-0.06,0.27,0.90,0.24,-0.12,0.24,24.17,-14.28,-33.29,
71769.4,-0.04,0.26,0.90,0.04,0.24,-0.20,26.13,-13.81,-32.93,
71769.5,0.09,0.29,1.02,0.02,0.21,-0.20,24.78,-13.13,-33.37,
71769.6,0.00,0.28,0.88,-0.05,0.05,-0.15,18.91,-14.85,-36.65,
71769.7,0.05,0.30,0.84,-0.18,-0.03,-0.39,25.65,-14.00,-33.09,
71769.8,0.03,0.22,0.46,-0.28,-0.54,0.05,26.29,-14.64,-32.88,
71769.9,-0.48,-0.08,0.78,-0.50,-2.10,0.28,26.79,-14.39,-33.37,
71770.1,-0.10,0.16,0.70,-1.48,0.58,-0.68,29.80,-10.10,-32.06,
71770.2,-0.12,0.11,0.70,-1.53,0.59,-0.71,29.59,-9.48,-32.06,
71770.3,-0.13,0.07,0.70,-1.58,0.60,-0.74,29.46,-9.09,-32.06,
71770.4,-0.16,-0.02,0.71,-1.63,0.61,-0.78,33.09,31.79,-2.48,
71770.5,-0.08,0.19,0.68,-1.88,0.79,-1.23,30.75,-5.21,-31.92,
71770.6,-0.24,-0.08,0.78,-1.66,0.62,-0.83,23.29,36.82,10.01,
71770.7,-0.28,-0.09,0.79,-1.98,0.92,-1.31,30.96,-4.55,-31.90,
71770.8,-0.29,-0.10,0.78,-2.03,1.00,-1.35,19.78,36.98,15.77,
71770.9,-0.30,-0.11,0.76,0.02,-1.00,0.31,29.63,-2.20,-31.57,
71771.1,-0.34,-0.94,0.11,-0.07,-0.50,0.05,23.59,35.44,13.20,
71771.2,-0.34,-0.94,0.10,-0.09,-0.43,0.07,25.45,35.64,13.06,
71771.3,-0.34,-0.93,0.10,-0.10,-0.41,0.08,22.97,35.14,12.91,
71771.4,-0.33,-0.95,0.11,-0.11,-0.39,0.09,24.92,35.57,12.99,
71771.5,-0.34,-0.93,0.10,-0.17,-0.34,0.14,23.62,35.47,13.22,
71771.6,-0.32,-0.94,0.11,-0.17,-0.33,0.13,23.82,35.68,13.42,
71771.7,-0.32,-0.93,0.12,0.16,-0.88,0.46,24.28,34.46,13.22,
71771.8,-0.32,-0.94,0.12,0.82,-0.94,1.50,24.28,36.14,13.87,
71771.9,-0.32,-0.94,0.13,-0.18,-0.33,0.12,22.93,35.15,12.78,
71772.1,-0.47,-0.26,0.60,2.23,-1.65,2.15,39.98,17.31,-10.32,
71772.2,-0.63,-0.58,0.65,2.45,-2.29,2.57,40.45,15.77,-11.47,
71772.3,-0.59,-0.49,0.63,2.43,-1.87,2.38,41.32,12.94,-13.59,
71772.4,-0.57,-0.42,0.63,2.39,-1.80,2.34,28.85,-16.64,-28.16,
71772.5,-0.55,-0.40,0.62,2.35,-1.74,2.29,39.98,10.92,-14.68,
71772.6,-0.64,-0.59,0.65,2.33,-1.72,2.27,23.62,-19.02,-30.92,
71772.7,-0.49,-0.33,0.59,2.26,-1.66,2.18,39.31,9.91,-15.22,
71772.8,-0.47,-0.30,0.59,-0.04,0.06,-0.19,24.12,-17.94,-31.51,
71772.9,-0.46,-0.28,0.60,-0.14,-0.19,-0.09,39.42,7.02,-16.78,
71773.1,-0.05,0.28,0.98,0.09,-0.14,-0.01,24.09,-15.64,-32.38,
71773.2,-0.03,0.30,0.94,0.02,-0.01,-0.05,24.62,-14.98,-32.55,
71773.3,-0.01,0.33,0.94,0.10,0.10,-0.00,22.63,-16.25,-33.15,
71773.4,-0.01,0.34,0.92,0.13,0.05,0.05,23.88,-16.31,-32.98,
71773.5,-0.04,0.28,0.97,0.12,-0.04,0.01,23.11,-16.78,-32.75,
71773.6,-0.01,0.33,0.93,0.11,-0.08,0.00,23.78,-16.17,-34.00,
71773.7,-0.01,0.32,0.92,0.10,-0.12,-0.01,23.89,-16.53,-32.94,
71773.8,-0.00,0.31,0.90,-0.14,0.19,0.19,22.95,-17.00,-32.55,
71773.9,-0.00,0.30,0.90,-0.48,0.35,0.16,23.09,-16.85,-31.89,
71774.1,-0.07,0.13,0.76,-0.95,0.42,-0.11,24.78,-13.51,-33.05,
71774.2,-0.06,0.12,0.76,-1.03,0.44,-0.15,25.05,-13.49,-33.02,
71774.3,-0.04,0.13,0.78,-1.22,0.50,-0.24,32.30,4.53,-26.99,
71774.4,-0.04,0.14,0.80,-1.27,0.54,-0.30,26.96,-13.63,-32.88,
71774.5,-0.05,0.14,0.80,-1.30,0.61,-0.38,26.68,-13.02,-32.82,
71774.6,-0.06,0.13,0.81,-1.34,0.67,-0.45,36.60,26.74,-8.91,
71774.7,-0.07,0.11,0.81,-1.37,0.73,-0.52,26.12,-11.78,-32.72,
71774.8,-0.46,-0.92,0.27,-0.29,1.80,-0.91,26.84,34.16,7.22,
71774.9,-0.09,0.07,0.83,-0.23,0.86,-0.70,26.35,-11.40,-32.79,
71775.1,-0.38,-0.92,0.14,-0.06,0.58,-0.08,21.91,36.45,12.99,
71775.2,-0.37,-0.92,0.14,-0.00,-0.08,-0.01,20.61,36.14,12.89,
71775.3,-0.33,-0.94,0.08,-0.04,-0.27,0.03,18.98,36.50,13.91,
71775.4,-0.31,-0.94,0.11,-0.04,-0.35,0.07,21.37,37.12,13.00,
71775.5,-0.37,-0.92,0.14,-0.01,-0.18,0.05,20.78,34.29,14.36,
71775.6,-0.38,-0.92,0.14,0.00,-0.17,0.04,21.78,37.66,13.06,
71775.7,-0.33,-0.94,0.21,-0.27,0.07,-0.08,21.78,35.50,14.56,
71775.8,-0.33,-0.94,0.21,-0.17,0.30,-0.08,23.12,36.31,13.39,
71775.9,-0.33,-0.94,0.18,-0.09,0.51,-0.08,21.78,35.30,14.69,
71776.1,-0.32,-0.93,0.12,-0.01,-0.04,-0.01,21.78,36.98,13.71,
71776.2,-0.32,-0.93,0.12,-0.01,-0.10,0.01,21.73,36.85,13.50,
71776.3,-0.32,-0.94,0.13,-0.00,-0.02,-0.00,23.43,37.39,13.25,
71776.4,-0.32,-0.94,0.13,-0.00,-0.02,-0.00,23.45,36.98,12.40,
71776.5,-0.32,-0.94,0.13,-0.00,-0.02,-0.01,22.04,35.98,13.06,
71776.6,-0.32,-0.93,0.12,-0.01,-0.04,-0.01,22.50,35.43,13.61,
71776.7,-0.33,-0.93,0.12,-0.01,-0.04,-0.01,21.45,35.98,13.06,
71776.8,-0.32,-0.93,0.12,-0.01,0.01,-0.02,23.15,34.84,11.95,
71776.9,-0.33,-0.93,0.13,-0.01,0.01,-0.02,22.15,36.15,13.06,
71777.1,-0.31,-0.93,0.13,-0.03,-0.01,-0.00,22.98,36.11,12.93,
71777.2,-0.31,-0.92,0.12,-0.03,-0.00,-0.00,23.12,35.98,13.06,
71777.3,-0.31,-0.93,0.13,0.66,-1.04,0.96,24.08,35.15,10.89,
71777.4,-0.31,-0.92,0.14,1.72,-1.41,2.09,23.46,35.90,12.44,
71777.5,-0.31,-0.93,0.12,-0.03,-0.00,-0.00,23.95,35.81,11.59,
71777.6,-0.31,-0.92,0.13,-0.02,0.01,-0.00,40.72,12.48,-15.59,
71777.7,-0.31,-0.93,0.14,-0.02,-0.01,-0.00,23.50,36.48,12.25,
71777.8,-0.31,-0.93,0.14,-0.01,0.04,-0.00,23.28,36.82,12.57,
71777.9,-0.31,-0.93,0.14,0.26,-0.92,0.77,29.29,-18.13,-28.26,
71778.1,0.01,0.28,0.81,-0.12,-0.60,0.18,25.89,-19.94,-30.65,
71778.2,0.05,0.32,0.78,-0.12,-0.42,0.08,23.28,-18.68,-32.23,
71778.3,-0.02,0.27,0.83,-0.00,0.05,-0.07,24.49,-19.56,-30.82,
71778.4,-0.04,0.27,0.85,0.04,0.01,-0.08,24.45,-19.52,-30.43,
71778.5,-0.05,0.27,0.85,-0.11,-0.34,0.06,24.50,-19.47,-30.80,
71778.6,-0.06,0.28,0.85,-0.12,-0.29,0.04,24.20,-19.01,-30.43,
71778.7,0.04,0.31,0.80,-0.13,-0.29,0.03,21.03,-18.25,-33.54,
71778.8,0.02,0.30,0.80,-0.13,-0.56,0.15,22.36,-17.80,-31.85,
71778.9,-0.03,0.28,0.89,-0.13,-0.52,0.12,24.12,-19.00,-30.46,
71779.1,-0.02,0.31,0.81,-0.19,0.07,0.05,25.45,-17.16,-29.77,
71779.2,-0.02,0.31,0.81,-0.17,0.09,0.05,28.29,-14.98,-30.92,
71779.3,-0.00,0.30,0.80,-1.47,0.90,-1.07,23.78,-18.85,-30.43,
71779.4,-0.00,0.29,0.78,-1.63,1.29,-1.49,33.70,-1.02,-28.33,
71779.5,0.01,0.28,0.77,-0.24,0.07,0.04,23.76,-18.62,-30.55,
71779.6,-0.00,0.27,0.77,-0.41,0.36,-0.01,36.74,18.26,-16.40,
71779.7,-0.01,0.27,0.77,-0.46,0.54,-0.02,23.54,-17.57,-31.47,
71779.8,-0.04,0.30,0.80,-0.50,0.64,-0.04,31.97,31.10,1.78,
71779.9,-0.03,0.31,0.81,-0.52,0.69,-0.05,24.45,36.90,8.15,
71780.1,-0.48,-0.91,0.19,-0.27,0.80,-0.62,19.27,39.17,14.20,
71780.2,-0.47,-0.91,0.19,-0.29,0.76,-0.57,22.78,37.77,11.60,
71780.3,-0.47,-0.92,0.19,-0.32,0.63,-0.48,20.49,37.95,12.55,
71780.4,-0.47,-0.92,0.18,-0.32,0.55,-0.45,20.11,38.33,12.73,
71780.5,-0.47,-0.92,0.17,0.01,-0.46,0.03,20.28,36.14,14.86,
71780.6,-0.47,-0.94,0.14,-0.01,-0.40,0.12,19.85,39.11,12.73,
71780.7,-0.31,-0.93,0.10,-0.04,-0.11,0.09,21.78,37.32,12.73,
71780.8,-0.46,-0.94,0.14,-0.32,0.47,-0.43,19.78,39.34,12.73,
71780.9,-0.48,-0.91,0.19,-0.36,0.22,-0.35,21.82,35.51,12.61,
71781.1,-0.32,-0.93,0.12,0.02,-0.01,-0.01,22.72,37.12,13.40,
71781.2,-0.32,-0.93,0.13,-0.00,-0.05,0.01,22.16,36.36,12.67,
71781.3,-0.32,-0.93,0.12,-0.02,-0.01,0.01,21.97,36.17,13.21,
71781.4,-0.32,-0.93,0.14,0.04,0.04,0.00,22.62,37.49,13.55,
71781.5,-0.32,-0.93,0.12,0.04,0.05,0.00,22.45,35.98,12.73,
71781.6,-0.32,-0.93,0.12,0.04,0.04,0.00,23.45,36.65,12.08,
71781.7,-0.32,-0.93,0.12,0.03,0.01,-0.01,22.62,35.17,13.85,
71781.8,-0.32,-0.93,0.12,0.03,0.00,-0.01,23.30,36.68,12.23,
71781.9,-0.32,-0.93,0.12,-0.02,0.01,-0.00,22.62,36.82,12.89,
71782.1,-0.31,-0.93,0.13,-0.00,0.01,-0.01,22.11,35.98,13.71,
71782.2,-0.31,-0.93,0.12,-0.01,-0.01,0.01,22.27,36.68,14.88,
71782.3,-0.31,-0.93,0.12,-0.01,-0.01,0.01,22.11,35.98,13.46,
71782.4,-0.32,-0.93,0.12,-0.01,-0.01,0.01,22.11,35.98,12.73,
71782.5,-0.31,-0.93,0.12,-0.01,-0.01,0.01,22.45,35.64,13.06,
71782.6,-0.31,-0.93,0.12,0.01,-0.06,0.02,22.57,35.98,13.18,
71782.7,-0.31,-0.93,0.12,0.04,-0.05,-0.00,22.28,37.49,14.53,
71782.8,-0.31,-0.93,0.12,0.00,0.01,-0.01,22.78,35.98,13.39,
71782.9,-0.32,-0.93,0.12,-0.01,-0.02,0.01,22.61,35.46,13.88,
71783.1,-0.82,-0.68,0.70,2.71,-2.74,2.88,38.56,19.43,-8.74,
71783.2,-0.75,-0.62,0.62,2.90,-2.25,3.03,34.36,-7.14,-24.94,
71783.3,-0.72,-0.60,0.60,2.76,-2.64,2.90,38.98,17.98,-10.97,
71783.4,-0.65,-0.55,0.60,2.86,-2.21,2.98,26.63,-17.49,-30.08,
71783.5,-0.62,-0.53,0.60,2.85,-2.21,2.95,38.75,14.50,-13.46,
71783.6,-0.82,-0.70,0.73,2.83,-2.21,2.86,24.62,-18.34,-30.92,
71783.7,-0.54,-0.39,0.62,2.83,-2.20,2.75,24.17,-18.36,-31.21,
71783.8,-0.54,-0.37,0.61,0.20,0.12,-0.14,38.15,20.84,-6.56,
71783.9,-0.82,-0.70,0.72,2.80,-2.54,2.92,23.84,-17.59,-31.32,
71784.1,-0.05,0.34,0.93,0.06,-0.38,-0.09,23.78,-18.85,-31.41,
71784.2,-0.05,0.34,0.89,0.08,-0.27,-0.10,23.08,-17.82,-32.38,
71784.3,-0.05,0.35,0.87,0.12,-0.08,-0.12,23.20,-18.64,-32.59,
71784.4,-0.05,0.36,0.86,0.14,0.00,-0.12,24.28,-18.01,-32.88,
71784.5,-0.05,0.35,0.94,0.02,0.02,-0.07,23.95,-19.69,-31.57,
71784.6,-0.03,0.38,0.85,0.18,0.15,-0.11,23.08,-18.49,-32.68,
71784.7,-0.03,0.38,0.85,0.20,0.23,-0.10,23.95,-15.99,-32.23,
71784.8,-0.01,0.38,0.88,-1.44,0.66,-0.60,23.12,-20.19,-32.06,
71784.9,0.00,0.37,0.93,-1.80,1.25,-1.43,32.03,-1.91,-30.53,
71785.1,-0.32,-0.28,0.89,-1.57,1.69,-1.96,35.97,7.89,-25.36,
71785.2,-0.33,-0.29,0.88,-1.69,1.56,-2.00,35.87,9.30,-24.20,
71785.3,-0.34,-0.30,0.88,-1.64,1.67,-2.04,35.64,12.26,-21.76,
71785.4,-0.34,-0.31,0.87,-1.60,1.73,-2.05,24.35,36.69,9.68,
71785.5,-0.34,-0.33,0.87,-1.60,1.75,-2.05,35.41,14.76,-21.10,
71785.6,-0.36,-0.34,0.85,-1.60,1.75,-2.05,15.77,37.99,17.63,
71785.7,-0.36,-0.35,0.85,-1.59,1.73,-2.03,18.06,38.41,16.29,
71785.8,-0.37,-0.37,0.84,-1.58,1.71,-2.00,35.42,16.33,-20.53,
71785.9,-0.54,-0.75,0.77,-0.06,-0.30,0.15,36.24,19.09,-18.66,
71786.1,-0.33,-0.92,0.15,-0.16,-0.62,0.17,21.61,37.49,11.59,
71786.2,-0.33,-0.92,0.15,-0.05,-0.27,0.11,25.00,34.50,11.87,
71786.3,-0.33,-0.93,0.15,0.04,0.04,-0.08,23.02,37.17,13.25,
71786.4,-0.33,-0.93,0.16,-0.18,-0.60,0.21,26.31,35.32,11.18,
71786.5,-0.33,-0.94,0.16,-0.19,-0.63,0.18,24.28,34.46,10.93,
71786.6,-0.33,-0.92,0.13,-0.18,-0.64,0.17,22.42,38.05,12.43,
71786.7,-0.33,-0.92,0.14,-0.17,-0.63,0.17,22.85,36.85,13.32,
71786.8,-0.33,-0.92,0.15,-0.03,0.03,0.02,23.12,36.65,10.77,
71786.9,-0.32,-0.92,0.17,-0.03,-0.03,0.05,21.93,36.09,12.32,
71787.1,-0.31,-0.93,0.16,-0.02,-0.06,0.04,22.62,38.50,13.87,
71787.2,-0.31,-0.93,0.15,-0.04,-0.08,0.07,22.80,37.80,11.24,
71787.3,-0.31,-0.93,0.14,-0.04,-0.09,0.07,22.95,36.48,11.26,
71787.4,-0.32,-0.93,0.15,-0.04,-0.09,0.07,23.35,36.34,12.18,
71787.5,-0.32,-0.93,0.16,-0.03,-0.08,0.06,23.44,36.53,12.40,
71787.6,-0.32,-0.93,0.16,-0.03,-0.07,0.05,23.95,36.14,13.55,
71787.7,-0.32,-0.93,0.16,-0.02,-0.06,0.05,24.06,36.03,12.55,
71787.8,-0.32,-0.93,0.16,-0.02,-0.06,0.04,35.31,26.05,1.78,
71787.9,-0.31,-0.93,0.16,2.71,-2.37,3.01,24.12,35.98,12.08,
71788.1,-0.21,0.09,0.58,1.41,-1.66,1.40,34.62,-8.40,-24.36,
71788.2,-0.06,0.29,0.70,0.44,-0.51,0.60,38.81,-3.04,-21.93,
71788.3,-0.40,-0.08,0.58,0.16,-0.59,0.41,25.55,-20.29,-29.59,
71788.4,0.00,0.34,0.86,-0.00,-0.33,0.15,39.00,-1.88,-21.36,
71788.5,-0.01,0.36,0.87,2.10,-1.82,1.93,37.48,-4.72,-25.20,
71788.6,-0.40,-0.05,0.56,2.07,-1.79,1.89,22.65,-21.91,-29.93,
71788.7,-0.40,-0.07,0.56,1.48,-1.73,1.47,22.45,-20.53,-31.08,
71788.8,-0.24,0.08,0.60,0.01,-0.00,-0.04,34.81,-8.08,-24.22,
71788.9,-0.11,0.42,0.84,0.07,-0.05,-0.04,24.28,-22.04,-31.25,
71789.1,0.04,0.40,1.00,-0.05,-0.02,-0.14,21.78,-19.86,-31.08,
71789.2,0.03,0.41,0.97,-0.00,0.12,-0.07,23.62,-20.47,-30.52,
71789.3,-0.02,0.41,0.83,-0.02,0.16,0.12,23.89,-20.76,-29.84,
71789.4,-0.02,0.40,0.80,-0.09,0.20,0.10,21.95,-20.70,-29.94,
71789.5,-0.01,0.39,0.79,-0.52,0.50,-0.21,24.57,-19.77,-28.69,
71789.6,-0.09,0.13,0.65,0.12,0.35,0.01,27.46,-16.83,-28.47,
71789.7,-0.24,0.06,0.79,0.20,0.57,0.01,21.78,-20.19,-29.45,
71789.8,-0.77,-0.29,0.46,0.11,0.25,-0.00,21.94,-20.18,-29.48,
71789.9,-0.74,-0.55,0.51,-0.06,-0.11,-0.10,23.95,-20.02,-29.94,
71790.1,-0.76,-0.88,0.41,-0.44,1.08,-2.30,37.77,23.70,-0.44,
71790.2,-0.75,-0.91,0.39,-0.64,1.23,-1.57,36.47,26.22,0.63,
71790.3,-0.76,-0.93,0.38,-0.51,0.76,-0.44,16.10,39.67,15.35,
71790.4,-0.76,-0.97,0.35,-0.71,1.59,-2.75,35.26,27.44,2.12,
71790.5,-0.75,-0.98,0.33,-0.69,1.57,-2.75,33.80,28.91,3.90,
71790.6,-0.73,-1.01,0.31,-0.48,1.29,-2.61,15.60,37.49,15.84,
71790.7,-0.71,-1.01,0.29,-0.45,1.21,-2.50,32.40,30.32,5.73,
71790.8,-0.70,-1.02,0.27,-0.44,1.16,-2.43,21.28,37.49,10.93,
71790.9,-0.29,-0.91,0.12,-0.44,1.12,-2.37,31.42,31.27,6.50,
71791.1,-0.29,-0.92,0.15,-0.27,-0.37,0.10,23.62,37.15,9.95,
71791.2,-0.30,-0.92,0.15,-0.30,-0.37,0.06,24.03,36.31,10.57,
71791.3,-0.29,-0.92,0.17,-0.31,-0.35,0.04,21.45,35.64,11.42,
71791.4,-0.29,-0.92,0.17,0.15,0.09,-0.21,24.28,35.81,10.93,
71791.5,-0.29,-0.93,0.17,0.15,0.15,-0.11,22.93,37.17,12.55,
71791.6,-0.29,-0.92,0.18,0.07,0.06,-0.01,20.61,38.50,10.93,
71791.7,-0.29,-0.93,0.18,-0.25,-0.38,0.14,24.62,35.13,10.93,
71791.8,-0.30,-0.93,0.19,-0.26,-0.38,0.13,24.29,35.79,12.21,
71791.9,-0.30,-0.92,0.18,-0.27,-0.37,0.11,22.11,36.65,12.08,
71792.1,-0.29,-0.94,0.18,-0.03,-0.10,0.07,22.30,36.84,12.16,
71792.2,-0.31,-0.93,0.16,-0.02,-0.09,0.06,22.95,37.49,13.55,
71792.3,-0.32,-0.92,0.15,0.03,0.04,-0.06,22.28,36.37,10.05,
71792.4,-0.30,-0.93,0.17,0.01,0.06,-0.05,22.95,37.49,13.55,
71792.5,-0.30,-0.92,0.18,-0.01,0.06,-0.02,22.45,36.31,11.42,
71792.6,-0.29,-0.92,0.18,-0.02,-0.09,0.05,21.95,35.81,12.57,
71792.7,-0.29,-0.92,0.17,-0.01,-0.09,0.04,22.00,35.99,12.16,
71792.8,-0.29,-0.92,0.17,-0.00,-0.07,0.01,22.11,36.31,11.42,
71792.9,-0.30,-0.93,0.17,0.01,-0.05,-0.00,22.02,36.04,11.69,
71793.1,-0.78,-1.06,0.84,0.72,-1.19,1.35,35.81,27.51,-3.17,
71793.2,-0.85,-1.04,0.77,1.01,-2.56,2.03,29.51,34.17,4.38,
71793.3,-0.88,-1.03,0.74,1.07,-2.64,2.11,39.31,-4.55,-17.51,
71793.4,-0.91,-1.01,0.69,1.35,-2.66,2.29,30.13,34.29,2.92,
71793.5,-0.91,-1.00,0.66,2.16,-1.07,2.59,32.36,31.78,0.74,
71793.6,-0.73,-1.11,0.81,2.42,-0.86,3.15,28.46,33.96,6.85,
71793.7,-0.88,-0.95,0.64,2.47,-0.92,3.22,29.98,-18.80,-24.39,
71793.8,-0.87,-0.94,0.64,-0.17,-0.15,-0.04,31.78,-19.49,-24.56,
71793.9,-0.75,-1.09,0.82,-0.02,-0.26,-0.11,34.71,29.14,-1.76,
71794.1,-0.41,0.18,0.82,0.05,-0.06,-0.11,30.30,-18.67,-27.47,
71794.2,-0.31,0.24,0.75,0.03,-0.46,0.19,25.79,-17.16,-30.10,
71794.3,-0.24,0.35,0.77,-0.05,-0.67,0.26,26.96,-18.01,-30.92,
71794.4,-0.19,0.45,0.83,-0.15,-0.97,0.21,30.38,-18.81,-27.43,
71794.5,-0.23,0.44,0.90,-0.19,-1.23,0.11,31.30,-18.68,-26.01,
71794.6,-0.29,0.35,0.89,0.09,-0.13,-0.09,27.62,-18.01,-28.63,
71794.7,-0.26,0.29,0.87,0.09,-0.10,-0.09,30.46,-18.26,-26.56,
71794.8,-0.20,0.29,0.86,0.09,-0.08,-0.10,29.29,-17.67,-27.32,
71794.9,-0.08,0.32,0.87,0.08,-0.07,-0.10,28.71,-17.67,-27.70,
71796.5,-0.15,0.32,0.80,-0.15,0.12,-0.07,29.30,-18.62,-26.72,
71796.6,-0.14,0.31,0.80,-0.21,0.15,-0.17,34.14,-9.09,-25.52,
71796.7,-0.32,0.11,0.70,-1.00,0.64,-0.72,39.83,17.17,-14.32,
71796.8,-0.61,-0.87,0.41,-0.77,0.90,-1.00,23.78,35.30,11.75,
71796.9,-0.37,-0.91,0.28,-0.00,0.02,-0.07,24.28,35.47,11.59,
71797.1,-0.51,-0.83,0.05,0.10,0.18,0.13,25.19,35.71,11.82,
71797.2,-0.48,-0.98,-0.07,-0.18,-0.23,-0.05,25.12,35.64,11.75,
71797.3,-0.48,-1.07,-0.03,-0.08,-0.60,-0.15,22.42,35.94,13.06,
71797.4,-0.37,-1.05,0.04,0.03,0.01,-0.08,23.73,34.88,13.32,
71797.5,-0.30,-1.04,0.11,0.02,-0.03,-0.09,22.95,34.46,14.20,
71797.6,-0.35,-1.06,0.12,0.04,0.20,0.14,24.30,36.80,13.09,
71797.7,-0.36,-1.06,0.10,0.01,0.04,0.02,22.80,35.53,12.57,
71797.8,-0.36,-1.03,0.10,0.06,0.28,0.05,23.37,34.16,12.36,
71797.9,-0.36,-0.98,0.12,0.00,-0.13,-0.03,23.62,36.14,13.55,
71798.1,-0.34,-0.92,0.13,-0.00,-0.00,0.01,23.28,35.13,13.55,
