time,ax,ay,az,gx,gy,gz,mx,my,mz,
40585.9,-0.31,-0.10,1.09,1.27,-0.03,-0.03,27.26,19.97,-39.02,
40586.0,-0.31,0.08,0.78,1.34,0.16,0.01,27.67,17.93,-39.97,
40586.1,-0.28,0.29,0.79,1.09,-0.28,0.78,27.60,14.99,-38.76,
40586.2,-0.29,0.25,0.80,1.08,-0.26,0.38,26.63,11.12,-39.40,
40586.3,-0.21,0.39,0.77,0.85,-0.25,0.53,25.00,8.64,-39.65,
40586.4,-0.20,0.46,0.60,0.72,-0.16,0.37,25.26,5.99,-41.41,
40586.5,-0.07,0.46,0.63,0.31,-0.07,0.24,23.91,3.62,-40.38,
40586.6,-0.01,0.54,0.68,0.21,-0.18,0.02,23.04,2.09,-39.30,
40586.7,-0.13,0.52,0.73,-0.03,0.07,-0.16,22.52,2.23,-40.07,
40586.8,-0.12,0.46,0.86,-0.14,-0.06,-0.08,21.88,4.08,-39.36,
40586.9,-0.10,0.47,0.79,-0.17,0.02,-0.22,20.64,5.82,-40.23,
40587.0,-0.12,0.51,0.74,-0.12,0.40,-0.46,21.84,4.28,-38.39,
40587.1,-0.13,0.51,0.68,-0.03,0.34,-0.20,23.55,5.99,-38.06,
40587.2,-0.09,0.63,0.72,0.43,0.01,-0.31,22.86,4.62,-36.72,
40587.3,-0.32,0.63,0.73,0.33,0.43,-0.26,25.09,2.52,-33.15,
40587.4,-0.48,0.65,0.69,0.37,1.04,-0.42,28.51,2.06,-34.20,
40587.5,-0.49,0.52,0.49,0.30,1.19,-0.60,30.56,0.34,-29.84,
40587.6,-0.57,0.52,0.32,0.74,0.27,-0.28,33.41,-0.70,-27.14,
40587.7,-0.50,0.63,0.59,0.01,0.08,0.04,35.28,-1.38,-26.50,
40587.8,-0.50,0.65,0.61,-0.33,-0.25,0.20,32.92,-2.07,-26.53,
40587.9,-0.39,0.67,0.52,-0.52,-0.17,0.09,33.00,-0.84,-27.57,
40588.0,-0.44,0.63,0.69,-0.77,-0.23,0.23,31.76,0.86,-28.00,
40588.1,-0.53,0.50,0.65,-0.53,-0.41,0.31,31.93,2.06,-28.17,
40588.2,-0.40,0.56,0.69,-0.06,-0.86,0.45,30.39,3.25,-32.69,
40588.3,-0.31,0.49,0.71,0.31,-1.48,0.72,25.50,3.43,-34.50,
40588.4,-0.23,0.28,0.75,-0.52,1.53,0.09,20.86,2.55,-37.96,
40588.5,-0.24,0.46,0.64,-0.07,-0.02,-0.28,24.23,3.25,-37.39,
40588.6,-0.14,0.32,0.74,-0.19,0.25,-0.37,22.29,4.43,-36.69,
40588.7,-0.14,0.43,0.73,-0.47,0.37,-0.00,24.06,4.45,-37.89,
40588.8,-0.20,0.44,0.78,-0.69,0.31,-0.46,26.12,7.87,-38.22,
40588.9,-0.18,0.35,0.76,-0.99,0.04,-0.35,25.93,9.34,-38.67,
40589.0,-0.34,0.28,0.81,-1.08,0.12,-0.47,25.43,12.32,-36.55,
40589.1,-0.38,0.08,0.80,-1.23,0.82,-0.60,26.16,15.45,-36.11,
40589.2,-0.38,-0.09,0.82,-1.56,0.09,-0.50,29.45,18.28,-36.68,
40589.3,-0.40,-0.24,1.10,-1.49,-0.06,-0.07,27.78,22.46,-33.04,
40589.4,-0.44,-0.30,1.10,-1.20,0.08,-0.03,30.49,24.71,-31.04,
40589.5,-0.21,-0.48,1.43,-0.37,-0.94,0.15,29.88,26.01,-30.85,
40589.6,-0.40,-0.41,0.87,-0.05,0.30,-0.09,29.37,24.97,-32.87,
40589.7,-0.28,-0.41,0.85,0.02,-0.04,-0.20,29.54,25.47,-30.92,
40589.8,-0.38,-0.40,0.71,0.06,0.01,-0.09,29.88,26.35,-30.52,
40589.9,-0.35,-0.41,0.77,-0.13,-0.05,0.01,28.50,26.70,-30.18,
40590.0,-0.32,-0.38,0.82,-0.00,-0.00,0.03,28.17,28.06,-30.85,
40590.1,-0.35,-0.42,0.78,0.00,-0.02,0.02,29.19,27.72,-30.52,
40590.2,-0.37,-0.42,0.83,0.07,0.10,-0.02,27.74,27.55,-31.03,
40590.3,-0.30,-0.48,1.27,0.95,0.07,-0.26,28.34,26.86,-31.35,
40590.4,-0.43,-0.41,1.11,3.04,0.08,0.08,27.48,28.40,-32.19,
40590.5,-0.40,-0.15,0.66,3.03,-0.23,0.35,27.83,21.22,-34.20,
40590.6,-0.33,0.26,0.48,1.87,-0.12,0.63,25.77,14.72,-38.89,
40590.7,-0.27,0.43,0.63,0.54,-0.04,0.69,23.87,9.13,-40.61,
40590.8,-0.22,0.47,0.80,0.33,-0.06,0.48,24.06,7.53,-40.57,
40590.9,-0.21,0.49,0.72,0.28,-0.10,0.37,24.22,5.29,-41.62,
40591.0,-0.16,0.52,0.69,0.12,-0.04,0.28,23.89,4.56,-39.49,
40591.1,-0.15,0.49,0.70,0.13,-0.08,0.15,22.69,2.06,-39.90,
40591.2,-0.18,0.48,0.66,0.07,0.03,0.02,22.79,2.99,-40.26,
40591.3,-0.13,0.49,0.66,-0.06,-0.11,0.03,22.35,2.40,-39.23,
40591.4,-0.17,0.44,0.74,-0.09,-0.09,0.01,21.36,4.21,-38.80,
40591.5,-0.11,0.52,0.75,0.01,0.00,-0.10,21.84,2.57,-38.73,
40591.6,-0.27,0.46,0.70,-0.02,0.29,-0.22,21.32,4.11,-36.88,
40591.7,-0.18,0.50,0.77,0.09,0.12,-0.11,24.29,4.23,-36.44,
40591.8,-0.19,0.65,0.82,0.37,0.31,-0.33,22.61,3.78,-36.48,
40591.9,-0.24,0.57,0.77,0.33,0.30,-0.51,25.43,1.03,-36.55,
40592.0,-0.52,0.67,0.83,0.18,0.77,-0.42,28.34,3.25,-32.69,
40592.1,-0.47,0.55,0.56,0.43,0.59,-0.35,30.56,1.37,-29.84,
40592.2,-0.56,0.62,0.58,0.08,0.95,-0.33,32.24,1.94,-27.83,
40592.3,-0.55,0.53,0.41,0.25,0.22,-0.08,34.16,1.20,-26.33,
40592.4,-0.55,0.59,0.59,-0.12,-0.04,0.07,33.64,1.37,-27.50,
40592.5,-0.56,0.58,0.56,-0.37,-0.21,0.16,33.47,1.09,-27.37,
40592.6,-0.53,0.55,0.61,-0.63,-0.37,0.20,32.10,1.64,-28.70,
40592.7,-0.57,0.44,0.56,-0.49,-0.25,0.14,31.99,3.67,-29.79,
40592.8,-0.50,0.48,0.74,-0.37,-0.40,0.21,31.20,4.30,-30.89,
40592.9,-0.46,0.46,0.64,0.05,-1.04,0.45,29.19,6.16,-30.85,
40593.0,-0.23,0.49,0.80,-0.18,-0.32,0.29,26.11,4.83,-35.17,
40593.1,-0.24,0.49,0.78,0.03,-0.79,0.34,24.57,4.62,-35.04,
40593.2,-0.19,0.34,0.78,-0.32,0.39,0.08,22.86,6.67,-36.72,
40593.3,-0.27,0.40,0.71,-0.13,0.29,-0.08,22.24,7.04,-36.46,
40593.4,-0.18,0.40,0.75,-0.11,-0.36,-0.14,21.84,8.73,-37.39,
40593.5,-0.32,0.33,0.82,-0.12,0.33,-0.03,22.00,7.19,-38.33,
40593.6,-0.08,0.45,0.72,-0.18,-0.06,0.02,23.55,6.67,-37.72,
40593.7,-0.17,0.37,0.70,-0.49,0.23,-0.33,23.55,9.41,-38.73,
40593.8,-0.10,0.39,0.70,-0.87,0.28,-0.62,24.17,10.71,-38.33,
40593.9,-0.24,0.28,0.73,-1.15,0.09,-0.85,25.09,13.35,-37.89,
40594.0,-0.32,0.13,0.77,-1.33,0.27,-0.87,26.12,18.56,-36.80,
40594.1,-0.58,-0.15,1.01,-1.41,0.15,-0.59,28.33,21.40,-35.21,
40594.2,-0.54,-0.30,1.06,-1.55,0.53,-0.37,27.33,25.51,-33.01,
40594.3,-0.45,-0.41,0.99,-1.31,0.03,-0.13,27.65,27.83,-30.88,
40594.4,-0.21,-0.46,0.86,-0.71,-0.27,-0.12,27.83,28.75,-29.51,
40594.5,-0.40,-0.41,0.70,0.00,0.13,0.04,28.51,26.69,-30.85,
40594.6,-0.33,-0.46,0.76,-0.05,-0.08,0.09,28.94,26.52,-30.18,
40594.7,-0.38,-0.46,0.75,0.01,0.10,0.07,29.54,26.35,-30.52,
40594.8,-0.40,-0.46,0.84,0.05,0.03,0.08,29.71,26.86,-30.01,
40594.9,-0.44,-0.50,1.05,0.59,-0.22,0.12,29.37,28.58,-29.34,
40595.0,-0.37,-0.48,1.27,1.93,-0.58,0.19,28.17,29.43,-30.18,
40595.1,-0.37,-0.22,0.94,2.93,-0.25,0.55,26.33,24.86,-33.87,
40595.2,-0.32,0.13,0.58,2.65,-0.51,0.77,25.26,18.31,-37.39,
40595.3,-0.14,0.42,0.39,1.54,-0.38,0.38,21.50,11.45,-40.41,
40595.4,-0.12,0.53,0.41,0.26,-0.33,0.41,20.47,5.31,-41.07,
40595.5,-0.10,0.45,0.64,-0.07,-0.20,0.21,19.10,5.31,-41.41,
40595.6,-0.11,0.33,0.69,-0.14,0.11,-0.14,18.22,5.29,-40.75,
40595.7,-0.19,0.46,0.75,-0.01,0.00,0.08,20.13,8.04,-39.73,
40595.8,-0.06,0.43,0.78,-0.07,0.08,-0.05,19.14,6.72,-39.65,
40595.9,-0.17,0.29,0.91,-0.10,0.07,-0.10,18.03,7.03,-37.83,
40596.0,-0.07,0.46,0.86,-0.28,0.01,-0.06,18.42,8.39,-38.39,
40596.1,-0.40,0.40,0.78,0.17,1.35,-0.25,20.47,7.98,-37.72,
40596.2,-0.41,0.42,0.79,0.40,1.53,-0.41,24.75,7.19,-35.21,
40596.3,-0.50,0.43,0.70,0.33,0.98,-0.67,27.83,6.85,-34.20,
40596.4,-0.41,0.47,0.59,0.47,0.84,-0.48,30.91,6.85,-29.17,
40596.5,-0.51,0.55,0.38,0.09,0.98,-0.55,34.67,3.77,-28.17,
40596.6,-0.60,0.41,0.40,0.42,-0.29,-0.09,35.94,2.98,-24.58,
40596.7,-0.60,0.57,0.51,-0.09,0.03,0.07,35.08,3.63,-26.43,
40596.8,-0.66,0.52,0.54,-0.18,-0.07,0.06,36.89,2.57,-27.33,
40596.9,-0.62,0.53,0.59,-0.32,-0.46,0.06,35.98,3.11,-28.32,
40597.0,-0.59,0.53,0.61,-0.50,-0.15,0.12,33.63,5.13,-27.51,
40597.1,-0.51,0.43,0.60,-0.31,-0.65,0.18,32.98,6.65,-29.04,
40597.2,-0.46,0.43,0.76,-0.18,-0.67,0.26,30.51,6.68,-30.21,
40597.3,-0.45,0.45,0.68,0.04,-1.08,0.41,29.02,5.65,-32.02,
40597.4,-0.28,0.44,0.61,-0.14,-0.60,0.41,25.11,5.84,-36.02,
40597.5,-0.32,0.51,0.80,0.18,-1.11,0.65,22.25,6.31,-38.06,
40597.6,-0.19,0.29,0.79,-0.34,0.43,0.34,19.95,6.18,-37.54,
40597.7,-0.19,0.38,0.75,-0.12,0.06,-0.04,20.16,8.29,-36.96,
40597.8,-0.39,0.29,0.76,-0.26,0.82,-0.08,24.06,8.22,-36.55,
40597.9,-0.28,0.34,0.74,-0.13,-0.01,-0.17,24.14,8.54,-36.57,
40598.0,-0.25,0.38,0.69,-0.53,-0.03,-0.16,23.72,8.22,-37.55,
40598.1,-0.21,0.30,0.79,-0.40,0.14,-0.25,24.40,9.93,-37.55,
40598.2,-0.30,0.34,0.65,-1.05,0.41,-0.51,25.77,11.64,-37.30,
40598.3,-0.39,0.14,0.67,-1.52,0.28,-0.55,26.46,14.03,-35.54,
40598.4,-0.30,-0.09,0.67,-1.90,0.01,-0.73,27.52,18.51,-35.04,
40598.5,-0.44,-0.37,0.84,-1.75,-0.27,-0.55,26.97,24.81,-31.02,
40598.6,-0.32,-0.27,0.88,-1.18,-0.08,-0.30,28.51,26.01,-32.53,
40598.7,-0.20,-0.59,0.93,-0.48,-0.57,-0.27,27.66,28.62,-29.25,
40598.8,-0.29,-0.40,0.70,0.01,0.10,-0.13,27.31,29.26,-30.68,
40598.9,-0.24,-0.48,0.75,-0.01,-0.10,0.01,28.34,28.92,-30.01,
40599.0,-0.30,-0.43,0.79,-0.00,-0.04,0.01,25.40,29.67,-30.48,
40599.1,-0.31,-0.52,0.93,0.28,0.01,0.03,26.80,29.77,-30.85,
40599.2,-0.29,-0.52,1.00,0.83,-0.49,0.12,26.26,27.93,-31.03,
40599.3,-0.29,-0.36,0.96,1.50,0.01,0.31,23.21,26.86,-33.03,
40599.4,-0.22,-0.17,0.93,1.61,-0.37,0.54,22.39,24.42,-33.95,
40599.5,-0.24,-0.04,0.85,1.55,-0.16,0.27,22.41,22.22,-36.72,
40599.6,-0.16,0.16,0.83,1.45,-0.18,0.44,22.86,15.91,-38.73,
40599.7,-0.17,0.36,0.71,1.11,-0.17,0.31,21.50,12.83,-40.74,
40599.8,-0.11,0.41,0.73,0.59,-0.28,0.31,19.27,10.61,-42.25,
40599.9,-0.07,0.46,0.77,0.37,-0.18,0.20,18.24,10.27,-41.58,
40600.0,-0.06,0.47,0.75,0.22,-0.05,0.03,17.44,7.95,-40.93,
40600.1,-0.11,0.42,0.70,0.15,0.09,-0.03,17.90,7.49,-41.68,
40600.2,-0.08,0.39,0.82,0.13,0.03,-0.12,17.38,7.00,-41.37,
40600.3,-0.11,0.43,0.77,-0.01,0.09,-0.19,17.69,7.33,-41.04,
40600.4,-0.11,0.43,0.75,-0.20,0.09,-0.14,17.90,6.50,-39.90,
40600.5,-0.23,0.44,0.66,-0.09,0.25,-0.30,19.96,7.53,-39.23,
40600.6,-0.14,0.47,0.72,-0.00,0.66,-0.36,22.01,8.56,-37.55,
40600.7,-0.24,0.37,0.72,-0.03,1.22,-0.61,23.37,8.29,-36.74,
40600.8,-0.38,0.47,0.65,0.42,0.77,-0.51,27.31,8.39,-34.37,
40600.9,-0.54,0.44,0.72,-0.15,1.57,-0.40,29.54,6.85,-31.86,
40601.0,-0.60,0.44,0.53,0.36,-0.24,-0.08,32.84,7.19,-28.17,
40601.1,-0.57,0.48,0.66,-0.01,-0.11,0.00,33.64,6.50,-27.16,
40601.2,-0.57,0.46,0.66,-0.15,0.04,0.11,33.13,6.33,-29.68,
40601.3,-0.56,0.48,0.70,-0.26,-0.12,0.10,31.59,6.85,-30.85,
40601.4,-0.52,0.48,0.72,-0.24,-0.13,0.08,32.79,7.70,-30.68,
40601.5,-0.47,0.46,0.74,-0.25,-0.16,0.09,32.52,8.01,-29.78,
40601.6,-0.50,0.41,0.78,0.17,-1.04,0.26,30.41,8.85,-30.33,
40601.7,-0.33,0.47,0.67,0.03,-1.02,0.47,28.51,7.19,-33.20,
40601.8,-0.31,0.44,0.80,-0.18,-0.52,0.35,25.24,7.12,-35.51,
40601.9,-0.01,0.41,0.85,-0.43,-0.68,0.10,23.92,6.83,-36.06,
40602.0,-0.27,0.34,0.76,-0.01,-0.30,0.16,22.44,9.33,-37.70,
40602.1,-0.14,0.39,0.75,-0.03,-0.09,-0.01,20.40,9.24,-38.42,
40602.2,-0.19,0.30,0.72,-0.14,-0.17,-0.22,20.13,9.07,-39.40,
40602.3,-0.21,0.33,0.74,-0.43,0.68,-0.23,20.42,10.33,-40.53,
40602.4,-0.10,0.38,0.80,-0.84,0.41,-0.54,20.81,11.81,-39.40,
40602.5,-0.31,0.05,0.97,-1.10,0.52,-0.46,22.86,15.57,-36.72,
40602.6,-0.40,0.15,0.73,-1.43,0.37,-0.57,24.89,17.78,-37.69,
40602.7,-0.38,0.01,0.91,-1.30,0.24,-0.56,27.14,20.53,-35.21,
40602.8,-0.46,-0.15,0.97,-1.17,0.07,-0.21,27.41,24.39,-34.13,
40602.9,-0.35,-0.37,0.73,-1.54,0.05,-0.41,26.63,27.55,-32.69,
40603.0,-0.32,-0.53,0.83,-1.46,-0.28,-0.27,28.34,29.60,-30.68,
40603.1,-0.26,-0.28,0.77,-0.02,-0.30,-0.01,27.23,29.86,-30.82,
40603.2,-0.47,-0.56,0.76,-0.03,0.07,0.05,26.97,28.58,-29.34,
40603.3,-0.38,-0.50,0.76,0.01,0.21,0.01,27.80,27.99,-30.19,
40603.4,-0.40,-0.47,0.77,0.01,0.10,-0.02,28.51,28.62,-28.50,
40603.5,-0.38,-0.45,0.73,-0.01,-0.02,0.01,29.23,28.89,-28.11,
40603.6,-0.40,-0.45,0.76,-0.03,0.06,-0.05,28.00,29.26,-29.34,
40603.7,-0.36,-0.48,0.88,-0.19,-0.25,-0.13,26.63,29.26,-28.67,
40603.8,-0.33,-0.57,1.06,0.46,-0.16,-0.46,26.49,31.79,-28.61,
40603.9,-0.33,-0.48,1.22,1.96,-0.13,-0.11,26.34,33.74,-29.47,
40604.0,-0.39,-0.32,1.05,3.06,0.03,0.56,25.09,30.80,-31.86,
40604.1,-0.50,0.03,0.47,2.89,-0.36,1.03,24.75,21.90,-36.88,
40604.2,-0.21,0.37,0.49,1.76,-0.61,0.99,21.84,12.49,-41.07,
40604.3,-0.14,0.47,0.40,0.83,-0.12,0.76,20.30,8.56,-42.25,
40604.4,-0.12,0.49,0.58,-0.06,0.17,0.35,19.13,4.79,-41.51,
40604.5,-0.11,0.48,0.74,-0.36,0.08,0.14,19.78,3.94,-41.74,
40604.6,-0.15,0.49,0.79,-0.25,0.02,-0.09,19.08,4.36,-40.77,
40604.7,-0.16,0.49,0.77,-0.32,0.03,-0.08,19.95,8.22,-40.90,
40604.8,-0.17,0.45,0.79,-0.19,0.19,-0.32,19.96,7.53,-38.22,
40604.9,-0.21,0.47,0.71,-0.04,-0.08,-0.13,20.56,9.34,-38.98,
40605.0,-0.16,0.36,0.80,-0.13,0.80,-0.41,21.32,9.24,-37.89,
40605.1,-0.33,0.37,0.46,-0.40,1.26,-0.52,26.09,9.44,-36.19,
40605.2,-0.46,0.42,0.59,0.27,0.39,-0.48,30.59,9.99,-29.41,
40605.3,-0.87,0.71,0.73,0.41,0.41,0.31,32.44,9.41,-29.01,
40605.4,-0.64,0.29,0.66,0.10,0.36,0.00,32.85,8.89,-27.39,
40605.5,-0.62,0.39,0.60,-0.11,-0.04,-0.03,33.30,7.53,-28.17,
40605.6,-0.61,0.40,0.61,-0.17,-0.14,0.03,33.42,9.12,-27.19,
40605.7,-0.59,0.39,0.61,-0.32,-0.35,0.09,32.79,8.73,-28.34,
40605.8,-0.64,0.35,0.66,-0.07,-0.80,0.19,33.81,10.10,-27.67,
40605.9,-0.54,0.41,0.79,0.07,-1.30,0.36,31.66,10.34,-30.18,
40606.0,-0.38,0.39,0.74,0.14,-1.69,0.28,26.74,10.17,-33.22,
40606.1,-0.28,0.44,0.58,0.31,-1.65,0.63,22.52,9.41,-38.06,
40606.2,-0.24,0.39,0.83,0.10,-0.18,0.13,17.42,11.81,-38.45,
40606.3,0.03,0.34,0.82,0.22,-0.69,0.16,16.93,10.81,-38.47,
40606.4,-0.07,0.31,0.67,0.14,0.19,0.22,14.35,8.94,-40.66,
40606.5,-0.07,0.34,0.65,-0.31,0.19,0.06,15.36,8.36,-42.01,
40606.6,-0.11,0.40,0.69,-0.80,0.75,-0.35,17.56,9.58,-40.91,
40606.7,-0.17,0.33,0.70,-1.41,0.35,-0.47,19.11,11.56,-39.92,
40606.8,-0.15,0.27,0.78,-1.62,0.18,-0.68,21.32,16.09,-38.56,
40606.9,-0.38,-0.07,0.74,-1.78,0.42,-0.87,23.72,24.28,-34.88,
40607.0,-0.38,-0.30,0.89,-1.74,-0.25,-0.54,24.20,27.86,-34.05,
40607.1,-0.31,-0.47,0.99,-1.25,-0.23,-0.27,24.06,31.83,-31.86,
40607.2,-0.23,-0.52,0.89,-0.83,-0.26,-0.19,22.40,34.28,-30.24,
40607.3,-0.30,-0.46,0.69,-0.00,-0.11,-0.10,22.01,34.91,-29.17,
40607.4,-0.26,-0.54,0.74,-0.03,0.01,0.03,23.55,34.05,-29.68,
40607.5,-0.32,-0.53,0.78,-0.03,0.12,0.01,24.33,33.33,-28.77,
40607.6,-0.30,-0.52,0.92,-0.03,-0.16,-0.02,23.38,33.88,-28.17,
40607.7,-0.32,-0.53,1.07,0.70,-0.20,0.10,24.27,33.48,-28.64,
40607.8,-0.34,-0.49,1.15,1.85,0.22,0.19,23.89,33.36,-30.35,
40607.9,-0.33,-0.22,0.92,2.44,-0.08,0.47,24.09,27.93,-33.56,
40608.0,-0.36,-0.03,0.75,2.43,-0.18,0.78,22.32,22.21,-37.08,
40608.1,-0.28,0.27,0.60,1.92,-0.31,0.96,21.67,14.72,-40.23,
40608.2,-0.10,0.51,0.50,0.89,-0.20,0.76,20.23,8.39,-40.79,
40608.3,-0.01,0.47,0.46,0.07,-0.03,0.42,18.50,6.50,-41.99,
40608.4,-0.03,0.46,0.62,-0.37,-0.04,0.14,17.05,5.65,-42.75,
40608.5,-0.10,0.45,0.74,-0.30,0.17,-0.17,18.93,7.53,-40.23,
40608.6,-0.20,0.33,0.80,-0.14,0.11,-0.15,19.61,7.19,-38.56,
40608.7,-0.17,0.41,0.76,-0.11,0.60,-0.04,20.24,8.16,-38.28,
40608.8,-0.55,0.33,0.71,0.16,1.76,-0.40,23.37,8.81,-36.09,
40608.9,-0.19,0.63,0.55,0.07,0.60,-0.78,26.12,7.19,-34.87,
40609.0,-0.52,0.63,0.61,0.29,0.48,-0.32,28.21,7.19,-33.19,
40609.1,-0.77,0.17,0.99,1.04,2.27,-0.60,31.25,8.22,-31.19,
40609.2,-0.56,0.39,0.67,0.32,-0.21,-0.12,34.60,6.79,-27.97,
40609.3,-0.58,0.48,0.62,-0.01,-0.13,-0.02,35.01,7.18,-27.00,
40609.4,-0.58,0.46,0.62,-0.19,-0.18,0.06,33.47,5.65,-29.01,
40609.5,-0.58,0.45,0.63,-0.21,-0.41,0.14,33.25,6.40,-28.27,
40609.6,-0.62,0.41,0.68,-0.31,-0.55,0.15,32.07,8.92,-28.88,
40609.7,-0.49,0.48,0.79,-0.02,-0.91,0.25,31.08,8.04,-30.01,
40609.8,-0.39,0.44,0.73,0.04,-1.21,0.47,28.01,7.45,-33.82,
40609.9,-0.27,0.46,0.73,0.09,-1.20,0.55,24.23,8.73,-34.03,
40610.0,-0.14,0.28,0.88,-0.42,0.03,0.25,20.54,8.64,-37.63,
40610.1,-0.26,0.43,0.81,0.07,-0.39,0.07,20.47,8.73,-37.39,
40610.2,-0.14,0.32,0.78,0.07,-0.10,0.00,17.22,8.56,-39.23,
40610.3,-0.14,0.39,0.64,-0.18,0.30,-0.01,19.24,8.47,-39.88,
40610.4,-0.12,0.39,0.66,-0.73,0.24,-0.13,19.27,9.93,-39.23,
40610.5,-0.13,0.31,0.87,-0.85,0.61,-0.26,21.49,12.14,-40.41,
40610.6,-0.22,0.31,0.81,-1.16,0.73,-0.52,23.48,13.48,-37.55,
40610.7,-0.25,0.16,0.68,-1.55,0.51,-0.77,25.77,18.81,-35.89,
40610.8,-0.39,-0.16,0.96,-1.75,0.08,-1.01,26.06,21.46,-33.48,
40610.9,-0.46,-0.32,1.05,-1.26,-0.06,-0.72,28.00,28.23,-31.69,
40611.0,-0.47,-0.48,0.93,-1.13,0.22,-0.43,25.77,30.11,-29.51,
40611.1,-0.42,-0.59,1.10,0.16,-0.18,0.19,26.42,33.98,-26.86,
40611.2,-0.34,-0.57,0.78,-0.09,0.04,0.04,27.14,33.19,-27.83,
40611.3,-0.37,-0.52,0.75,-0.05,0.08,0.03,25.62,33.00,-27.98,
40611.4,-0.34,-0.52,0.72,-0.01,0.01,0.02,26.80,32.17,-26.49,
40611.5,-0.37,-0.51,0.75,-0.03,0.11,0.01,27.14,32.85,-26.83,
40611.6,-0.39,-0.55,0.84,-0.11,-0.18,-0.01,27.38,33.76,-26.36,
40611.7,-0.40,-0.58,0.97,0.57,-0.31,0.22,25.94,31.65,-26.33,
40611.8,-0.28,-0.50,1.22,1.90,-0.48,0.36,22.69,31.14,-30.18,
40611.9,-0.35,-0.29,0.90,2.70,-0.23,1.07,25.94,27.21,-31.69,
