time,ax,ay,az,gx,gy,gz,mx,my,mz,
40446.3,0.34,0.06,0.87,0.43,-0.87,0.01,11.91,18.88,-37.94,
40446.4,0.37,0.07,0.85,0.62,0.44,-0.13,10.55,17.97,-39.73,
40446.5,0.17,0.19,0.81,0.42,0.35,0.00,10.89,17.28,-40.40,
40446.6,0.18,0.19,0.73,0.26,-0.15,0.07,12.97,13.41,-42.32,
40446.7,0.34,0.25,0.72,0.02,0.15,-0.09,12.60,12.83,-41.07,
40446.8,0.10,0.28,0.73,-0.36,0.51,0.03,13.24,11.61,-42.86,
40446.9,0.11,0.16,0.85,-0.49,0.21,-0.15,15.51,12.66,-42.25,
40447.0,0.07,0.12,0.85,-0.72,1.12,0.06,16.71,15.88,-42.75,
40447.1,-0.05,0.00,0.92,-0.87,1.17,-0.20,20.03,14.88,-40.89,
40447.2,-0.10,-0.06,0.93,-1.14,0.77,-0.19,24.40,17.45,-40.91,
40447.3,-0.09,-0.21,0.99,-1.24,0.60,-0.23,25.26,21.39,-39.06,
40447.4,-0.18,-0.35,1.06,-0.74,0.24,-0.36,27.51,23.82,-37.77,
40447.5,-0.26,-0.37,0.95,-0.08,0.31,-0.16,29.02,24.81,-36.38,
40447.6,-0.32,-0.33,0.79,-0.05,0.40,-0.12,29.88,25.32,-36.55,
40447.7,-0.20,-0.36,0.93,-0.07,-0.19,-0.02,30.56,27.04,-34.87,
40447.8,-0.27,-0.35,0.96,0.00,-0.03,0.07,29.71,24.81,-35.38,
40447.9,-0.15,-0.35,1.15,0.72,-0.93,0.08,28.71,27.28,-35.80,
40448.0,-0.09,-0.22,1.13,1.10,-0.69,-0.00,26.29,24.13,-36.38,
40448.1,-0.11,-0.17,1.10,1.47,-0.95,0.20,24.06,22.93,-39.23,
40448.2,0.01,0.00,0.85,1.62,-1.47,0.17,19.10,19.68,-40.07,
40448.3,0.14,0.20,0.61,1.03,-0.98,0.16,15.16,15.40,-41.58,
40448.4,0.24,0.30,0.56,0.01,-0.55,0.08,11.71,13.58,-41.57,
40448.5,0.20,0.12,0.67,-0.38,-0.19,0.08,10.37,14.72,-42.58,
40448.6,0.28,0.11,0.78,-0.32,-0.13,0.02,9.31,17.18,-41.36,
40448.7,0.32,0.07,0.82,-0.20,-0.05,0.04,8.72,17.90,-39.26,
40448.8,0.39,0.05,0.90,-0.24,0.15,0.01,8.49,19.68,-37.39,
40448.9,0.29,0.07,0.80,-0.20,0.37,-0.05,11.23,18.84,-37.53,
40449.0,0.20,0.00,0.77,-0.14,-0.29,0.08,10.89,21.39,-36.38,
40449.1,0.54,0.12,0.79,0.28,-2.03,-0.20,9.37,19.45,-36.56,
40449.2,0.36,0.09,0.87,0.38,1.28,-0.20,5.58,19.17,-36.21,
40449.3,0.37,0.16,0.77,0.30,0.34,-0.44,9.35,16.43,-37.89,
40449.4,0.22,0.25,0.80,0.45,0.89,-0.16,11.77,14.33,-38.23,
40449.5,-0.13,0.13,1.03,0.46,3.16,-0.10,16.53,14.03,-36.88,
40449.6,-0.04,0.23,0.87,0.46,0.19,-0.34,23.55,13.52,-36.38,
40449.7,-0.24,0.24,1.65,0.31,2.24,-0.31,24.77,10.60,-34.86,
40449.8,-0.23,0.32,0.87,0.29,-0.40,-0.18,29.88,10.27,-30.52,
40449.9,-0.34,0.35,0.80,-0.08,0.01,0.02,30.31,8.17,-29.76,
40450.0,-0.28,0.33,0.83,-0.13,-0.06,0.05,29.86,8.20,-32.86,
40450.1,-0.26,0.34,0.85,-0.28,-0.30,0.07,28.68,8.73,-31.35,
40450.2,-0.22,0.30,0.85,-0.46,-0.40,0.08,28.68,9.67,-32.23,
40450.3,-0.20,0.23,0.88,-0.47,-0.61,0.12,26.17,12.29,-32.53,
40450.4,-0.09,0.21,0.91,-0.26,-1.04,0.11,25.60,13.52,-35.04,
40450.5,0.00,0.19,0.91,-0.21,-1.07,0.13,21.41,14.31,-35.32,
40450.6,0.11,0.17,0.85,-0.22,-1.42,0.13,18.07,15.23,-35.71,
40450.7,0.24,0.12,0.89,-0.22,-0.99,0.17,13.24,17.24,-36.40,
40450.8,0.40,0.21,0.72,-0.32,-0.75,0.32,9.35,17.45,-37.55,
40450.9,0.43,0.06,0.89,-0.18,0.08,-0.07,5.92,20.19,-35.88,
40451.0,0.21,-0.03,0.82,-0.05,1.17,-0.02,8.99,20.59,-35.46,
40451.1,0.26,-0.01,0.80,0.34,-0.70,-0.17,11.06,19.51,-37.22,
40451.2,0.11,-0.09,0.89,0.35,0.54,-0.05,9.70,19.53,-39.56,
40451.3,0.35,0.16,0.76,0.69,-0.28,0.09,11.91,17.63,-39.73,
40451.4,0.20,0.27,0.67,0.16,0.35,0.01,10.55,15.23,-40.40,
40451.5,0.17,0.26,0.80,-0.28,0.30,-0.07,11.40,16.43,-42.58,
40451.6,0.10,0.21,0.77,-0.64,0.53,-0.06,13.45,17.45,-41.91,
40451.7,0.10,0.14,0.85,-0.88,0.89,0.05,15.59,17.25,-42.32,
40451.8,0.09,0.04,0.96,-0.96,0.55,0.01,18.07,20.36,-41.74,
40451.9,0.07,-0.08,1.01,-0.99,0.70,0.01,19.01,21.65,-41.22,
40452.0,0.01,-0.25,1.06,-1.01,0.39,-0.01,20.52,23.94,-41.47,
40452.1,-0.07,-0.28,1.02,-0.53,0.35,-0.04,23.03,24.98,-40.23,
40452.2,-0.11,-0.31,0.93,-0.27,0.39,-0.12,24.33,24.86,-41.31,
40452.3,-0.14,-0.33,0.94,-0.20,0.03,-0.03,25.60,24.47,-42.83,
40452.4,-0.15,-0.34,0.87,0.01,0.11,-0.04,26.12,23.61,-40.91,
40452.5,-0.17,-0.36,0.86,-0.07,0.03,-0.01,26.12,24.98,-40.91,
40452.6,-0.14,-0.34,0.93,-0.08,0.11,-0.03,25.09,26.35,-39.90,
40452.7,-0.16,-0.37,0.90,0.07,-0.17,0.03,26.63,25.50,-40.40,
40452.8,-0.09,-0.42,1.22,0.57,-0.64,0.04,25.99,27.59,-39.60,
40452.9,-0.01,-0.25,1.16,1.26,-0.82,-0.15,23.89,28.23,-39.06,
40453.0,-0.09,-0.18,1.07,1.46,-0.81,0.13,21.16,24.81,-39.74,
40453.1,0.01,-0.05,0.91,1.48,-1.10,0.12,18.79,21.36,-40.48,
40453.2,0.19,0.20,0.65,1.03,-1.00,0.04,14.48,16.43,-42.25,
40453.3,0.25,0.21,0.61,0.18,-0.94,-0.07,11.24,15.09,-41.76,
40453.4,0.23,0.16,0.57,-0.32,-0.29,0.15,8.15,14.54,-42.08,
40453.5,0.33,0.09,0.74,-0.57,-0.16,0.20,8.30,18.50,-40.50,
40453.6,0.36,0.01,0.81,-0.38,-0.29,0.07,7.38,19.15,-39.52,
40453.7,0.38,-0.01,0.80,-0.24,-0.21,-0.04,7.30,21.22,-37.22,
40453.8,0.36,-0.01,0.89,-0.00,-0.12,-0.04,7.84,20.94,-37.16,
40453.9,0.42,0.10,0.83,0.13,0.07,-0.07,6.95,20.53,-36.88,
40454.0,0.39,0.05,0.76,0.23,0.36,-0.07,5.70,18.78,-37.08,
40454.1,0.39,0.14,0.90,0.32,0.70,-0.29,8.32,17.80,-37.89,
40454.2,0.24,0.14,0.91,0.31,1.13,-0.25,9.86,15.91,-37.39,
40454.3,0.21,0.26,0.69,0.15,0.48,-0.26,13.01,15.74,-37.09,
40454.4,-0.12,0.23,0.97,0.26,2.19,-0.14,17.56,12.66,-36.55,
40454.5,-0.01,0.23,0.88,0.28,0.35,-0.12,21.32,12.66,-35.88,
40454.6,-0.15,0.29,0.86,0.14,1.58,-0.15,24.07,12.00,-34.89,
40454.7,-0.39,0.38,0.78,0.45,-0.09,0.16,30.39,11.12,-31.35,
40454.8,-0.26,0.36,0.85,0.02,0.42,0.06,29.06,8.90,-30.91,
40454.9,-0.28,0.31,0.83,-0.16,-0.26,-0.01,29.45,9.14,-30.76,
40455.0,-0.29,0.29,0.84,-0.28,-0.07,0.04,26.46,9.24,-32.53,
40455.1,-0.29,0.28,0.85,-0.37,-0.08,-0.02,28.92,10.68,-32.17,
40455.2,-0.26,0.21,0.86,-0.33,-0.37,-0.02,27.38,11.65,-30.95,
40455.3,-0.19,0.24,0.92,-0.11,-0.61,0.01,25.89,13.01,-32.68,
40455.4,-0.13,0.20,0.91,-0.15,-0.45,0.07,24.82,14.03,-33.33,
40455.5,-0.08,0.19,0.95,-0.06,-0.94,0.07,23.21,13.52,-34.03,
40455.6,0.03,0.18,0.91,-0.13,-0.99,0.08,20.13,15.23,-34.61,
40455.7,0.09,0.16,0.87,-0.18,-0.90,0.10,15.34,16.60,-36.05,
40455.8,0.21,0.14,0.91,-0.09,-0.79,0.15,13.62,18.31,-37.05,
40455.9,0.35,0.20,0.60,-0.44,-1.27,0.17,11.00,17.54,-36.97,
40456.0,0.29,0.13,0.88,-0.18,0.15,0.06,8.49,19.34,-37.39,
40456.1,0.38,0.05,0.88,0.02,-0.31,0.10,8.10,19.06,-37.22,
40456.2,0.32,-0.03,0.92,0.39,0.46,0.16,9.18,18.65,-36.38,
40456.3,0.34,0.09,0.80,0.66,0.01,-0.08,8.15,17.97,-37.39,
40456.4,0.24,0.14,0.74,0.48,0.44,-0.09,9.68,16.52,-40.83,
40456.5,0.23,0.24,0.75,0.34,0.19,-0.13,10.03,13.01,-42.25,
