time,ax,ay,az,gx,gy,gz,mx,my,mz,
61325.9,0.50,0.77,1.00,-0.62,0.51,0.04,33.24,-56.70,34.11,
61326.1,0.69,0.93,0.79,-1.43,0.52,0.98,41.33,-38.02,31.95,
61326.2,0.75,0.82,0.85,-1.44,0.73,1.17,44.67,-39.46,35.85,
61326.3,0.37,1.06,0.82,-1.42,-0.13,-0.06,43.00,-39.68,31.48,
61326.4,0.11,1.07,1.00,-1.45,-0.26,-0.15,45.40,-44.74,39.60,
61326.5,0.35,1.01,1.30,-1.51,-0.19,-0.14,42.66,-39.64,31.38,
61326.6,0.48,1.11,0.93,-1.44,0.10,-0.31,41.50,-39.51,31.00,
61326.7,0.19,0.71,0.48,-1.45,0.63,1.12,41.16,-40.86,30.34,
61326.8,0.14,0.74,0.87,-1.00,0.88,-0.51,41.42,-39.59,31.22,
61326.9,0.21,0.66,1.47,-0.86,1.02,-0.47,41.33,-39.68,31.48,
61327.1,-0.14,0.70,0.48,-0.52,-0.12,0.22,46.03,-47.43,33.16,
61327.2,0.09,0.80,0.60,-0.59,-0.80,-0.05,48.01,-48.43,36.06,
61327.3,-0.10,0.72,0.47,-0.45,0.03,0.23,48.34,-48.43,35.74,
61327.4,-0.04,0.72,0.46,-0.55,-1.45,-0.36,49.85,-49.37,36.55,
61327.5,0.03,0.74,0.46,-0.63,-1.51,-0.30,48.68,-48.43,35.41,
61327.6,-0.06,0.69,0.51,-0.75,-1.43,-0.20,47.57,-48.30,35.05,
61327.7,0.76,0.18,0.28,-0.82,-1.35,-0.14,37.66,-48.43,24.95,
61327.8,0.93,-0.39,0.32,-1.09,-1.01,0.01,48.38,-48.05,36.67,
61327.9,1.19,-1.29,0.08,-1.18,-0.85,0.03,9.65,-47.75,12.62,
61328.0,,,,-1.43,-2.92,4.72,,,,
61328.1,1.76,-1.41,0.37,-1.55,-2.46,4.56,-23.97,-22.70,26.42,
61328.2,1.65,-1.31,-0.05,-1.40,-2.01,4.09,-18.66,-35.16,18.11,
61328.3,1.83,-1.34,0.46,-1.05,-1.93,3.65,-20.63,-33.80,18.90,
61328.4,1.68,-1.34,-0.01,-0.81,-1.97,3.40,-19.46,-5.31,44.61,
61328.5,1.70,-1.37,0.04,-1.51,-2.68,4.66,-14.96,1.68,51.17,
61328.6,1.70,-1.40,0.13,0.64,-2.54,2.06,-22.80,-26.23,23.31,
61328.7,1.69,-1.41,0.22,1.17,-2.81,1.50,-14.61,-23.37,69.25,
61328.8,1.70,-1.42,0.29,1.63,-3.03,0.97,-22.98,-25.68,23.79,
61328.9,1.73,-1.41,0.34,1.94,-3.12,0.51,-12.11,-39.68,15.46,
61329.1,0.52,-1.13,0.14,-5.32,-6.34,1.25,8.43,-37.73,-16.94,
61329.2,0.41,-0.95,0.26,-4.25,-6.60,1.79,19.85,-38.97,-0.77,
61329.3,0.90,-1.96,0.04,-3.83,-6.54,1.99,-27.52,-6.75,17.90,
61329.4,0.82,-1.63,0.17,-3.55,-6.42,2.24,19.39,-39.17,-2.17,
61329.5,0.50,-1.40,0.10,-3.35,-6.34,2.55,17.51,-39.98,-7.96,
61329.6,0.46,-1.30,0.08,-5.04,-6.47,1.40,-28.25,25.94,-6.98,
61329.7,0.47,-1.25,0.08,-2.72,-6.42,3.15,15.18,-39.25,-10.66,
61329.8,1.20,-1.97,-0.38,-2.29,-6.67,3.42,12.16,-38.30,-14.17,
61329.9,0.14,-1.52,-0.07,-1.80,-6.93,3.61,14.92,-42.16,2.97,
61330.1,0.38,-1.23,0.03,0.36,-7.11,3.54,5.06,-38.96,-13.54,
61330.2,1.66,-1.84,-0.39,0.62,-6.94,3.84,0.94,-39.92,-13.39,
61330.3,0.16,-0.94,0.11,0.89,-6.47,4.40,-23.33,24.60,16.54,
61330.4,0.17,-0.94,0.08,0.90,-6.06,4.53,-3.62,-40.98,-13.22,
61330.5,0.29,-0.89,-0.11,0.77,-5.65,4.64,-9.25,-39.41,-11.46,
61330.6,0.24,-0.97,-0.18,0.53,-5.33,4.76,-20.49,-28.03,8.53,
61330.7,0.27,-1.06,-0.15,0.50,-7.02,3.68,-11.47,-38.79,-10.77,
61330.8,0.33,-1.18,-0.04,0.07,-4.97,5.16,-18.83,-34.93,-7.63,
61330.9,-0.08,-0.52,-0.17,0.03,-4.90,5.42,11.17,-41.44,-8.67,
61331.1,0.87,-1.09,-0.11,0.39,-6.25,5.03,-15.19,-34.91,-15.48,
61331.2,1.57,-1.85,-0.43,1.08,-6.72,5.40,-16.99,-34.06,-15.76,
61331.3,0.16,-0.73,-0.03,-0.25,-5.75,4.70,-23.34,30.12,10.47,
61331.4,0.35,-0.83,-0.10,2.31,-7.13,6.07,-31.69,27.13,2.56,
61331.5,0.90,-0.78,-0.32,2.68,-6.89,6.23,-24.84,-30.53,-11.02,
61331.6,0.94,-0.75,-0.39,2.75,-6.42,6.21,-22.14,-25.40,14.43,
61331.7,0.89,-0.82,-0.37,2.61,-5.80,6.11,-25.86,-29.80,-9.87,
61331.8,0.79,-0.89,-0.26,0.07,-5.99,4.86,-31.68,-25.66,-3.33,
61331.9,0.78,-0.92,-0.20,2.52,-4.80,6.12,8.88,-43.26,-1.46,
61332.1,0.33,-0.55,-0.11,0.40,-4.26,5.32,-17.65,-38.77,-0.07,
61332.2,0.58,-0.39,0.07,0.60,-4.15,5.23,-18.96,-37.98,0.19,
61332.3,0.63,-0.46,0.06,0.70,-4.09,5.19,-20.49,26.98,19.06,
61332.4,2.00,-1.97,-0.96,0.19,-4.41,5.43,-24.33,-34.74,1.24,
61332.5,2.00,-1.97,-0.80,1.16,-3.63,5.12,-33.56,5.06,-7.51,
61332.6,1.92,-1.97,-0.01,1.29,-3.35,5.11,-26.97,-32.82,3.54,
61332.7,0.86,-1.62,-0.20,1.36,-3.03,5.08,-30.35,-30.36,6.47,
61332.8,0.29,-0.55,-0.11,1.37,-2.71,5.06,-32.73,-25.00,9.70,
61332.9,0.65,-0.50,0.08,0.29,-4.33,5.38,15.29,-39.76,-8.78,
61333.0,0.26,-0.65,-0.16,1.54,-4.97,6.18,,,,
61333.1,0.30,-0.67,-0.17,1.77,-4.84,6.11,-15.12,-38.21,-5.10,
61333.2,0.36,-0.69,-0.17,1.90,-4.67,6.00,-20.16,-36.92,-2.84,
61333.3,0.43,-0.69,-0.17,1.95,-4.56,5.94,-18.34,30.39,15.46,
61333.4,0.48,-0.70,-0.16,1.62,-4.95,6.17,-25.64,-33.37,0.38,
61333.5,0.54,-0.69,-0.16,1.93,-3.79,5.80,-27.67,-32.04,1.57,
61333.6,0.61,-0.67,-0.15,1.86,-3.59,5.81,-14.64,-33.58,16.66,
61333.7,0.66,-0.64,-0.15,1.59,-3.00,5.88,-32.86,-25.20,8.55,
61333.8,0.71,-0.61,-0.15,1.53,-2.83,5.92,21.58,-38.05,-0.88,
61333.9,0.75,-0.58,-0.14,1.70,-4.90,6.15,13.76,-35.41,-17.38,
61334.0,0.28,-0.61,0.01,,,,,,,
61334.1,0.42,-0.76,-0.02,1.03,-5.90,4.40,-16.90,-32.48,-17.74,
61334.2,0.31,-0.65,-0.00,0.92,-5.32,4.94,-35.17,12.53,13.00,
61334.3,2.00,-1.94,-0.32,0.79,-4.95,5.20,-22.03,34.04,7.79,
61334.4,0.35,-0.69,-0.01,0.63,-4.57,5.46,-26.35,-30.82,-12.48,
61334.5,2.00,-1.97,-0.18,1.02,-5.78,4.53,-19.55,2.94,-26.40,
61334.6,1.71,-1.97,-0.22,0.29,-3.80,5.94,-27.49,-29.67,-11.67,
61334.7,0.52,-0.88,-0.02,0.16,-3.49,6.13,-33.69,-23.42,-7.25,
61334.8,0.60,-0.97,-0.00,0.16,-3.27,6.29,23.43,-34.84,-0.24,
61334.9,0.39,-0.72,-0.01,0.40,-3.11,6.40,-35.41,-20.37,-4.67,
61335.0,-0.11,0.72,0.26,-0.53,0.29,0.06,,,,
61335.1,-0.06,0.80,0.34,-0.49,0.09,0.03,24.29,-35.19,6.02,
61335.2,-0.12,0.75,0.27,-0.52,0.19,0.05,24.09,-34.52,0.92,
61335.3,-0.12,0.78,0.27,-0.51,0.12,0.07,24.42,-35.19,6.15,
61335.4,-0.10,0.78,0.27,-0.53,0.17,0.09,23.53,-35.27,5.14,
61335.5,-0.09,0.79,0.25,-0.52,0.15,0.12,23.08,-34.86,-1.70,
61335.6,-0.09,0.79,0.25,-0.50,0.13,0.04,23.25,-35.36,4.68,
61335.7,-0.10,0.79,0.24,-0.51,0.03,0.15,24.84,-35.13,5.13,
61335.8,-0.09,0.79,0.25,-0.52,-0.00,0.16,23.86,-32.84,-3.78,
61335.9,-0.07,0.79,0.29,-0.66,-0.12,0.17,25.59,-35.03,5.33,
61336.1,0.08,0.66,0.72,-0.05,0.03,-0.02,22.75,-33.85,-3.98,
61336.2,0.09,0.66,0.69,-0.04,0.02,-0.02,21.58,-33.68,-5.78,
61336.3,0.10,0.67,0.72,-0.01,-0.03,-0.00,22.23,-34.20,-3.65,
61336.4,0.06,0.65,0.71,-0.00,-0.05,0.01,22.92,-35.03,-4.15,
61336.5,0.07,0.65,0.72,-0.05,0.03,-0.01,21.28,-34.46,-4.51,
61336.6,0.15,0.70,0.66,0.01,-0.04,0.04,21.95,-33.40,-5.73,
61336.7,0.15,0.71,0.68,-0.00,0.00,0.05,21.91,-36.37,-2.51,
61336.8,0.18,0.72,0.67,-0.05,0.03,-0.02,20.37,-34.09,-3.21,
61336.9,0.20,0.73,0.64,-0.01,0.10,0.06,22.02,-33.42,-5.78,
61337.1,0.19,0.73,0.62,0.03,-0.00,-0.03,20.71,-35.19,-3.09,
61337.2,0.20,0.73,0.62,0.04,-0.03,0.00,21.05,-35.91,-2.86,
61337.3,0.20,0.74,0.61,0.08,-0.07,-0.03,20.58,-36.37,-2.84,
61337.4,0.20,0.74,0.63,0.07,-0.05,-0.05,20.55,-36.19,-2.86,
