time,ax,ay,az,gx,gy,gz,mx,my,mz,
40132.9,0.16,0.49,0.76,-0.04,0.10,0.08,0.79,16.77,-33.53,
40133.0,0.19,0.35,0.88,0.01,-0.05,0.04,1.98,15.70,-34.43,
40133.1,0.18,0.34,0.80,0.41,0.32,0.28,0.99,15.41,-34.21,
40133.2,0.14,0.44,0.74,0.38,0.35,0.15,2.39,14.19,-33.40,
40133.3,0.17,0.52,0.66,0.37,0.28,0.14,2.95,13.31,-34.71,
40133.4,0.12,0.56,0.61,0.25,0.21,0.10,4.04,12.83,-36.38,
40133.5,0.08,0.60,0.47,-0.18,0.23,0.05,5.41,11.26,-36.65,
40133.6,0.10,0.65,0.60,-0.64,0.12,0.05,6.09,11.81,-36.68,
40133.7,0.11,0.53,0.66,-0.96,0.20,-0.09,6.10,15.23,-36.05,
40133.8,0.01,0.33,0.78,-1.01,0.35,-0.08,6.06,16.63,-33.21,
40133.9,0.04,0.34,0.79,-0.92,0.06,-0.16,8.32,20.19,-31.19,
40134.0,0.08,0.22,0.94,-0.81,-0.32,-0.05,5.24,20.53,-29.84,
40134.1,0.16,0.11,0.91,-0.79,0.59,-0.02,4.72,21.69,-28.97,
40134.2,0.07,0.03,1.03,-0.83,0.46,0.04,7.30,22.59,-28.84,
40134.3,0.14,-0.03,0.94,-0.47,-0.08,0.01,5.54,23.86,-29.36,
40134.4,-0.07,-0.02,1.02,-0.37,0.72,-0.20,6.56,24.86,-28.55,
40134.5,-0.04,-0.08,0.95,-0.26,0.20,-0.10,6.44,26.18,-29.34,
40134.6,-0.00,-0.08,0.99,-0.33,0.38,-0.08,8.00,27.07,-28.47,
40134.7,-0.07,-0.12,1.00,-0.20,0.02,-0.16,9.01,27.72,-27.50,
40134.8,-0.07,-0.08,1.10,0.07,-0.21,-0.01,9.39,28.70,-28.41,
40134.9,0.01,-0.03,1.21,0.62,-0.25,0.07,7.95,28.54,-28.13,
40135.0,0.02,-0.02,1.22,1.14,0.55,0.11,8.15,25.84,-30.01,
40135.1,-0.16,0.12,1.05,1.12,-0.17,0.59,8.88,21.12,-28.69,
40135.2,-0.06,0.30,0.87,1.07,-0.78,0.42,10.20,20.02,-30.10,
40135.3,0.07,0.32,0.80,0.88,-0.37,0.31,9.01,18.82,-30.52,
40135.4,0.02,0.33,0.65,0.73,-0.44,-0.12,8.73,18.07,-33.39,
40135.5,-0.00,0.41,0.57,0.34,-0.74,-0.23,7.64,16.77,-34.20,
40135.6,0.08,0.39,0.66,0.01,-0.22,-0.15,7.30,16.09,-34.87,
40135.7,0.10,0.39,0.70,-0.04,-0.51,0.04,4.03,15.46,-35.31,
40135.8,0.23,0.44,0.75,-0.12,-0.20,0.10,2.16,15.40,-36.21,
40135.9,0.26,0.41,0.78,-0.03,0.05,0.02,2.05,15.43,-34.91,
40136.0,0.26,0.45,0.76,-0.04,-0.06,0.02,2.67,16.26,-34.37,
40136.1,0.19,0.41,0.82,-0.10,0.01,0.03,0.62,15.57,-33.03,
40136.2,0.18,0.49,0.76,0.01,0.07,-0.15,2.02,16.84,-34.27,
40136.3,0.20,0.45,0.78,-0.13,-0.35,0.01,1.82,16.77,-33.20,
40136.4,0.17,0.39,0.78,0.10,0.43,-0.04,2.50,15.21,-35.13,
40136.5,0.22,0.43,0.78,0.28,-0.23,0.38,4.55,16.08,-34.53,
40136.6,0.21,0.40,0.71,0.26,0.18,0.21,4.04,15.91,-33.03,
40136.7,0.27,0.47,0.67,0.26,0.24,0.07,2.30,15.67,-35.95,
40136.8,0.22,0.53,0.65,0.41,0.09,0.22,4.49,14.19,-35.37,
40136.9,0.16,0.55,0.60,0.08,0.42,0.19,6.10,13.52,-35.04,
40137.0,0.13,0.57,0.61,-0.26,0.42,-0.28,8.46,11.81,-33.71,
40137.1,0.03,0.46,0.77,-0.83,0.28,-0.18,8.32,14.03,-34.20,
40137.2,0.04,0.37,0.80,-1.01,-0.20,-0.11,8.15,15.23,-34.03,
40137.3,0.14,0.27,0.87,-1.14,0.31,-0.15,7.37,17.93,-32.24,
40137.4,0.03,0.17,0.89,-1.21,0.60,-0.22,4.90,20.19,-28.17,
40137.5,-0.01,0.06,0.87,-1.21,-0.02,-0.17,6.62,23.23,-27.51,
40137.6,0.05,-0.10,1.08,-1.33,-0.06,-0.32,5.92,25.32,-27.16,
40137.7,-0.00,-0.25,1.10,-1.01,0.46,-0.22,5.75,27.21,-25.99,
40137.8,-0.02,-0.28,1.02,-0.61,0.48,-0.04,6.64,30.64,-25.09,
40137.9,-0.07,-0.29,0.97,-0.44,0.15,-0.01,6.78,32.00,-25.32,
40138.0,-0.09,-0.34,0.92,-0.31,0.13,-0.01,8.82,33.72,-25.00,
40138.1,-0.09,-0.35,0.98,-0.15,0.18,0.04,9.24,34.79,-23.58,
40138.2,-0.05,-0.33,1.05,0.17,-0.09,-0.01,9.69,35.93,-23.48,
40138.3,-0.09,-0.29,1.06,0.52,-0.25,-0.01,8.50,34.54,-23.57,
40138.4,-0.07,-0.27,1.10,0.89,-0.28,0.13,7.81,32.34,-25.66,
40138.5,-0.04,-0.19,1.05,1.12,-0.38,0.21,7.12,29.94,-27.00,
40138.6,-0.06,-0.08,0.99,1.26,-0.21,0.29,8.37,26.06,-25.87,
40138.7,-0.07,0.06,0.87,0.99,-0.32,0.33,9.01,23.61,-25.82,
40138.8,0.00,0.13,0.81,0.64,-0.43,0.30,7.98,23.61,-27.16,
40138.9,0.19,0.20,0.83,0.70,-0.70,0.02,7.95,24.42,-26.84,
40139.0,0.18,0.22,0.84,0.66,-0.36,-0.31,6.61,21.90,-29.84,
40139.1,0.08,0.27,0.80,0.66,-0.04,-0.37,4.69,21.02,-31.74,
40139.2,0.11,0.39,0.68,0.53,-0.16,-0.26,4.90,19.85,-32.19,
40139.3,0.17,0.41,0.65,0.20,-0.22,-0.01,2.85,17.11,-34.87,
40139.4,0.18,0.40,0.73,0.02,0.15,-0.04,2.33,17.28,-34.03,
40139.5,0.12,0.40,0.77,-0.01,-0.17,0.02,2.16,17.11,-34.54,
40139.6,0.21,0.41,0.80,-0.02,-0.01,-0.05,1.97,16.72,-34.03,
40139.7,0.19,0.42,0.77,0.04,0.02,0.03,2.33,16.94,-32.69,
40139.8,0.21,0.46,0.76,-0.03,-0.06,-0.00,5.58,16.09,-33.87,
40139.9,0.18,0.44,0.77,-0.09,-0.21,-0.04,3.02,16.26,-33.70,
40140.0,0.20,0.36,0.86,-0.14,-0.01,-0.01,2.58,16.60,-34.61,
40140.1,0.16,0.32,0.87,0.12,0.18,0.02,0.96,17.63,-32.69,
40140.2,0.16,0.40,0.80,0.32,-0.08,0.07,3.49,15.12,-34.60,
40140.3,0.15,0.38,0.74,0.28,-0.23,0.19,4.04,14.54,-35.04,
40140.4,0.36,0.52,0.72,0.44,-0.07,0.25,1.31,14.54,-34.03,
40140.5,0.26,0.45,0.66,0.35,0.49,0.10,1.57,12.81,-35.69,
40140.6,0.19,0.48,0.61,0.17,0.51,-0.02,5.24,11.98,-36.88,
40140.7,0.12,0.53,0.58,-0.12,-0.16,0.13,4.21,12.54,-36.66,
40140.8,0.26,0.52,0.69,-0.33,-1.41,0.60,4.04,14.20,-37.72,
40140.9,0.37,0.53,0.67,-0.74,0.38,0.16,4.04,14.54,-35.38,
40141.0,0.32,0.42,0.68,-0.85,1.19,-0.04,4.00,16.74,-32.45,
40141.1,0.12,0.32,0.74,-0.74,0.90,-0.40,7.12,18.65,-33.03,
40141.2,-0.07,0.26,0.83,-0.52,-0.21,-0.22,8.25,20.58,-31.36,
40141.3,0.19,0.25,0.91,-0.41,-0.51,-0.10,6.44,20.36,-30.68,
40141.4,0.10,0.20,0.93,-0.66,0.40,0.02,4.73,21.39,-30.01,
40141.5,0.06,0.07,0.87,-1.05,0.17,0.10,6.36,22.83,-29.36,
40141.6,0.09,0.01,0.97,-1.05,0.20,-0.16,5.75,25.84,-29.01,
40141.7,0.03,-0.06,0.95,-0.81,0.64,-0.13,7.12,26.86,-27.33,
40141.8,0.05,-0.23,1.05,-0.73,0.05,-0.11,6.95,29.77,-27.16,
40141.9,0.05,-0.26,1.05,-0.26,0.40,-0.10,7.81,31.65,-27.33,
40142.0,-0.03,-0.21,0.92,-0.16,0.23,-0.05,8.24,32.24,-25.90,
40142.1,-0.02,-0.25,0.92,-0.15,0.11,0.02,8.18,32.17,-25.82,
40142.2,-0.00,-0.24,0.94,-0.04,0.09,-0.04,9.35,32.85,-25.15,
40142.3,-0.04,-0.25,0.92,-0.01,0.13,-0.10,8.49,32.01,-26.32,
40142.4,-0.02,-0.25,1.04,0.13,-0.07,0.05,8.66,32.51,-26.49,
40142.5,0.07,-0.21,1.08,0.55,-0.61,0.14,7.30,31.48,-24.48,
40142.6,0.07,-0.13,1.13,0.83,-0.10,-0.03,7.26,30.36,-26.26,
40142.7,0.08,-0.03,1.05,1.20,-0.88,-0.04,7.12,25.84,-25.32,
40142.8,-0.01,0.06,0.93,1.21,-0.68,-0.26,7.11,23.78,-27.68,
40142.9,0.09,0.14,0.87,1.15,-0.88,0.02,4.66,22.03,-29.00,
40143.0,0.24,0.29,0.76,1.01,-0.44,-0.14,2.33,21.05,-30.01,
40143.1,0.24,0.38,0.70,0.68,0.23,-0.22,1.34,18.75,-30.98,
40143.2,0.17,0.42,0.69,0.52,-0.43,-0.08,2.33,18.31,-34.70,
40143.3,0.23,0.44,0.66,0.31,-0.28,-0.01,1.65,16.25,-32.73,
40143.4,0.24,0.46,0.61,0.05,0.18,-0.11,-1.11,15.94,-35.00,
40143.5,0.24,0.46,0.64,-0.11,0.10,-0.03,-0.75,15.23,-34.03,
40143.6,0.24,0.44,0.72,-0.18,0.00,0.04,0.20,15.31,-34.15,
40143.7,0.27,0.43,0.73,-0.18,-0.01,0.01,0.08,15.54,-33.06,
40143.8,0.27,0.41,0.76,-0.19,-0.12,-0.08,-0.41,16.28,-34.36,
40143.9,0.29,0.39,0.78,-0.13,-0.21,-0.02,0.42,17.49,-33.43,
40144.0,0.26,0.39,0.78,-0.11,0.05,-0.00,0.11,16.77,-32.86,
40144.1,0.29,0.40,0.77,-0.05,0.07,0.00,0.11,17.45,-32.53,
40144.2,0.29,0.35,0.82,0.12,0.03,0.07,-0.39,16.64,-33.32,
40144.3,0.30,0.36,0.78,0.26,0.19,-0.04,-1.22,17.77,-34.18,
40144.4,0.30,0.41,0.72,0.24,0.06,0.04,-0.31,17.18,-33.87,
40144.5,0.29,0.42,0.71,0.19,-0.27,0.11,-0.47,15.99,-33.94,
40144.6,0.29,0.48,0.72,0.15,-0.02,0.14,-0.40,16.26,-34.37,
40144.7,0.21,0.48,0.66,-0.03,0.40,0.09,-1.48,16.36,-33.65,
40144.8,0.29,0.53,0.64,-0.13,0.10,0.20,1.85,16.05,-35.24,
40144.9,0.27,0.47,0.67,-0.15,0.20,0.06,3.02,14.54,-34.70,
40145.0,0.22,0.43,0.67,-0.19,0.53,-0.08,3.86,16.41,-35.19,
40145.1,0.19,0.45,0.66,-0.42,0.46,-0.12,4.21,16.77,-34.54,
40145.2,0.11,0.36,0.78,-0.65,0.23,-0.10,6.18,18.98,-33.68,
40145.3,0.14,0.33,0.91,-0.70,0.44,-0.27,6.24,18.75,-31.91,
40145.4,-0.02,0.32,0.87,-0.79,0.67,-0.40,8.15,19.68,-29.68,
40145.5,-0.18,0.17,0.83,-0.80,0.30,-0.35,8.50,20.89,-30.17,
40145.6,-0.05,0.09,1.01,-0.87,0.53,-0.22,9.86,22.42,-28.67,
40145.7,-0.16,-0.04,0.99,-0.77,0.13,-0.12,10.95,23.92,-28.17,
40145.8,-0.20,-0.07,0.96,-0.79,0.09,0.05,9.75,25.45,-28.59,
40145.9,-0.20,-0.13,1.04,-0.52,0.36,-0.03,11.40,27.04,-28.17,
40146.0,-0.24,-0.17,0.96,-0.19,0.20,-0.02,11.14,28.49,-26.41,
40146.1,-0.22,-0.17,1.01,-0.02,0.01,0.06,11.73,29.34,-26.15,
40146.2,-0.16,-0.13,1.11,0.35,-0.36,0.08,11.08,28.65,-26.10,
40146.3,-0.18,-0.10,1.15,0.84,-0.58,0.19,11.06,27.22,-27.62,
40146.4,-0.12,-0.00,1.16,1.41,-0.75,0.28,11.06,25.32,-28.17,
40146.5,-0.06,0.17,0.95,1.52,-0.65,0.23,8.57,20.79,-28.74,
40146.6,0.01,0.34,0.75,1.24,-0.27,0.18,7.29,20.22,-30.21,
40146.7,-0.01,0.39,0.67,0.86,-0.47,0.09,9.37,17.21,-32.96,
40146.8,0.07,0.47,0.64,0.69,-0.77,-0.03,7.17,15.42,-32.78,
40146.9,0.12,0.47,0.60,0.26,-0.24,0.01,5.51,14.44,-34.90,
40147.0,0.17,0.46,0.60,-0.08,-0.38,0.07,3.87,14.37,-36.88,
40147.1,0.21,0.46,0.65,-0.24,-0.36,0.00,1.91,14.96,-36.06,
40147.2,0.24,0.44,0.74,-0.30,-0.09,-0.07,1.31,15.74,-34.33,
40147.3,0.24,0.42,0.76,-0.28,-0.01,-0.03,1.31,16.60,-34.37,
40147.4,0.25,0.38,0.81,-0.21,-0.02,-0.01,1.19,17.37,-33.78,
40147.5,0.25,0.38,0.79,-0.01,-0.14,0.04,0.28,16.60,-33.36,
40147.6,0.31,0.42,0.76,-0.05,-0.01,-0.02,0.11,17.93,-32.66,
40147.7,0.27,0.40,0.78,-0.15,0.07,-0.09,-0.01,17.29,-33.71,
40147.8,0.19,0.37,0.83,0.10,0.29,-0.01,-0.23,17.45,-32.53,
40147.9,0.26,0.44,0.75,0.27,-0.00,0.06,0.67,17.05,-34.32,
40148.0,0.28,0.41,0.73,0.25,-0.09,0.13,0.79,16.09,-32.86,
40148.1,0.25,0.48,0.67,0.09,-0.05,0.09,-1.25,16.49,-33.66,
40148.2,0.20,0.41,0.68,0.01,0.18,0.02,0.78,15.05,-34.20,
40148.3,0.20,0.40,0.71,-0.05,0.19,0.17,0.79,15.74,-34.20,
40148.4,0.30,0.46,0.75,0.15,0.08,0.19,0.21,16.12,-34.70,
40148.5,0.23,0.47,0.69,0.12,0.38,0.14,1.56,16.34,-35.64,
40148.6,0.25,0.48,0.66,-0.04,0.50,0.01,2.85,14.03,-35.54,
40148.7,0.16,0.50,0.69,-0.39,0.48,0.01,5.40,15.57,-33.37,
40148.8,0.10,0.44,0.76,-0.61,0.47,-0.16,6.27,17.11,-35.88,
40148.9,0.10,0.41,0.81,-0.54,0.45,-0.04,6.44,16.94,-32.02,
40149.0,0.03,0.34,0.86,-0.59,0.08,-0.10,8.96,17.31,-33.15,
40149.1,0.04,0.27,0.85,-0.65,0.37,-0.31,8.66,19.51,-30.85,
40149.2,0.01,0.18,0.93,-0.65,0.33,-0.21,9.18,21.39,-30.01,
40149.3,-0.06,0.13,0.94,-0.70,0.51,-0.20,8.83,23.10,-28.00,
40149.4,-0.06,0.09,0.95,-0.68,0.68,-0.17,8.15,24.13,-30.35,
40149.5,-0.12,-0.05,1.04,-0.61,0.51,-0.20,9.78,23.71,-29.48,
40149.6,-0.21,-0.09,0.96,-0.48,0.20,-0.09,11.74,27.04,-29.17,
40149.7,-0.19,-0.06,1.01,-0.29,0.06,-0.15,10.72,28.06,-26.49,
40149.8,-0.20,-0.11,0.97,-0.16,0.13,0.08,10.41,28.23,-27.10,
40149.9,-0.18,-0.11,1.04,0.12,-0.12,0.08,12.94,28.58,-26.66,
40150.0,-0.18,-0.09,1.05,0.40,-0.09,0.14,11.50,28.56,-27.89,
40150.1,-0.17,-0.04,1.09,0.61,0.01,0.27,13.28,27.21,-26.66,
40150.2,-0.23,0.03,1.10,1.08,-0.54,0.21,13.11,24.30,-27.16,
40150.3,-0.18,0.15,0.89,1.20,-0.87,0.31,12.05,22.31,-29.24,
40150.4,-0.01,0.27,0.86,0.95,-0.56,0.30,10.55,19.68,-31.02,
40150.5,0.04,0.36,0.79,0.96,-0.49,-0.03,9.83,18.82,-31.50,
40150.6,0.07,0.43,0.67,0.88,-0.90,-0.05,7.81,16.94,-34.70,
40150.7,0.11,0.47,0.62,0.39,-0.36,-0.09,6.27,15.06,-36.21,
40150.8,0.11,0.49,0.60,-0.05,-0.00,-0.07,5.07,14.79,-35.47,
40150.9,0.11,0.45,0.65,-0.22,-0.20,0.01,4.49,14.72,-36.48,
40151.0,0.21,0.45,0.69,-0.27,-0.43,0.01,1.99,15.91,-36.38,
40151.1,0.22,0.42,0.73,-0.32,-0.03,-0.10,0.96,15.91,-34.37,
40151.2,0.24,0.38,0.79,-0.24,0.06,-0.08,1.99,16.60,-34.37,
40151.3,0.19,0.36,0.81,-0.17,0.13,-0.07,1.43,16.44,-33.34,
40151.4,0.16,0.39,0.78,-0.10,0.03,-0.15,2.74,18.17,-34.10,
40151.5,0.21,0.40,0.82,-0.13,-0.10,0.00,1.14,17.45,-33.53,
40151.6,0.22,0.37,0.83,0.19,0.00,0.15,1.33,19.31,-33.03,
40151.7,0.21,0.44,0.79,0.23,-0.13,0.09,0.79,17.80,-32.53,
40151.8,0.22,0.42,0.80,0.26,0.01,0.07,1.65,17.97,-34.03,
40151.9,0.26,0.46,0.69,0.34,0.04,0.09,2.26,15.58,-33.65,
40152.0,0.09,0.41,0.70,0.08,0.16,0.18,3.02,17.28,-33.03,
40152.1,0.14,0.48,0.71,0.12,0.05,0.14,3.56,15.74,-36.19,
40152.2,0.18,0.48,0.69,0.09,0.20,0.27,4.23,15.53,-35.40,
40152.3,0.17,0.49,0.64,-0.15,0.21,0.13,6.78,14.54,-34.70,
40152.4,0.21,0.44,0.77,-0.33,0.26,0.13,6.19,16.15,-35.04,
40152.5,0.13,0.48,0.79,-0.41,0.34,-0.11,4.90,17.45,-34.20,
40152.6,0.07,0.47,0.82,-0.25,-0.02,-0.12,9.47,16.27,-34.36,
40152.7,0.08,0.42,0.82,-0.34,0.24,-0.15,7.79,16.90,-34.17,
40152.8,0.14,0.38,0.83,-0.41,0.42,-0.20,8.32,16.77,-32.86,
40152.9,0.03,0.33,0.83,-0.64,0.77,-0.17,8.63,18.38,-33.38,
40153.0,-0.07,0.26,0.91,-0.70,0.20,-0.22,10.37,19.32,-32.31,
40153.1,-0.09,0.18,0.97,-0.65,0.47,-0.22,11.37,20.92,-32.08,
40153.2,-0.07,0.15,0.99,-0.60,0.33,-0.32,11.69,22.30,-30.91,
