time,x,y,z,MF
11:08:34:2,23.38,13.01,-29.17,39.58
11:08:34:2,24.17,13.80,-29.43,40.51
11:08:34:2,24.40,14.03,-29.51,40.78
11:08:34:2,24.57,14.20,-29.34,40.82
11:08:34:3,24.43,14.35,-29.54,40.93
11:08:34:3,23.72,15.06,-30.52,41.48
11:08:34:3,24.32,14.61,-29.78,41.13
11:08:34:3,25.09,14.03,-28.84,40.72
11:08:34:3,25.09,14.51,-30.49,42.06
11:08:34:3,25.09,14.72,-31.19,42.64
11:08:34:3,22.94,13.56,-30.38,40.41
11:08:34:4,23.11,13.57,-30.33,40.47
11:08:34:4,25.43,14.03,-30.18,41.89
11:08:34:4,24.75,13.47,-30.12,41.25
11:08:34:4,23.55,12.49,-30.01,40.14
11:08:34:4,24.30,13.89,-30.96,41.73
11:08:34:5,24.75,14.72,-31.52,42.69
11:08:34:5,24.90,13.34,-29.28,40.69
11:08:34:5,24.89,13.20,-29.06,40.48
11:08:34:5,23.72,14.37,-31.19,41.73
11:08:34:5,24.06,14.32,-30.94,41.73
11:08:34:5,24.92,14.20,-30.35,41.76
11:08:34:6,25.01,13.92,-30.07,41.51
11:08:34:6,25.09,13.69,-29.84,41.32
11:08:34:6,24.67,13.83,-28.88,40.42
11:08:34:6,24.57,13.86,-28.67,40.23
11:08:34:6,24.23,12.83,-29.68,40.41
11:08:34:6,24.34,12.80,-29.79,40.54
11:08:34:7,24.75,12.66,-30.18,41.03
11:08:34:7,24.75,12.99,-30.02,41.02
11:08:34:7,24.75,13.35,-29.84,41.00
11:08:34:7,24.49,13.09,-30.84,41.50
11:08:34:7,24.40,13.01,-31.19,41.68
11:08:34:7,24.75,14.37,-29.17,40.87
11:08:34:8,24.58,14.11,-29.29,40.75
11:08:34:8,23.55,12.49,-30.01,40.14
11:08:34:8,24.24,12.91,-30.01,40.68
11:08:34:8,25.26,13.52,-30.01,41.49
11:08:34:8,25.14,12.94,-29.90,41.15
11:08:34:8,25.09,12.66,-29.84,40.99
11:08:34:9,24.77,12.66,-29.53,40.57
11:08:34:9,24.71,12.70,-29.61,40.61
11:08:34:9,24.23,13.18,-31.02,41.51
11:08:34:9,24.06,13.46,-30.85,41.38
11:08:34:9,23.72,14.03,-30.52,41.12
11:08:34:9,23.72,13.62,-29.52,40.24
11:08:35:0,23.72,13.35,-28.84,39.65
11:08:35:0,23.72,13.64,-30.28,40.81
11:08:35:0,23.72,13.69,-30.52,41.00
11:08:35:0,23.38,13.69,-30.18,40.56
11:08:35:0,23.51,14.00,-30.22,40.77
11:08:35:0,23.89,14.89,-30.35,41.39
11:08:35:1,23.80,14.09,-29.56,40.48
11:08:35:1,23.72,13.35,-28.84,39.65
11:08:35:1,25.73,13.75,-29.23,41.30
11:08:35:1,26.29,13.86,-29.34,41.76
11:08:35:1,24.23,14.89,-29.68,41.10
11:08:35:1,24.17,14.89,-29.86,41.20
11:08:35:2,23.89,14.89,-30.68,41.64
11:08:35:2,24.65,14.73,-29.93,41.48
11:08:35:2,25.60,14.54,-29.01,41.33
11:08:35:2,24.26,14.18,-29.60,40.82
11:08:35:2,23.72,14.03,-29.84,40.62
11:08:35:2,23.89,13.86,-30.01,40.78
11:08:35:3,23.91,13.99,-30.10,40.91
11:08:35:3,24.06,15.06,-30.85,41.92
11:08:35:3,24.00,14.23,-30.16,41.09
11:08:35:3,23.89,12.83,-29.01,39.71
11:08:35:3,23.56,13.60,-29.54,40.16
11:08:35:3,23.38,14.03,-29.84,40.42
11:08:35:4,24.46,13.57,-29.09,40.35
11:08:35:4,24.54,13.53,-29.04,40.36
11:08:35:4,23.55,13.86,-30.01,40.59
11:08:35:4,23.55,13.96,-29.81,40.48
11:08:35:4,23.55,14.20,-29.34,40.22
11:08:35:4,24.03,14.30,-30.00,41.02
11:08:35:5,24.40,14.37,-30.52,41.63
11:08:35:5,24.26,13.95,-30.93,41.71
11:08:35:5,24.23,13.86,-31.02,41.73
11:08:35:5,24.57,16.94,-28.34,41.16
11:08:35:5,24.77,16.36,-28.45,41.11
11:08:35:5,25.43,14.37,-28.84,41.05
11:08:35:6,24.93,14.20,-29.33,41.03
11:08:35:6,24.40,14.03,-29.84,41.03
11:08:35:6,24.40,13.77,-30.60,41.49
11:08:35:6,24.40,13.69,-30.85,41.65
11:08:35:6,25.09,14.37,-28.84,40.84
11:08:35:7,24.82,14.43,-28.99,40.80
11:08:35:7,23.38,14.72,-29.84,40.67
11:08:35:7,23.81,14.14,-29.98,40.81
11:08:35:7,24.40,13.35,-30.18,41.04
11:08:35:7,25.45,13.70,-29.38,41.21
11:08:35:7,25.94,13.86,-29.01,41.31
11:08:35:7,24.48,14.02,-28.85,40.35
11:08:35:8,24.43,13.98,-28.92,40.35
11:08:35:8,24.75,13.35,-29.84,41.00
11:08:35:8,24.63,13.70,-28.92,40.38
11:08:35:8,24.40,14.37,-27.16,39.24
11:08:35:8,23.67,13.64,-28.69,39.62
11:08:35:8,23.21,13.18,-29.68,39.91
11:08:35:9,25.00,14.37,-29.38,41.17
11:08:35:9,25.25,14.54,-29.34,41.35
11:08:35:9,23.72,14.03,-29.51,40.38
11:08:35:9,23.58,13.80,-29.55,40.25
11:08:35:9,23.21,13.18,-29.68,39.91
11:08:35:9,24.49,13.18,-29.86,40.80
11:08:36:0,25.60,13.18,-30.01,41.59
11:08:36:0,24.50,14.55,-31.09,42.17
11:08:36:0,24.23,14.89,-31.35,42.33
11:08:36:0,24.57,13.18,-30.68,41.46
11:08:36:0,24.40,13.35,-30.25,41.09
11:08:36:1,23.72,14.03,-28.50,39.65
11:08:36:1,24.11,13.95,-29.05,40.25
11:08:36:1,24.57,13.86,-29.68,40.95
11:08:36:1,24.08,13.86,-30.41,41.19
11:08:36:1,23.89,13.86,-30.68,41.28
11:08:36:1,24.74,14.71,-29.52,41.23
11:08:36:2,24.64,14.44,-29.57,41.11
11:08:36:2,23.89,12.49,-30.01,40.34
11:08:36:2,23.76,13.16,-29.49,40.09
11:08:36:2,23.55,14.20,-28.67,39.73
11:08:36:2,24.56,14.54,-30.10,41.48
11:08:36:2,25.09,14.72,-30.85,42.40
11:08:36:2,25.25,13.62,-30.08,41.56
11:08:36:3,25.25,13.53,-30.02,41.49
11:08:36:4,25.09,13.69,-30.18,41.57
11:08:36:4,24.76,14.12,-29.54,41.05
11:08:36:4,24.06,15.06,-28.17,39.99
11:08:36:4,24.66,14.86,-28.95,40.83
11:08:36:4,25.09,14.72,-29.51,41.44
11:08:36:4,25.96,14.19,-29.17,41.55
11:08:36:4,26.59,13.58,-29.04,41.65
11:08:36:4,26.12,13.35,-29.51,41.61
11:08:36:4,25.25,13.25,-29.79,41.24
11:08:36:4,24.57,13.18,-30.01,40.97
11:08:36:5,24.15,13.88,-29.32,40.44
11:08:36:5,24.06,14.03,-29.17,40.34
11:08:36:5,25.09,13.35,-29.17,40.73
11:08:36:5,24.89,13.63,-29.53,40.95
11:08:36:5,24.23,14.54,-30.68,41.72
11:08:36:5,24.57,14.54,-30.85,42.03
11:08:36:6,24.92,14.54,-31.02,42.36
11:08:36:6,24.53,14.41,-30.14,41.45
11:08:36:6,24.40,14.37,-29.84,41.14
11:08:36:6,24.57,13.86,-30.35,41.44
11:08:36:6,24.63,13.86,-30.38,41.49
11:08:36:6,25.02,13.86,-30.56,41.86
11:08:36:7,25.26,13.86,-30.68,42.09
11:08:36:7,24.18,13.09,-29.93,40.64
11:08:36:7,24.11,13.03,-29.84,40.51
11:08:36:7,25.60,13.86,-29.68,41.57
11:08:36:7,25.04,13.10,-30.12,41.31
11:08:36:7,23.72,11.29,-31.19,40.78
11:08:36:8,24.49,12.45,-30.62,41.14
11:08:36:8,25.09,13.35,-30.18,41.45
11:08:36:8,23.96,13.91,-30.18,40.97
11:08:36:8,23.72,14.03,-30.18,40.87
11:08:36:8,23.38,13.35,-30.18,40.44
11:08:36:8,23.61,13.35,-30.25,40.63
11:08:36:9,24.40,13.35,-30.52,41.29
11:08:36:9,24.57,13.85,-30.84,41.79
11:08:36:9,24.75,14.37,-31.19,42.33
11:08:36:9,24.36,14.76,-31.31,42.33
11:08:36:9,24.23,14.89,-31.35,42.33
11:08:36:9,25.09,13.35,-30.52,41.70
11:08:37:0,25.11,13.32,-30.49,41.69
11:08:37:0,25.26,13.18,-30.35,41.63
11:08:37:0,25.33,12.96,-30.00,41.35
11:08:37:0,25.43,12.66,-29.51,40.96
11:08:37:0,24.50,13.59,-30.19,41.19
11:08:37:0,24.06,14.03,-30.52,41.32
11:08:37:1,25.19,13.22,-30.04,41.38
11:08:37:1,25.23,13.28,-29.91,41.32
11:08:37:1,24.92,14.54,-28.67,40.68
11:08:37:1,24.74,14.25,-29.42,41.00
11:08:37:1,24.40,13.69,-30.85,41.65
11:08:37:1,23.88,13.59,-31.16,41.54
11:08:37:2,23.55,13.52,-31.35,41.48
11:08:37:2,23.70,13.97,-31.21,41.60
11:08:37:2,23.72,14.03,-31.18,41.62
11:08:37:2,24.57,14.54,-30.68,41.91
11:08:37:2,24.30,14.17,-30.86,41.76
11:08:37:2,23.55,13.18,-31.35,41.37
11:08:37:3,24.46,13.36,-29.92,40.89
11:08:37:3,25.26,13.52,-28.67,40.53
11:08:37:3,24.03,14.20,-30.15,41.08
11:08:37:3,23.72,14.37,-30.52,41.24
11:08:37:3,23.72,13.69,-30.52,41.00
11:08:37:3,24.12,13.62,-30.45,41.17
11:08:37:4,25.77,13.35,-30.18,41.87
11:08:37:4,25.77,13.51,-30.49,42.15
11:08:37:4,25.77,13.69,-30.85,42.47
11:08:37:4,25.27,14.19,-30.61,42.15
11:08:37:4,25.09,14.37,-30.52,42.04
11:08:37:4,24.07,14.03,-30.18,41.07
11:08:37:5,24.02,14.12,-30.31,41.16
11:08:37:5,23.72,14.72,-31.19,41.85
11:08:37:5,24.25,14.72,-31.32,42.26
11:08:37:5,25.09,14.72,-31.52,42.89
11:08:37:5,25.09,14.94,-31.08,42.65
11:08:37:5,25.09,15.06,-30.85,42.52
11:08:37:6,26.19,13.32,-30.08,42.05
11:08:37:6,26.23,13.16,-30.07,42.01
11:08:37:6,25.26,12.83,-31.02,42.01
11:08:37:6,25.31,12.89,-30.75,41.86
11:08:37:6,25.43,13.01,-30.18,41.55
11:08:37:6,24.93,13.90,-29.89,41.33
11:08:37:7,24.57,14.54,-29.68,41.18
11:08:37:7,24.14,14.98,-30.96,42.02
11:08:37:7,24.06,15.06,-31.19,42.17
11:08:37:7,25.26,12.83,-29.68,41.03
11:08:37:7,25.00,13.17,-29.76,41.04
11:08:37:7,24.23,14.20,-30.01,41.11
11:08:37:8,23.97,14.29,-29.58,40.67
11:08:37:8,23.72,14.37,-29.17,40.25
11:08:37:8,24.12,13.44,-29.04,40.07
11:08:37:8,24.23,13.18,-29.01,40.03
11:08:37:8,24.40,13.69,-30.18,41.16
11:08:37:9,24.31,13.90,-30.15,41.15
11:08:37:9,23.89,14.89,-30.01,41.15
11:08:37:9,24.49,14.29,-30.31,41.50
11:08:37:9,25.26,13.52,-30.68,41.98
11:08:37:9,25.02,14.00,-30.21,41.65
11:08:37:9,24.92,14.20,-30.01,41.51
11:08:37:9,24.92,13.87,-28.07,40.01
11:08:38:0,24.92,13.93,-28.17,40.11
11:08:38:0,24.92,14.54,-29.68,41.39
11:08:38:0,24.73,14.48,-29.74,41.30
11:08:38:0,24.40,14.37,-29.84,41.14
11:08:38:0,24.08,14.05,-29.32,40.46
11:08:38:0,23.89,13.86,-29.01,40.05
11:08:38:1,24.96,13.40,-29.76,41.09
11:08:38:1,25.06,13.37,-29.86,41.21
11:08:38:1,24.06,14.03,-30.52,41.32
11:08:38:1,24.21,13.98,-30.17,41.13
11:08:38:1,24.57,13.86,-29.34,40.71
11:08:38:1,25.15,14.24,-29.90,41.59
11:08:38:2,25.60,14.54,-30.35,42.28
11:08:38:2,24.19,13.98,-29.24,40.45
11:08:38:2,23.89,13.86,-29.01,40.05
11:08:38:2,24.75,13.01,-29.17,40.41
11:08:38:2,24.86,13.19,-29.28,40.61
11:08:38:3,25.26,13.86,-29.68,41.36
11:08:38:3,24.84,13.94,-30.08,41.43
11:08:38:3,24.40,14.03,-30.52,41.52
11:08:38:3,24.53,13.65,-30.89,41.74
11:08:38:3,24.57,13.52,-31.02,41.82
11:08:38:3,23.89,12.83,-30.35,40.70
11:08:38:4,24.09,13.04,-30.35,40.88
11:08:38:4,25.26,14.20,-30.35,41.96
11:08:38:4,24.98,14.34,-30.07,41.64
11:08:38:4,24.57,14.54,-29.68,41.18
11:08:38:4,24.81,13.15,-30.36,41.35
11:08:38:4,24.92,12.49,-30.68,41.45
11:08:38:5,23.14,14.26,-28.31,39.25
11:08:38:5,23.16,14.32,-28.30,39.27
11:08:38:5,24.75,13.69,-29.84,41.12
11:08:38:5,24.34,14.10,-30.47,41.47
11:08:38:5,23.55,14.89,-31.69,42.19
11:08:38:5,23.75,13.02,-31.08,41.22
11:08:38:5,23.89,11.81,-30.68,40.64
11:08:38:6,23.59,14.79,-29.22,40.36
11:08:38:6,23.55,15.22,-29.01,40.35
11:08:38:6,24.06,13.01,-29.51,40.24
11:08:38:6,24.02,13.42,-29.73,40.51
11:08:38:6,23.89,14.54,-30.35,41.27
11:08:38:7,23.89,14.73,-29.63,40.81
11:08:38:7,23.89,14.89,-29.01,40.42
11:08:38:7,24.30,13.65,-29.41,40.52
11:08:38:7,24.40,13.35,-29.51,40.55
11:08:38:7,23.89,14.54,-29.68,40.78
11:08:38:7,23.96,14.48,-29.61,40.75
11:08:38:8,24.23,14.20,-29.34,40.62
11:08:38:8,24.63,13.96,-29.89,41.17
11:08:38:8,25.09,13.69,-30.52,41.81
11:08:38:8,23.59,13.69,-29.78,40.39
11:08:38:8,23.03,13.69,-29.51,39.86
11:08:38:8,24.05,13.69,-31.51,41.94
11:08:38:9,23.97,13.73,-31.31,41.75
11:08:38:9,23.38,14.03,-29.84,40.42
11:08:38:9,23.78,13.90,-29.84,40.61
11:08:38:9,24.40,13.69,-29.84,40.91
11:08:38:9,25.53,13.46,-30.50,41.99
11:08:38:9,26.12,13.35,-30.85,42.57
11:08:38:9,25.48,13.98,-28.37,40.62
11:08:39:0,25.36,14.00,-28.23,40.45
11:08:39:0,24.23,13.52,-29.34,40.39
11:08:39:0,23.96,13.57,-29.93,40.67
11:08:39:0,23.38,13.69,-31.19,41.31
11:08:39:0,24.08,13.99,-30.89,41.59
11:08:39:1,24.57,14.20,-30.68,41.80
11:08:39:1,24.43,14.93,-30.54,41.86
11:08:39:1,24.40,15.06,-30.52,41.88
11:08:39:1,25.43,14.03,-30.52,42.13
11:08:39:1,25.34,14.12,-30.27,41.93
11:08:39:1,25.09,14.37,-29.51,41.31
11:08:39:2,24.74,13.50,-29.85,41.05
11:08:39:2,24.40,12.66,-30.18,40.83
11:08:39:2,25.20,12.93,-29.40,40.82
11:08:39:2,25.43,13.01,-29.17,40.83
11:08:39:2,24.57,14.89,-30.68,42.04
11:08:39:2,24.60,14.68,-30.53,41.87
11:08:39:3,24.75,13.69,-29.84,41.12
11:08:39:3,24.97,14.37,-30.07,41.64
11:08:39:3,25.26,15.23,-30.35,42.32
11:08:39:3,25.50,13.30,-30.11,41.64
11:08:39:3,25.60,12.49,-30.01,41.38
11:08:39:3,25.10,14.65,-29.20,41.20
11:08:39:4,25.05,14.61,-29.17,41.14
11:08:39:4,24.75,13.69,-29.17,40.63
11:08:39:4,25.00,13.82,-29.30,40.92
11:08:39:4,25.43,14.03,-29.51,41.41
11:08:39:4,24.67,14.36,-29.83,41.29
11:08:39:4,24.23,14.54,-30.01,41.23
11:08:39:5,25.77,14.24,-29.11,41.40
11:08:39:5,25.95,14.18,-28.98,41.40
11:08:39:5,26.12,13.35,-28.17,40.67
11:08:39:5,25.76,13.70,-28.41,40.73
11:08:39:5,24.92,14.54,-29.01,40.91
11:08:39:5,24.63,14.45,-29.29,40.90
11:08:39:6,24.40,14.37,-29.51,40.90
11:08:39:6,24.26,14.23,-29.92,41.07
11:08:39:6,24.23,14.20,-30.01,41.11
11:08:39:6,24.92,14.20,-30.35,41.76
11:08:39:6,24.65,14.09,-30.16,41.42
11:08:39:6,23.72,13.69,-29.51,40.26
11:08:39:7,24.55,14.02,-29.51,40.87
11:08:39:7,25.43,14.37,-29.51,41.52
11:08:39:7,25.30,13.99,-30.14,41.76
11:08:39:7,25.26,13.86,-30.35,41.85
11:08:39:7,25.09,14.03,-31.52,42.66
11:08:39:7,25.04,14.29,-31.27,42.53
11:08:39:8,24.75,15.74,-29.84,41.84
11:08:39:8,24.67,14.67,-29.64,41.26
11:08:39:8,24.57,13.18,-29.34,40.48
11:08:39:8,23.76,13.29,-29.68,40.28
11:08:39:8,23.38,13.35,-29.84,40.19
11:08:39:8,24.51,15.12,-31.58,42.74
11:08:39:9,24.59,15.00,-31.57,42.73
11:08:39:9,24.75,12.32,-30.18,40.93
11:08:39:9,24.80,12.73,-29.89,40.88
11:08:39:9,24.92,13.52,-29.34,40.80
11:08:39:9,24.81,14.87,-29.65,41.42
11:08:39:9,24.75,15.74,-29.84,41.84
11:08:40:0,24.45,14.55,-30.72,41.87
11:08:40:0,24.40,14.37,-30.85,41.87
11:08:40:0,23.55,12.83,-30.01,40.25
11:08:40:0,23.69,13.16,-30.06,40.47
11:08:40:0,24.06,14.03,-30.18,41.07
11:08:40:0,25.07,13.94,-30.09,41.57
11:08:40:1,25.94,13.86,-30.01,42.02
11:08:40:1,26.49,13.59,-29.21,41.71
11:08:40:1,26.63,13.52,-29.01,41.63
11:08:40:1,25.26,14.54,-29.01,41.12
11:08:40:1,25.33,14.61,-29.34,41.42
11:08:40:1,25.60,14.89,-30.68,42.64
11:08:40:2,25.76,14.57,-30.84,42.74
11:08:40:2,25.94,14.20,-31.02,42.86
11:08:40:2,25.69,14.95,-30.04,42.26
11:08:40:2,25.60,15.23,-29.68,42.05
11:08:40:2,24.58,12.85,-30.34,41.11
11:08:40:3,24.40,13.00,-30.22,40.96
11:08:40:3,23.21,14.20,-29.34,40.02
11:08:40:3,23.41,14.14,-29.93,40.54
11:08:40:3,23.72,14.03,-30.85,41.37
11:08:40:3,24.50,14.14,-30.08,41.30
11:08:40:3,24.92,14.20,-29.68,41.27
11:08:40:3,24.92,13.57,-30.29,41.51
11:08:40:4,24.92,13.50,-30.36,41.54
11:08:40:4,24.92,13.18,-30.68,41.66
11:08:40:4,24.65,13.66,-29.99,41.15
11:08:40:4,24.06,14.72,-28.50,40.10
11:08:40:4,24.46,14.91,-29.48,41.10
11:08:40:4,24.75,15.06,-30.18,41.83
11:08:40:5,25.18,14.91,-29.19,41.33
11:08:40:5,25.26,14.89,-29.01,41.24
11:08:40:5,24.92,13.52,-27.67,39.61
11:08:40:5,25.17,13.60,-28.24,40.20
11:08:40:5,25.94,13.86,-30.01,42.02
11:08:40:5,24.98,14.12,-29.76,41.34
11:08:40:6,24.06,14.37,-29.51,40.70
11:08:40:6,24.59,12.79,-28.73,39.92
11:08:40:6,24.75,12.32,-28.50,39.71
11:08:40:6,24.40,14.03,-29.84,41.03
11:08:40:6,24.58,13.91,-29.90,41.13
11:08:40:7,25.43,13.35,-30.18,41.66
11:08:40:7,25.13,13.94,-29.89,41.46
11:08:40:7,24.75,14.72,-29.51,41.23
11:08:40:7,24.39,14.60,-29.16,40.72
11:08:40:7,24.23,14.54,-29.01,40.50
11:08:40:7,24.56,14.21,-28.36,40.12
11:08:40:8,24.69,14.08,-28.42,40.20
11:08:40:8,25.77,13.01,-29.17,41.04
11:08:40:8,25.34,13.19,-29.60,41.14
11:08:40:8,24.57,13.52,-30.35,41.32
11:08:40:8,25.00,13.30,-31.19,42.13
11:08:40:8,25.26,13.18,-31.69,42.61
11:08:40:8,25.11,14.86,-29.14,41.24
11:08:40:9,25.11,15.02,-28.91,41.13
11:08:40:9,25.77,13.35,-31.86,43.09
11:08:40:9,25.03,13.30,-31.22,42.17
11:08:40:9,23.21,13.18,-29.68,39.91
11:08:40:9,24.16,13.56,-29.86,40.73
11:08:41:0,24.92,13.86,-30.01,41.40
11:08:41:0,24.64,12.74,-30.56,41.27
11:08:41:0,24.57,12.49,-30.68,41.25
11:08:41:0,24.23,14.54,-29.34,40.74
11:08:41:0,24.60,14.17,-29.41,40.88
11:08:41:0,25.94,12.83,-29.68,41.45
11:08:41:1,25.28,12.83,-29.68,41.04
11:08:41:1,24.57,12.83,-29.68,40.61
11:08:41:1,25.09,13.35,-30.18,41.45
11:08:41:1,25.26,13.52,-30.35,41.74
11:08:41:1,23.72,14.03,-29.84,40.62
11:08:41:1,23.99,14.01,-29.87,40.79
11:08:41:2,25.60,13.86,-30.01,41.81
11:08:41:2,25.53,13.93,-29.94,41.74
11:08:41:2,25.43,14.03,-29.84,41.64
11:08:41:2,24.97,14.03,-29.39,41.04
11:08:41:2,24.75,14.03,-29.17,40.75
11:08:41:2,25.87,14.51,-30.28,42.39
11:08:41:3,25.92,14.52,-30.35,42.47
11:08:41:3,25.60,14.20,-30.35,42.17
11:08:41:3,24.85,14.49,-30.29,41.77
11:08:41:3,23.38,15.06,-30.18,41.04
