time,ax,ay,az,gx,gy,gz,mx,my,mz,
52075.8,-0.14,-0.29,0.87,-0.00,0.02,0.01,13.76,10.84,17.12,
52075.9,-0.16,-0.30,0.87,-0.01,-0.03,0.02,14.14,10.95,17.08,
52076.0,-0.15,-0.30,0.86,0.00,0.03,-0.01,13.31,10.13,17.01,
52076.1,-0.15,-0.30,0.86,-0.00,0.01,0.01,14.14,9.93,16.41,
52076.2,-0.14,-0.30,0.87,-0.00,-0.01,0.03,14.13,9.25,18.73,
52076.3,-0.15,-0.30,0.87,-0.01,-0.02,0.02,14.60,9.71,18.81,
52076.4,-0.16,-0.31,0.87,-0.00,0.02,0.00,14.65,10.44,16.91,
52076.5,-0.15,-0.30,0.87,0.01,0.01,0.01,13.92,9.17,17.82,
52076.6,-0.16,-0.30,0.86,-0.01,-0.02,0.01,13.97,10.40,17.24,
52076.7,-0.16,-0.30,0.88,-0.00,0.02,0.01,12.80,10.23,18.05,
52076.8,-0.15,-0.30,0.87,-0.00,-0.00,0.01,15.02,10.16,17.59,
52076.9,-0.15,-0.30,0.87,-0.00,0.03,0.01,13.28,10.10,16.91,
52077.0,-0.15,-0.30,0.87,-0.00,-0.01,0.02,13.73,10.02,17.14,
52077.1,-0.15,-0.31,0.87,-0.00,-0.00,0.01,13.15,9.84,17.33,
52077.2,-0.16,-0.31,0.87,-0.01,0.02,0.01,13.46,8.97,17.36,
52077.3,-0.16,-0.31,0.86,-0.00,0.01,0.01,14.18,9.19,17.77,
52077.4,-0.16,-0.30,0.87,-0.00,0.00,0.01,12.60,10.10,16.24,
52077.5,-0.16,-0.30,0.86,0.00,0.04,0.00,13.97,10.10,16.91,
52077.6,-0.16,-0.30,0.86,-0.00,-0.02,0.01,14.92,8.76,17.36,
52077.7,-0.16,-0.30,0.87,0.00,0.04,0.00,14.03,10.16,17.97,
52077.8,-0.15,-0.30,0.87,-0.00,0.00,0.01,14.87,10.38,17.40,
52077.9,-0.15,-0.30,0.87,-0.00,0.00,0.01,13.90,9.83,16.93,
52078.0,-0.16,-0.31,0.88,-0.00,-0.01,0.01,11.74,9.93,17.41,
52078.1,-0.16,-0.31,0.87,-0.00,-0.01,0.02,14.43,9.84,18.62,
52078.2,-0.16,-0.30,0.87,-0.00,-0.02,0.01,13.49,10.05,16.86,
52078.3,-0.16,-0.30,0.87,-0.00,0.03,-0.00,14.48,10.95,17.08,
52078.4,-0.15,-0.31,0.87,-0.01,-0.00,0.01,13.97,9.90,17.05,
52078.5,-0.15,-0.29,0.87,-0.00,0.01,0.00,13.45,10.27,17.75,
52078.6,-0.15,-0.30,0.87,-0.01,0.01,0.02,14.48,9.92,17.01,
52078.7,-0.16,-0.30,0.87,0.00,-0.01,0.02,13.62,9.07,18.25,
52078.8,-0.14,-0.30,0.87,-0.00,-0.01,0.01,13.80,9.58,16.74,
52078.9,-0.16,-0.30,0.87,-0.01,-0.01,0.02,12.38,9.46,17.83,
52079.0,-0.17,-0.30,0.86,0.00,0.03,0.00,13.80,10.61,18.08,
52079.1,-0.14,-0.30,0.88,-0.01,0.01,0.01,13.18,9.96,17.12,
52079.2,-0.15,-0.30,0.87,-0.00,0.01,0.01,13.11,9.24,18.08,
52079.3,-0.14,-0.30,0.87,-0.01,-0.03,0.02,13.28,9.75,17.58,
52079.4,-0.15,-0.30,0.86,-0.00,0.02,0.01,13.66,9.64,17.47,
52079.5,-0.15,-0.30,0.86,-0.00,0.01,0.01,13.09,9.95,17.66,
52079.6,-0.15,-0.30,0.87,0.00,0.01,0.02,13.80,9.93,17.41,
52079.7,-0.16,-0.30,0.86,-0.00,-0.01,0.01,12.43,9.24,17.75,
52079.8,-0.15,-0.31,0.86,0.01,0.03,0.01,13.97,9.07,18.59,
52079.9,-0.16,-0.30,0.86,0.00,-0.00,0.02,13.51,10.09,17.03,
52080.0,-0.16,-0.30,0.87,0.00,0.03,0.01,12.33,9.35,17.09,
52080.1,-0.15,-0.30,0.87,-0.01,-0.00,0.01,13.80,9.58,18.42,
52080.2,-0.15,-0.30,0.87,0.00,-0.00,0.01,14.14,10.95,17.75,
52080.3,-0.16,-0.30,0.87,-0.00,0.01,0.02,13.62,9.75,18.25,
52080.4,-0.15,-0.30,0.86,-0.01,0.00,0.01,13.11,10.27,16.07,
52080.5,-0.16,-0.30,0.87,0.00,0.01,0.01,13.69,9.78,18.06,
52080.6,-0.16,-0.30,0.87,-0.00,0.01,0.01,13.62,9.41,17.58,
52080.7,-0.15,-0.31,0.87,-0.01,0.02,0.01,12.60,10.44,17.24,
52080.8,-0.17,-0.30,0.87,0.01,0.03,0.00,13.20,9.20,17.69,
52080.9,-0.15,-0.30,0.88,-0.00,0.03,0.00,14.65,9.07,17.58,
52081.0,-0.16,-0.30,0.87,-0.01,-0.00,0.02,14.45,9.69,17.99,
52081.1,-0.15,-0.30,0.86,-0.01,-0.02,0.02,12.43,10.61,19.09,
52081.2,-0.16,-0.30,0.87,-0.01,0.00,0.03,14.30,10.44,17.56,
52081.3,-0.16,-0.30,0.87,-0.01,0.00,0.02,14.08,11.05,17.35,
52081.4,-0.16,-0.31,0.86,-0.00,0.00,0.02,12.26,9.75,16.91,
52081.5,-0.16,-0.30,0.87,-0.01,-0.00,0.01,13.46,9.68,17.32,
52081.6,-0.16,-0.31,0.87,-0.00,0.01,0.00,14.24,11.16,17.01,
52081.7,-0.16,-0.30,0.87,-0.00,0.01,0.01,13.27,11.03,19.49,
52081.8,-0.15,-0.30,0.87,0.00,0.02,0.00,13.36,9.25,17.22,
52081.9,-0.16,-0.31,0.87,-0.01,-0.01,0.01,14.14,9.93,17.75,
52082.0,-0.14,-0.31,0.87,-0.01,0.01,0.01,13.73,9.75,17.56,
52082.1,-0.20,-0.32,0.87,-0.07,-0.08,0.04,13.17,10.14,17.60,
52082.2,-0.08,-0.33,1.02,-0.27,-0.24,0.29,12.80,10.21,18.14,
52082.3,-0.01,-0.40,1.19,0.36,-0.38,0.63,11.08,10.48,18.96,
52082.4,-0.14,-0.28,1.08,1.19,-0.53,0.40,11.23,9.07,17.92,
52082.5,0.06,-0.13,0.98,1.39,-0.98,0.54,9.86,4.96,17.58,
52082.6,-0.02,-0.01,0.83,1.28,-0.46,0.39,6.52,1.62,14.98,
52082.7,0.02,0.19,0.71,0.89,-0.61,0.55,4.90,-2.74,15.74,
52082.8,0.17,0.26,0.62,0.16,-0.80,0.68,1.93,-4.30,15.99,
52082.9,0.36,0.16,0.63,-0.30,-0.40,0.63,-0.76,-4.59,15.21,
52083.0,0.35,0.05,0.64,-0.74,-1.80,0.34,-0.58,-3.76,15.40,
52083.1,0.42,-0.00,0.90,-0.55,0.52,0.05,-3.72,-1.14,16.85,
52083.2,0.24,-0.05,0.77,-0.64,0.44,0.21,-0.40,1.20,18.92,
52083.3,0.29,-0.15,0.87,-0.83,-0.59,0.60,-0.00,3.96,20.14,
52083.4,0.36,-0.25,0.94,0.18,1.24,0.21,-0.04,4.29,22.56,
52083.5,0.06,-0.11,0.82,1.29,0.36,0.26,3.70,3.94,25.29,
52083.6,0.26,0.01,0.56,1.43,0.45,-0.55,4.65,-2.24,22.83,
52083.7,-0.18,0.43,0.54,1.81,3.78,-0.19,7.83,-6.18,22.38,
52083.8,-0.14,0.57,0.78,1.33,-1.18,-0.72,18.63,-15.97,27.60,
52083.9,-0.22,0.53,0.76,0.13,-0.10,-0.00,16.71,-18.31,26.28,
52084.0,-0.19,0.46,0.77,-0.52,-0.09,0.16,16.36,-18.30,25.96,
52084.1,-0.16,0.41,0.82,-0.89,-0.26,0.18,16.91,-15.77,25.56,
52084.2,-0.14,0.34,0.87,-0.99,-0.49,0.13,15.51,-13.34,25.46,
52084.3,-0.15,0.29,0.88,-0.88,-1.14,0.22,12.77,-10.60,24.45,
52084.4,0.06,0.16,0.92,-0.87,-1.96,0.39,7.64,-9.92,21.43,
52084.5,0.22,0.04,0.72,-0.59,-2.04,0.47,4.04,-4.28,20.26,
52084.6,0.29,-0.23,0.86,-0.63,1.20,0.56,-0.88,0.04,20.65,
52084.7,0.13,-0.17,0.91,0.90,-0.01,-0.26,2.12,0.54,21.03,
52084.8,0.15,-0.01,0.80,0.74,-0.33,-0.02,2.85,-1.37,19.09,
52084.9,0.30,0.10,0.84,0.44,-0.14,-0.19,1.14,-3.42,15.40,
52085.0,0.27,0.21,0.76,0.38,0.22,-0.45,-1.09,-6.67,15.23,
52085.1,0.30,0.29,0.75,-0.02,-0.15,-0.61,-0.92,-7.87,13.73,
52085.2,0.21,0.32,0.81,-0.36,0.24,-0.43,0.70,-7.09,13.28,
52085.3,0.20,0.21,0.83,-0.40,0.15,-0.39,0.11,-6.16,13.73,
52085.4,0.18,0.13,0.85,-0.46,0.57,-0.29,1.31,-3.59,14.90,
52085.5,0.10,0.08,0.88,-0.61,0.73,-0.30,2.39,-4.41,14.66,
52085.6,0.06,0.01,0.92,-0.72,0.52,-0.31,4.21,-3.76,14.40,
52085.7,0.03,-0.06,0.94,-0.78,0.40,-0.19,6.95,-1.78,14.19,
52085.8,0.00,-0.14,1.05,-0.85,0.43,-0.34,9.86,0.52,13.22,
52085.9,-0.05,-0.18,1.00,-0.64,-0.03,-0.39,9.35,3.77,16.41,
52086.0,-0.15,-0.25,0.83,-0.66,0.55,-0.19,10.59,6.72,15.43,
52086.1,-0.04,-0.28,1.25,-0.03,-0.01,-0.25,11.74,9.58,15.74,
52086.2,-0.15,-0.30,0.77,-0.40,0.29,-0.14,12.16,10.44,16.62,
52086.3,-0.10,-0.33,0.84,0.13,-0.09,0.18,12.02,11.40,17.11,
52086.4,-0.11,-0.32,0.89,0.15,0.13,0.10,12.12,9.96,16.72,
52086.5,-0.14,-0.29,0.87,0.10,0.26,-0.00,12.71,9.95,16.38,
52086.6,-0.16,-0.27,0.87,0.05,0.04,0.03,13.62,8.39,16.24,
52086.7,-0.16,-0.28,0.87,0.02,0.05,0.03,12.69,8.90,16.35,
52086.8,-0.16,-0.27,0.87,0.01,0.03,0.04,13.16,8.99,16.36,
52086.9,-0.17,-0.27,0.87,0.00,0.04,-0.00,13.85,10.13,15.20,
52087.0,-0.16,-0.27,0.88,-0.00,-0.00,0.01,13.91,8.02,17.34,
52087.1,-0.15,-0.28,0.88,-0.00,-0.01,0.01,14.82,8.56,16.41,
52087.2,-0.16,-0.27,0.88,-0.01,-0.00,0.01,13.80,7.87,16.74,
52087.3,-0.15,-0.28,0.88,-0.01,0.01,0.02,12.98,9.55,16.93,
52087.4,-0.15,-0.27,0.88,-0.01,-0.01,0.00,12.91,8.88,15.88,
52087.5,-0.15,-0.28,0.88,-0.01,-0.01,0.01,12.60,8.83,17.84,
52087.6,-0.16,-0.27,0.87,-0.00,-0.00,0.01,14.07,9.17,16.27,
52087.7,-0.14,-0.28,0.88,-0.01,-0.00,0.01,12.94,8.04,15.57,
52087.8,-0.15,-0.28,0.87,-0.01,0.00,0.01,13.43,8.97,15.98,
52087.9,-0.15,-0.28,0.88,-0.00,0.00,0.01,12.43,8.90,15.40,
52088.0,-0.14,-0.27,0.88,0.00,0.04,0.00,13.62,8.73,18.25,
52088.1,-0.14,-0.28,0.88,-0.00,-0.01,0.02,13.32,8.15,16.98,
52088.2,-0.15,-0.27,0.88,-0.01,0.00,0.02,12.77,9.58,16.41,
52088.3,-0.16,-0.28,0.87,-0.00,0.02,0.01,13.15,9.79,16.13,
52088.4,-0.15,-0.27,0.88,0.00,0.01,0.01,12.94,9.75,16.91,
52088.5,-0.15,-0.28,0.88,-0.00,0.00,0.01,14.31,8.39,14.90,
52088.6,-0.15,-0.28,0.87,-0.00,0.02,0.00,13.96,9.07,17.24,
52088.7,-0.15,-0.28,0.87,-0.01,0.00,0.02,13.11,10.27,16.41,
52088.8,-0.15,-0.27,0.87,-0.01,0.01,0.02,13.52,8.62,16.78,
52088.9,-0.15,-0.28,0.88,-0.00,0.01,0.02,13.62,10.10,17.24,
52089.0,-0.14,-0.28,0.88,-0.01,0.03,0.02,12.08,8.56,16.07,
52089.1,-0.17,-0.27,0.87,-0.01,0.04,0.02,13.11,10.27,16.07,
52089.2,-0.15,-0.28,0.88,-0.01,-0.02,0.01,14.31,10.78,16.91,
52089.3,-0.16,-0.28,0.87,-0.01,0.03,0.01,14.25,9.01,16.75,
52089.4,-0.16,-0.27,0.87,-0.01,-0.01,0.01,14.31,9.75,16.24,
52089.5,-0.16,-0.28,0.88,-0.01,0.03,0.02,14.65,9.41,17.24,
52089.6,-0.16,-0.28,0.87,-0.01,-0.02,0.02,13.97,8.04,16.91,
52089.7,-0.16,-0.28,0.87,-0.00,0.01,0.01,13.45,9.24,18.42,
52089.8,-0.17,-0.28,0.87,0.00,0.01,0.01,15.68,8.04,15.57,
52089.9,-0.16,-0.28,0.87,0.00,-0.00,0.01,14.82,9.24,16.74,
52090.0,-0.17,-0.28,0.87,0.01,0.03,0.00,13.11,9.24,16.41,
52090.1,-0.15,-0.28,0.88,0.00,-0.00,0.01,13.80,11.60,17.07,
52090.2,-0.16,-0.28,0.87,0.00,-0.00,0.01,13.73,9.92,17.01,
52090.3,-0.16,-0.27,0.88,-0.00,-0.01,0.01,13.69,9.30,15.96,
52090.4,-0.16,-0.28,0.88,-0.00,-0.01,0.01,12.96,10.61,17.22,
52090.5,-0.16,-0.28,0.88,-0.01,-0.01,0.02,13.62,8.39,16.57,
52090.6,-0.16,-0.28,0.88,-0.00,0.01,0.01,13.96,9.08,16.92,
52090.7,-0.16,-0.28,0.87,-0.00,-0.00,0.00,13.39,9.20,16.52,
52090.8,-0.16,-0.28,0.88,0.00,-0.02,0.02,13.80,8.90,16.74,
52090.9,-0.16,-0.28,0.87,-0.00,0.02,0.00,14.98,10.29,17.72,
52091.0,-0.15,-0.27,0.87,-0.01,-0.02,0.03,13.25,9.33,17.72,
52091.1,-0.15,-0.28,0.88,0.00,0.00,0.00,14.31,8.31,15.49,
