time,ax,ay,az,gx,gy,gz,mx,my,mz,
72130.7,-0.24,-0.90,0.34,-0.01,0.01,0.01,19.08,37.82,4.73,
72130.8,-0.23,-0.89,0.35,-0.01,0.01,0.00,19.41,37.14,4.73,
72130.9,-0.23,-0.90,0.35,0.01,-0.00,0.02,20.22,37.67,4.68,
72131.1,-0.24,-0.89,0.35,0.01,0.01,0.01,20.00,37.69,4.85,
72131.2,-0.24,-0.89,0.36,0.00,0.00,0.01,21.94,37.27,5.39,
72131.3,-0.25,-0.89,0.35,-0.02,0.01,-0.01,20.74,37.29,5.19,
72131.4,-0.24,-0.89,0.36,0.01,0.04,-0.01,21.42,36.81,6.04,
72131.5,-0.25,-0.89,0.35,0.01,0.04,0.00,19.94,36.92,5.48,
72131.6,-0.25,-0.89,0.35,0.01,0.04,-0.01,20.41,36.47,4.40,
72131.7,-0.24,-0.89,0.35,-0.00,0.01,-0.01,19.25,36.98,5.22,
72131.8,-0.24,-0.89,0.34,0.01,0.03,0.01,19.85,37.58,4.92,
72131.9,-0.25,-0.89,0.35,0.01,0.01,0.01,20.92,36.30,4.57,
72132.1,-0.24,-0.89,0.34,-0.02,-0.05,0.01,20.56,37.99,4.36,
72132.2,-0.24,-0.89,0.35,-0.02,-0.43,0.05,20.08,38.15,4.73,
72132.3,-0.24,-0.89,0.35,0.24,-0.50,0.16,22.08,36.47,4.40,
72132.4,-0.24,-0.89,0.35,0.01,-0.01,0.01,20.24,38.31,5.51,
72132.5,-0.24,-0.89,0.34,0.01,-0.02,0.01,25.09,34.45,-3.77,
72132.6,-0.24,-0.89,0.34,-0.00,-0.04,0.01,26.47,32.71,-12.68,
72132.7,-0.36,-0.61,0.84,-0.01,-0.04,0.02,28.10,30.42,-15.54,
72132.8,-0.24,-0.89,0.34,-0.01,-0.04,0.02,20.25,38.32,5.55,
72132.9,-0.25,-0.89,0.35,-0.01,-0.04,0.02,20.41,38.49,5.38,
72133.1,0.08,0.23,0.65,0.28,-0.09,0.20,22.08,-3.55,-38.10,
72133.2,0.10,0.25,0.63,0.96,-0.53,0.73,24.61,0.73,-36.69,
72133.3,0.10,0.25,0.61,0.86,-0.30,0.62,22.77,-7.23,-36.80,
72133.4,0.09,0.23,0.65,0.65,0.00,0.39,23.09,-0.86,-36.47,
72133.5,0.09,0.25,0.59,0.61,0.03,0.35,23.24,-4.99,-35.93,
72133.6,0.07,0.24,0.61,0.48,0.07,0.27,22.89,-1.47,-36.66,
72133.7,0.07,0.24,0.62,0.44,0.06,0.26,22.42,-2.88,-37.12,
72133.8,0.05,0.24,0.66,0.38,0.03,0.24,22.22,-3.28,-37.70,
72133.9,0.05,0.22,0.68,0.31,-0.05,0.22,22.75,-6.58,-36.47,
72134.1,0.03,0.24,0.91,0.05,-0.06,0.10,23.06,-6.21,-36.69,
72134.2,0.03,0.29,0.95,-0.09,0.10,0.04,23.63,-6.51,-36.27,
72134.4,0.03,0.26,0.94,-0.93,0.29,-0.33,23.66,-6.63,-36.79,
72134.5,0.02,0.27,0.94,-1.09,0.48,-0.70,25.76,0.15,-35.81,
72134.6,0.01,0.28,0.95,0.05,-0.00,0.08,23.09,-6.91,-36.79,
72134.7,0.02,0.31,0.96,0.04,0.07,0.01,22.81,-6.37,-36.79,
72134.8,0.02,0.29,0.95,0.02,0.06,0.02,26.09,19.66,-29.27,
72134.9,0.02,0.25,0.93,0.05,-0.04,0.09,26.09,25.71,-25.68,
72135.1,-0.21,-0.70,0.93,-1.38,0.54,-0.38,23.09,33.45,-14.23,
72135.2,-0.19,-0.74,0.88,-0.65,0.17,-0.22,24.09,30.75,-18.81,
72135.3,-0.18,-0.67,0.93,-0.69,1.34,0.29,23.07,30.50,-18.31,
72135.4,-0.18,-0.67,0.92,-1.14,0.59,-0.34,22.75,30.42,-18.16,
72135.5,-0.19,-0.68,0.91,-1.06,0.78,-0.35,23.50,36.20,-4.55,
72135.6,-0.19,-0.68,0.90,-0.99,0.84,-0.34,23.42,36.14,-3.77,
72135.7,-0.21,-0.68,0.90,-0.98,0.83,-0.33,24.09,33.11,-14.56,
72135.8,-0.21,-0.69,0.91,-0.95,0.80,-0.30,24.09,33.11,-14.56,
72135.9,-0.21,-0.70,0.91,-1.41,0.56,-0.39,24.33,35.78,-2.28,
72136.1,-0.24,-0.85,0.47,0.00,0.17,-0.02,24.09,35.92,-1.30,
72136.2,-0.23,-0.85,0.46,0.01,-0.05,0.01,24.41,37.04,-1.76,
72136.3,-0.24,-0.85,0.46,-0.01,-0.01,0.01,24.27,35.45,-1.06,
72136.4,-0.24,-0.85,0.46,-0.00,0.15,-0.03,23.85,36.17,0.05,
72136.5,-0.27,-0.85,0.43,0.00,0.25,-0.01,23.66,36.29,-1.27,
72136.6,-0.27,-0.85,0.42,-0.01,0.20,-0.02,23.92,36.98,-1.32,
72136.7,-0.27,-0.85,0.43,-0.01,0.16,-0.02,23.76,37.08,-0.64,
72136.8,-0.28,-0.84,0.44,-0.01,0.12,-0.02,23.59,36.98,-1.32,
72136.9,-0.27,-0.84,0.44,-0.01,0.09,-0.02,24.09,37.14,-0.83,
72137.1,-0.25,-0.84,0.45,-0.01,0.01,-0.01,24.57,36.28,0.17,
72137.2,-0.25,-0.84,0.45,-0.00,0.00,-0.00,24.09,36.47,-1.81,
72137.3,-0.24,-0.85,0.45,-0.01,0.01,0.01,23.98,36.15,-1.35,
72137.4,-0.25,-0.85,0.45,0.01,-0.01,-0.00,23.59,34.96,-1.97,
72137.5,-0.24,-0.84,0.46,0.02,-0.01,-0.00,23.59,34.96,0.31,
72137.6,-0.25,-0.84,0.45,0.01,0.00,-0.01,23.84,35.21,-0.67,
72137.7,-0.24,-0.84,0.45,0.01,0.01,-0.01,24.85,36.22,-0.06,
72137.8,-0.25,-0.84,0.44,0.02,-0.01,-0.01,24.26,36.30,-2.30,
72137.9,-0.26,-0.83,0.45,-0.01,0.01,-0.01,24.42,36.05,-0.02,
72138.1,-0.26,-0.84,0.45,-0.01,0.03,0.02,24.69,35.86,-0.24,
72138.2,-0.25,-0.83,0.46,0.01,0.04,0.04,23.95,35.06,-2.33,
72138.3,-0.24,-0.86,0.46,-0.00,0.04,0.03,24.09,34.79,-2.46,
72138.4,-0.25,-0.81,0.44,-0.01,0.04,0.03,24.47,36.04,-1.95,
72138.5,-0.26,-0.83,0.45,-0.01,0.04,0.03,24.09,36.08,-0.70,
72138.6,-0.25,-0.84,0.45,0.02,-0.18,0.11,23.35,36.08,-0.85,
72138.7,-0.26,-0.84,0.45,-0.05,-0.20,0.03,23.25,35.63,-1.32,
72138.8,-0.25,-0.85,0.47,-0.01,0.03,0.01,23.75,35.46,-2.14,
72138.9,-0.26,-0.84,0.45,-0.01,0.03,0.03,24.14,36.31,-0.23,
72139.1,-0.25,-0.86,0.84,1.03,-0.59,0.62,24.10,35.85,-2.92,
72139.2,-0.27,-0.87,0.85,0.10,-0.36,-0.07,22.75,37.48,-3.45,
72139.3,-0.34,-0.90,0.86,0.49,-0.22,-0.02,22.75,37.48,-3.45,
72139.4,-0.38,-0.90,0.87,0.59,-0.24,0.08,26.13,27.73,-21.63,
72139.5,-0.23,-0.83,0.80,0.67,-0.28,0.20,24.09,36.47,-3.77,
72139.6,0.01,0.11,0.52,0.75,-0.33,0.32,24.09,36.49,-3.71,
72139.7,-0.24,-0.84,0.81,0.85,-0.35,0.46,22.42,-3.22,-38.43,
72139.8,0.05,0.23,0.77,0.96,-0.53,0.60,24.09,36.81,-2.79,
72139.9,-0.24,-0.85,0.83,0.99,-0.57,0.62,22.86,36.47,-4.43,
72140.1,0.04,0.20,1.00,-0.07,0.30,-0.06,22.25,-5.74,-37.28,
72140.2,0.02,0.21,1.01,-0.05,0.29,-0.04,22.08,-5.80,-37.68,
72140.3,0.07,0.20,0.96,-0.04,0.27,-0.04,21.75,-5.91,-38.43,
72140.4,0.06,0.21,0.97,-0.01,0.26,-0.04,21.79,-5.01,-36.43,
72140.5,0.03,0.21,1.02,0.01,0.26,-0.05,21.07,-5.56,-37.76,
72140.6,0.03,0.22,1.00,0.05,0.26,-0.06,20.41,-5.23,-37.12,
72140.7,0.04,0.25,0.99,0.05,0.26,-0.06,22.83,-4.64,-35.89,
72140.8,0.04,0.27,0.97,-0.12,0.25,-0.08,21.35,-5.94,-37.35,
72140.9,0.03,0.29,0.97,-0.10,0.26,-0.07,22.42,-4.89,-37.11,
72141.1,0.03,0.04,0.60,-0.86,0.18,-0.17,24.92,0.65,-36.63,
72141.2,0.01,0.04,0.60,-1.90,1.11,-1.03,25.59,9.06,-32.71,
72141.3,0.03,0.04,0.62,-0.81,0.18,-0.13,26.09,19.32,-27.64,
72141.4,0.03,0.03,0.61,-0.83,0.18,-0.15,26.26,26.89,-22.90,
72141.5,-0.02,0.01,0.64,-0.93,0.19,-0.23,23.92,32.60,-17.01,
72141.6,-0.02,-0.00,0.65,-1.17,0.22,-0.31,24.18,-2.45,-35.83,
72141.7,-0.02,-0.03,0.68,-1.27,0.30,-0.31,24.15,-2.33,-37.03,
72141.8,0.00,-0.03,0.73,-1.37,0.41,-0.35,21.95,37.59,2.44,
72141.9,0.01,-0.02,0.73,-1.40,0.43,-0.37,24.84,0.25,-36.39,
72142.1,-0.34,-0.84,0.26,-0.29,0.18,0.27,21.08,38.15,4.40,
72142.2,-0.35,-0.84,0.24,-0.15,-0.38,0.06,21.08,38.15,4.40,
72142.3,-0.34,-0.85,0.25,-0.14,-0.04,0.06,20.58,37.65,4.24,
72142.4,-0.28,-0.86,0.31,-0.11,-0.42,0.04,19.75,36.47,5.06,
72142.5,-0.24,-0.87,0.37,-0.21,-0.32,0.10,20.80,37.82,4.31,
72142.6,-0.21,-0.88,0.38,-0.26,-0.26,0.12,20.92,36.98,3.26,
72142.7,-0.26,-0.91,0.37,-0.37,0.06,0.18,20.25,39.00,6.20,
72142.8,-0.22,-0.91,0.47,-0.37,0.13,0.23,20.92,37.45,3.56,
72142.9,-0.20,-0.92,0.49,-0.35,0.17,0.26,20.92,37.99,3.91,
72143.1,-0.27,-0.89,0.35,-0.00,0.03,-0.02,21.30,37.22,4.98,
72143.2,-0.27,-0.89,0.34,0.00,0.03,-0.02,21.08,37.14,5.06,
72143.3,-0.26,-0.89,0.34,-0.00,0.02,-0.02,21.08,37.37,5.06,
72143.4,-0.26,-0.89,0.34,-0.00,0.03,-0.02,20.75,37.48,6.36,
72143.5,-0.27,-0.89,0.33,0.01,0.03,-0.02,21.08,37.48,5.06,
72143.6,-0.27,-0.89,0.33,0.01,0.01,-0.01,21.54,37.39,4.61,
72143.7,-0.27,-0.89,0.34,-0.00,0.03,-0.02,20.74,36.69,4.51,
72143.8,-0.27,-0.89,0.33,-0.00,0.03,-0.00,21.48,36.70,5.29,
72143.9,-0.27,-0.89,0.34,-0.00,0.02,0.01,21.42,36.47,5.38,
72144.1,-0.26,-0.89,0.34,0.01,0.02,-0.00,21.42,38.83,5.06,
72144.2,-0.27,-0.89,0.34,-0.00,0.00,-0.01,22.13,36.29,5.23,
72144.3,-0.27,-0.89,0.34,0.01,0.01,-0.01,21.06,37.76,5.17,
72144.4,-0.26,-0.89,0.34,0.00,-0.03,0.00,21.08,36.14,5.38,
72144.5,-0.27,-0.89,0.33,0.02,0.01,-0.00,20.92,37.31,5.22,
72144.6,-0.27,-0.88,0.34,0.01,0.01,0.00,20.83,37.40,4.81,
72144.7,-0.26,-0.88,0.34,0.01,0.01,-0.01,21.26,36.96,4.28,
72144.8,-0.27,-0.89,0.34,0.00,-0.00,0.00,20.75,37.48,4.40,
72144.9,-0.26,-0.89,0.34,-0.00,-0.01,0.00,21.24,36.98,5.86,
72145.1,-0.26,-0.89,0.34,-0.00,-0.02,0.01,21.07,37.15,4.75,
72145.2,-0.26,-0.89,0.35,-0.01,-0.00,-0.00,21.49,36.63,4.90,
72145.3,-0.26,-0.89,0.35,0.01,-0.01,0.01,21.52,37.92,4.66,
72145.4,-0.26,-0.89,0.35,0.00,-0.01,0.01,21.55,37.87,5.00,
72145.5,-0.29,-0.89,0.35,-0.06,-0.12,0.03,20.41,36.81,3.42,
72145.6,-0.26,-0.89,0.35,0.00,-0.02,0.01,21.42,37.48,5.38,
72145.7,-0.27,-0.89,0.35,0.30,-0.44,-0.10,21.32,37.45,5.35,
72145.8,-0.40,-0.94,0.84,1.38,-0.79,0.51,21.25,37.65,3.58,
72145.9,-0.27,-0.89,0.34,0.00,-0.01,0.01,20.92,37.31,5.22,
72146.1,-0.34,-0.49,0.70,2.59,-0.21,1.21,27.09,26.05,-21.75,
72146.2,-0.34,-0.80,0.78,2.83,-0.18,0.98,25.76,30.75,-15.54,
72146.3,-0.34,-0.74,0.77,2.85,-0.11,1.05,28.26,5.70,-33.36,
72146.4,-0.33,-0.70,0.76,2.82,-0.12,1.10,24.26,-1.36,-36.30,
72146.5,-0.33,-0.66,0.74,2.76,-0.15,1.14,21.26,-5.42,-38.49,
72146.6,-0.34,-0.84,0.82,2.68,-0.18,1.18,22.06,-8.62,-37.48,
72146.7,-0.34,-0.82,0.80,-0.08,0.21,0.14,21.58,-9.44,-35.98,
72146.8,-0.33,-0.56,0.69,2.76,-0.28,0.95,21.97,-8.52,-36.90,
72146.9,-0.34,-0.54,0.68,2.80,-0.22,0.96,25.76,31.09,-19.79,
72147.1,-0.02,0.33,0.90,0.04,-0.06,-0.04,22.96,-7.55,-35.45,
72147.2,-0.02,0.32,0.93,-0.05,0.02,-0.06,23.42,-7.76,-35.94,
72147.3,-0.01,0.32,0.92,0.05,-0.08,0.02,23.42,-7.92,-35.16,
72147.4,-0.01,0.33,0.93,0.04,-0.08,-0.00,23.10,-7.42,-36.54,
72147.5,-0.00,0.33,0.92,0.04,-0.09,-0.02,22.75,-7.59,-35.49,
72147.6,-0.01,0.33,0.92,0.05,-0.09,-0.03,23.92,-8.09,-35.98,
72147.7,-0.01,0.32,0.93,0.03,0.02,-0.03,23.59,-7.75,-35.98,
72147.8,-0.02,0.32,0.93,0.01,0.04,-0.01,22.25,-8.09,-37.61,
72147.9,-0.01,0.33,0.90,0.05,-0.07,-0.03,23.25,-7.42,-35.32,
72149.7,0.02,0.31,0.93,-0.01,0.02,-0.01,25.42,-3.89,-38.76,
72149.8,0.05,0.25,0.80,-0.61,0.26,-0.16,21.86,37.37,5.07,
72149.9,-0.25,-0.72,1.01,-1.18,0.87,-0.43,22.05,37.33,5.23,
72150.1,-0.24,-0.88,0.52,0.13,0.11,-0.12,21.62,36.36,5.16,
72150.2,-0.31,-0.87,0.35,-0.17,0.23,0.51,21.77,37.93,4.59,
72150.3,-0.26,-0.90,0.61,-0.10,0.15,0.35,21.42,36.81,5.71,
72150.4,-0.28,-0.92,0.58,-0.07,0.12,0.26,20.31,38.51,4.74,
72150.5,-0.27,-0.91,0.58,-0.02,0.06,0.11,22.26,36.45,4.01,
72150.6,-0.26,-0.90,0.57,-0.00,0.05,0.08,23.09,36.81,5.06,
72150.7,-0.25,-0.90,0.55,0.04,0.06,0.06,22.48,36.64,5.24,
72150.8,-0.24,-0.89,0.51,0.08,0.09,0.03,21.75,38.15,4.73,
72150.9,-0.24,-0.88,0.52,0.10,0.10,-0.00,21.58,36.30,5.87,
72151.1,-0.28,-0.88,0.35,-0.00,-0.01,-0.01,23.25,36.30,5.22,
72151.2,-0.28,-0.88,0.34,-0.00,-0.00,-0.00,22.42,35.80,3.75,
72151.3,-0.29,-0.88,0.34,-0.00,-0.01,-0.01,21.39,36.68,5.28,
72151.4,-0.28,-0.88,0.34,-0.01,-0.00,-0.00,22.17,36.37,4.31,
72151.5,-0.29,-0.89,0.34,-0.00,-0.00,-0.01,21.92,36.98,4.89,
72151.6,-0.28,-0.88,0.34,-0.00,-0.00,-0.01,21.76,37.77,5.67,
72151.7,-0.28,-0.88,0.33,0.01,0.00,-0.00,20.90,36.63,5.21,
72151.8,-0.28,-0.88,0.34,0.00,-0.00,-0.00,21.75,37.82,6.04,
72151.9,-0.28,-0.88,0.34,-0.00,-0.00,-0.00,21.63,36.14,4.96,
72152.1,-0.28,-0.88,0.34,0.01,0.01,-0.01,21.81,38.44,4.53,
72152.2,-0.28,-0.88,0.34,0.00,0.01,-0.01,21.75,36.81,4.08,
72152.3,-0.28,-0.88,0.35,0.01,0.01,-0.01,23.20,37.01,7.20,
72152.4,-0.29,-0.88,0.34,1.41,-0.54,0.70,22.59,36.64,5.87,
72152.5,-0.50,-0.89,0.80,2.37,-0.54,0.91,26.26,32.94,-10.15,
